,flight_id,date,origin,destination,airline_code,GCD,actual_distance,mean_latitude,actual_latitude,geta,zeta_1,zeta_2,z_score_dist,rolling_geta_30D,rolling_zeta_1_30D,rolling_zeta_2_30D,pre_footprint_first,pre_footprint_business,pre_footprint_premium_economy,pre_footprint_economy,post_footprint_first_30D,post_footprint_business_30D,post_footprint_premium_economy_30D,post_footprint_economy_30D,rolling_geta_7D,rolling_zeta_1_7D,rolling_zeta_2_7D,post_footprint_first_7D,post_footprint_business_7D,post_footprint_premium_economy_7D,post_footprint_economy_7D,actual_footprint_first,actual_footprint_business,actual_footprint_premium_economy,actual_footprint_economy
7,520862415,2019-01-01,HEL,NRT,AY73,7831.487310198503,8062.0636789905,48.0415325,58.30565832827935,1.0294422195502673,1.0294422195502673,1.2136510909238656,0.1881904253597733,,,,1912.6837631857964,1566.1930346185404,773.0909503870785,598.808881840064,,,,,,,,,,,,1968.3059751275675,1611.7021171163533,795.3082316342746,615.9537966005248
6,520861768,2019-01-01,HEL,NRT,JL414,7831.487310198503,8032.342517602309,48.0415325,58.00980868665928,1.025647134375388,1.025647134375388,1.2074928851751194,0.17145824885826086,,,,1912.6837631857964,1566.1930346185404,773.0909503870785,598.808881840064,,,,,,,,,,,,1961.13630398325,1605.8360225437298,792.4444368533341,613.7438269438246
21,521026528,2019-01-02,HEL,NRT,JL414,7831.487310198503,8035.766328119364,48.0415325,57.67347410282194,1.026084319597229,1.026084319597229,1.2004919722913072,0.17338575771738135,1.025647134375388,1.025647134375388,1.2074928851751194,1912.6837631857964,1566.1930346185404,773.0909503870785,598.808881840064,1961.13630398325,1605.8360225437298,792.4444368533341,613.7438269438246,1.025647134375388,1.025647134375388,1.2074928851751194,1961.13630398325,1605.8360225437298,792.4444368533341,613.7438269438246,1961.9622338702795,1606.5117833603904,792.7743395298011,613.9984104459346
22,521027967,2019-01-02,HEL,NRT,AY73,7831.487310198503,8022.358783463281,48.0415325,57.690628527701456,1.024372314696369,1.024372314696369,1.2008490471801967,0.16583768781838262,1.0294422195502673,1.0294422195502673,1.2136510909238656,1912.6837631857964,1566.1930346185404,773.0909503870785,598.808881840064,1968.3059751275675,1611.7021171163533,795.3082316342746,615.9537966005248,1.0294422195502673,1.0294422195502673,1.2136510909238656,1968.3059751275675,1611.7021171163533,795.3082316342746,615.9537966005248,1958.7279159113907,1603.8655232122085,791.482450026904,613.0014686887203
37,521202548,2019-01-03,HEL,NRT,AY73,7831.487310198503,8033.865800681474,48.0415325,57.479108571838346,1.0258416418831997,1.0258416418831997,1.1964461910501782,0.17231581431505616,1.0269072671233181,1.0269072671233181,1.2072500690520311,1912.6837631857964,1566.1930346185404,773.0909503870785,598.808881840064,1963.5169455194791,1607.783820164281,793.3953408305892,614.4776326446225,1.0269072671233181,1.0269072671233181,1.2072500690520311,1963.5169455194791,1607.783820164281,793.3953408305892,614.4776326446225,1961.5037673738855,1606.1366744087952,792.5912134235709,613.8570933582677
36,521199691,2019-01-03,HEL,NRT,JL414,7831.487310198503,7996.85574939462,48.0415325,58.15120930191557,1.0211158407906462,1.0211158407906462,1.2104361846058005,0.15148019815680885,1.0258657269863085,1.0258657269863085,1.2039924287332133,1912.6837631857964,1566.1930346185404,773.0909503870785,598.808881840064,1961.549268926765,1606.1739029520602,792.6093881915676,613.8711186948797,1.0258657269863085,1.0258657269863085,1.2039924287332133,1961.549268926765,1606.1739029520602,792.6093881915676,613.8711186948797,1952.5757886419872,1598.8319645372421,789.0250946460002,611.1051453684638
49,521380396,2019-01-04,HEL,NRT,JL414,7831.487310198503,8011.847782176281,48.0415325,57.94195945169135,1.0230301684512602,1.0230301684512602,1.2060805814571245,0.15992029022935075,1.0242824315877543,1.0242824315877543,1.206140347357409,1912.6837631857964,1566.1930346185404,773.0909503870785,598.808881840064,1958.558108831839,1603.7265901471208,791.4146236763785,612.9491275860743,1.0242824315877543,1.0242824315877543,1.206140347357409,1958.558108831839,1603.7265901471208,791.4146236763785,612.9491275860743,1956.1923345577213,1601.7909566501153,790.4696581566599,612.2199045498761
50,521383947,2019-01-04,HEL,NRT,AY73,7831.487310198503,8034.302775782892,48.0415325,57.49137210408816,1.02589743908801,1.02589743908801,1.196701460430892,0.1725618189858764,1.0265520587099453,1.0265520587099453,1.2036487763847468,1912.6837631857964,1566.1930346185404,773.0909503870785,598.808881840064,1962.8458861376143,1607.2347715791188,793.127298361583,614.2707862158375,1.0265520587099453,1.0265520587099453,1.2036487763847468,1962.8458861376143,1607.2347715791188,793.127298361583,614.2707862158375,1961.6091793978133,1606.2229206101906,792.6333183399465,613.8895854167795
66,521555084,2019-01-05,HEL,NRT,JL414,7831.487310198503,8052.981591885631,48.0415325,57.51408711495222,1.028282530880014,1.028282530880014,1.1971742807112205,0.18307746619724344,1.0239693658036308,1.0239693658036308,1.2061254058823379,1912.6837631857964,1566.1930346185404,773.0909503870785,598.808881840064,1957.9666652633096,1603.2426817728694,791.1783822964488,612.7668218270248,1.0239693658036308,1.0239693658036308,1.2061254058823379,1957.9666652633096,1603.2426817728694,791.1783822964488,612.7668218270248,1966.1150924431572,1609.9095767381993,794.4331233802175,615.2784819094494
67,521556608,2019-01-05,HEL,NRT,AY73,7831.487310198503,8037.859504494193,48.0415325,57.47287112106017,1.026351596589698,1.026351596589698,1.1963163564996635,0.17456415704353817,1.0263884038044615,1.0263884038044615,1.2019119473962832,1912.6837631857964,1566.1930346185404,773.0909503870785,598.808881840064,1962.5367094526644,1606.9818088368868,793.003803356174,614.175486016073,1.0263884038044615,1.0263884038044615,1.2019119473962832,1962.5367094526644,1606.9818088368868,793.003803356174,614.175486016073,1962.4671732990785,1606.9249156203166,792.9760284039178,614.1540522869137
