flight_id,date,origin,destination,airline_code,GCD,actual_distance,TIM,TIM_actual_distance
785601068,20230112,PVG,LHR,MU551,9244.034182063435,9512.934335233345,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2803.0553096067792, 2242.4442476854233, 840.9165928820337, 560.6110619213558]"
807766510,20230504,PVG,LHR,BA168,9244.034182063435,11140.496253253987,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[3259.6294402278204, 2607.7035521822563, 977.8888320683462, 651.9258880455641]"
807769133,20230504,PVG,LHR,VS251,9244.034182063435,11349.344757345463,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[3329.4406854067156, 2663.5525483253723, 998.8322056220146, 665.8881370813431]"
807781495,20230504,PVG,LHR,MU551,9244.034182063435,9745.774190238131,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2868.056521284814, 2294.4452170278514, 860.4169563854443, 573.6113042569629]"
807790981,20230504,PVG,LHR,CA849,9244.034182063435,9542.032893735426,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2811.1786678724015, 2248.942934297921, 843.3536003617205, 562.2357335744803]"
800153609,20230329,PVG,LHR,MU7551,9244.034182063435,9630.488520040533,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2835.872562693171, 2268.6980501545368, 850.7617688079513, 567.1745125386342]"
785972135,20230114,PVG,LHR,CA849,9244.034182063435,9453.077540858025,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2786.345265866721, 2229.076212693377, 835.9035797600163, 557.2690531733442]"
808004104,20230505,PVG,LHR,BA168,9244.034182063435,2403.8951886362815,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[778.5698349783191, 622.8558679826554, 233.57095049349576, 155.71396699566384]"
786090444,20230114,PVG,LHR,MU7551,9244.034182063435,9581.554401574407,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2822.2117699881196, 2257.769415990496, 846.663530996436, 564.442353997624]"
800401004,20230330,PVG,LHR,MU551,9244.034182063435,9510.26828224241,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2802.311035501279, 2241.848828401023, 840.6933106503836, 560.4622071002558]"
808023050,20230505,PVG,LHR,MU551,9244.034182063435,9479.432692475275,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2793.702755369729, 2234.962204295783, 838.1108266109187, 558.7405510739458]"
808030015,20230505,PVG,LHR,VS251,9244.034182063435,11245.500283343832,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[3294.7288637131023, 2635.783090970482, 988.4186591139309, 658.9457727426205]"
808032467,20230505,PVG,LHR,CA849,9244.034182063435,9533.558292998148,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2808.812838721721, 2247.0502709773764, 842.6438516165163, 561.7625677443441]"
786250754,20230115,PVG,LHR,MU7551,9244.034182063435,9636.451363363518,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2837.537191976814, 2270.0297535814516, 851.2611575930443, 567.5074383953629]"
814642167,20230603,PVG,LHR,BA168,9244.034182063435,11252.919424934731,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[3297.2088408375366, 2637.767072670029, 989.162652251261, 659.4417681675072]"
814647169,20230603,PVG,LHR,VS251,9244.034182063435,11176.115661593078,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[3271.535847024961, 2617.228677619969, 981.4607541074885, 654.3071694049922]"
814661432,20230603,PVG,LHR,MU551,9244.034182063435,9548.496518979126,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2812.9830989594448, 2250.386479167556, 843.8949296878335, 562.596619791889]"
