flight_id,date,origin,destination,airline_code,GCD,actual_distance,TIM,TIM_actual_distance
785501599,20230111,ICN,FRA,LH8387,8546.290590793822,10235.00165480484,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[3004.66669269566, 2403.7333541565276, 901.400007808698, 600.9333385391319]"
785566046,20230112,ICN,FRA,KE945,8546.290590793822,2200.386445523069,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[722.0106434068226, 577.6085147254581, 216.60319302204678, 144.40212868136453]"
785567805,20230112,ICN,FRA,OZ541,8546.290590793822,1748.0923288220963,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[596.611885143503, 477.2895081148024, 178.98356554305093, 119.3223770287006]"
792407712,20230217,ICN,FRA,LH8433,8546.290590793822,10397.576735474386,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[3050.1650701383037, 2440.132056110643, 915.0495210414912, 610.0330140276608]"
792422434,20230217,ICN,FRA,LH8387,8546.290590793822,10303.010088890585,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[3023.699581319014, 2418.9596650552116, 907.1098743957043, 604.7399162638029]"
785595339,20230112,ICN,FRA,LH8391,8546.290590793822,10269.092537238304,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[3014.207391245048, 2411.365912996038, 904.2622173735142, 602.8414782490095]"
785596889,20230112,ICN,FRA,LH8409,8546.290590793822,10248.634590841839,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[3008.4820158491725, 2406.785612679338, 902.5446047547518, 601.6964031698345]"
792445417,20230217,ICN,FRA,OZ5413,8546.290590793822,1708.0747370912404,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[585.6068485427289, 468.48547883418314, 175.68205456281865, 117.12136970854579]"
785663217,20230112,ICN,FRA,LH8389,8546.290590793822,2058.6323047288274,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[682.6143035612453, 546.0914428489963, 204.7842910683736, 136.52286071224907]"
785667059,20230112,ICN,FRA,LH8385,8546.290590793822,10295.094801140001,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[3021.484403272293, 2417.1875226178345, 906.4453209816878, 604.2968806544586]"
799923751,20230328,ICN,FRA,KE945,8546.290590793822,10296.474055091798,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[3021.8704022619886, 2417.496321809591, 906.5611206785965, 604.3740804523977]"
799932859,20230328,ICN,FRA,OZ541,8546.290590793822,1734.558027760225,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[592.8898850902877, 474.31190807223027, 177.86696552708634, 118.57797701805757]"
799950911,20230328,ICN,FRA,LH713,8546.290590793822,10302.236148102113,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[3023.482985700749, 2418.7863885605993, 907.0448957102246, 604.6965971401498]"
785853705,20230113,ICN,FRA,LH8387,8546.290590793822,10266.215352029143,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[3013.402180150705, 2410.721744120564, 904.0206540452116, 602.680436030141]"
807743072,20230504,ICN,FRA,OZ541,8546.290590793822,10327.974705556233,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[3030.686196654444, 2424.5489573235554, 909.2058589963333, 606.1372393308889]"
807754171,20230504,ICN,FRA,KE945,8546.290590793822,10327.359592886576,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[3030.514050786218, 2424.4112406289746, 909.1542152358654, 606.1028101572437]"
