,flight_id,date,origin,destination,airline_code,GCD,actual_distance,mean_latitude,actual_latitude,geta,zeta_1,zeta_2,z_score_dist,rolling_geta_30D,rolling_zeta_1_30D,rolling_zeta_2_30D,pre_footprint_first_30D,pre_footprint_business_30D,pre_footprint_premium_economy_30D,pre_footprint_economy_30D,post_footprint_first_30D,post_footprint_business_30D,post_footprint_premium_economy_30D,post_footprint_economy_30D,actual_footprint_first_30D,actual_footprint_business_30D,actual_footprint_premium_economy_30D,actual_footprint_economy_30D
5,785591601,2023-01-12,ICN,LHR,KE503,8863.736032710949,10967.915141360168,44.4698505,44.25965915128175,1.23739189669953,1.23739189669953,0.9952733965517097,0.4372099016537709,1.23532903694243,1.23532903694243,0.9911353350506489,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9172.797892130888,7506.609575012586,3674.078982149497,2837.886091844849,9200.303402705516,7529.1140836645545,3685.06555824834,2846.3643529168576
10,785772619,2023-01-13,ICN,LHR,OZ521,8863.736032710949,10936.785724229454,44.4698505,43.91520660072238,1.233879899386452,1.233879899386452,0.987527641918256,0.4279436813671735,,,,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,,,,,9151.894849815553,7489.507085845494,3665.729641951951,2831.4429665857188
21,785949707,2023-01-14,ICN,LHR,OZ521,8863.736032710949,10861.81775139212,44.4698505,44.1675297709402,1.2254220693517273,1.2254220693517273,0.9932016697681544,0.40562814144448806,1.233879899386452,1.233879899386452,0.987527641918256,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9151.894849815553,7489.507085845494,3665.729641951951,2831.4429665857188,9105.415077423932,7451.478181161441,3647.16414195689,2817.1161049252337
23,785957475,2023-01-14,ICN,LHR,KE503,8863.736032710949,10875.010190656702,44.4698505,44.19796864400423,1.2269104303787135,1.2269104303787135,0.9938861531365892,0.40955510377178955,1.2360166568614632,1.2360166568614632,0.9925146888843358,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9181.89881839446,7514.055787410054,3677.7141816740946,2840.6913489459785,9118.457044708133,7462.148881666696,3652.3735186618856,2821.1361431364144
31,786105226,2023-01-15,ICN,LHR,KE907,8863.736032710949,10919.562015151085,44.4698505,44.02217043611659,1.231936733545907,1.231936733545907,0.9899329532514752,0.42281674044816203,1.2337401002407757,1.2337401002407757,0.9928575549473991,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9166.038133536518,7501.078863435374,3671.378919483678,2835.8024730735733,9144.245877216195,7483.24883553693,3662.674398919368,2829.0852577021105
45,786284833,2023-01-16,ICN,LHR,OZ521,8863.736032710949,10915.990363149453,44.4698505,43.83803929792101,1.231533782466537,1.231533782466537,0.9857923695498148,0.4217535752081828,1.2296509843690897,1.2296509843690897,0.9903646558432052,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9128.550980945647,7470.407556770117,3656.4053579658475,2824.2474842778083,9129.808921953212,7471.436781230851,3656.907819629664,2824.635230298605
54,786441380,2023-01-17,ICN,LHR,KE907,8863.736032710949,10956.761438808222,44.4698505,43.84692313254315,1.2361335444075865,1.2361335444075865,0.9859921416318488,0.4338898052824339,1.2333794269018021,1.2333794269018021,0.9922726346082144,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9161.655160592863,7497.492794663292,3669.628220631752,2834.4514714702027,9164.356138689018,7499.702685832874,3670.7070772235684,2835.2840172754086
55,786465820,2023-01-17,ICN,LHR,OZ521,8863.736032710949,10922.008385580304,44.4698505,43.73377075550892,1.2322127312087652,1.2322127312087652,0.9834476676621372,0.4235449457725527,1.2302785837349053,1.2302785837349053,0.988840560412075,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9128.898949502862,7470.692258316927,3656.5443476793253,2824.3547416313813,9128.585175882432,7470.435534445669,3656.4190165116206,2824.2580244784936
63,786631918,2023-01-18,ICN,LHR,KE907,8863.736032710949,10877.746474356456,44.4698505,43.96583457373664,1.227219135837637,1.227219135837637,0.988666120515441,0.410369606896666,1.2338384464860994,1.2338384464860994,0.9912258857788201,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9162.020963363933,7497.792087839623,3669.774333897697,2834.564226017535,9105.774186076189,7451.771997331468,3647.3075813787855,2817.2267960865115
64,786649881,2023-01-18,ICN,LHR,OZ521,8863.736032710949,10912.8187968211,44.4698505,43.84319686392524,1.2311759687504416,1.2311759687504416,0.9859083484871451,0.42080950252835514,1.2307621206033703,1.2307621206033703,0.9874923372245906,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9128.736396262642,7470.559260211296,3656.4794187430334,2824.3046364422794,9127.476818433428,7469.528696532846,3655.976303280569,2823.9163858898078
