flight_id,date,origin,destination,airline_code,GCD,actual_distance,TIM,TIM_actual_distance
525894843,20190130,LHR,ICN,KE908,8863.736032710949,9422.32363440411,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2777.7597890234365, 2222.207831218749, 833.327936707031, 555.5519578046873]"
525905452,20190130,LHR,ICN,OZ522,8863.736032710949,9349.785396854564,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2757.5095044078034, 2206.007603526243, 827.252851322341, 551.5019008815608]"
541706941,20190425,LHR,ICN,KE908,8863.736032710949,9332.634866065146,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2752.7216415987896, 2202.1773132790318, 825.8164924796368, 550.5443283197579]"
541719210,20190425,LHR,ICN,OZ522,8863.736032710949,9364.644599204927,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2761.6577038529663, 2209.326163082373, 828.4973111558899, 552.3315407705933]"
547423464,20190524,LHR,ICN,BA17,8863.736032710949,9351.758464432212,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2758.0603198309927, 2206.448255864794, 827.4180959492978, 551.6120639661985]"
520846584,20190101,LHR,ICN,BA17,8863.736032710949,9391.730195730684,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2769.219109494455, 2215.3752875955643, 830.7657328483366, 553.8438218988911]"
526020138,20190131,LHR,ICN,BA17,8863.736032710949,9390.007203560262,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2768.7381068809336, 2214.990485504747, 830.62143206428, 553.7476213761868]"
547509082,20190524,LHR,ICN,KE908,8863.736032710949,9364.490949128989,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2761.61480981702, 2209.2918478536158, 828.4844429451059, 552.3229619634039]"
547520205,20190524,LHR,ICN,OZ522,8863.736032710949,9322.474863151836,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2749.8853037218228, 2199.908242977458, 824.9655911165468, 549.9770607443645]"
536182024,20190328,LHR,ICN,BA17,8863.736032710949,9376.867026042404,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2765.0698024993335, 2212.055841999467, 829.5209407497999, 553.0139604998667]"
530979582,20190228,LHR,ICN,BA17,8863.736032710949,9406.807953945998,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2773.428322532161, 2218.742658025729, 832.0284967596483, 554.6856645064322]"
520884831,20190101,LHR,ICN,KE908,8863.736032710949,9374.71029581167,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2764.467714518058, 2211.5741716144466, 829.3403143554174, 552.8935429036117]"
520894024,20190101,LHR,ICN,OZ522,8863.736032710949,9342.361266071164,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2755.4369318382696, 2204.349545470616, 826.6310795514809, 551.087386367654]"
541836745,20190426,LHR,ICN,BA17,8863.736032710949,9379.37395818834,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2765.7696553105166, 2212.6157242484132, 829.7308965931549, 553.1539310621033]"
536246898,20190328,LHR,ICN,KE908,8863.736032710949,9361.59965503651,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2760.8076558213056, 2208.6461246570443, 828.2422967463916, 552.1615311642611]"
536260345,20190328,LHR,ICN,OZ522,8863.736032710949,9322.71701932993,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2749.952905743784, 2199.962324595027, 824.9858717231351, 549.9905811487567]"
531037236,20190228,LHR,ICN,KE908,8863.736032710949,9416.022053427176,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2776.000595353695, 2220.800476282956, 832.8001786061085, 555.200119070739]"
531051004,20190228,LHR,ICN,OZ522,8863.736032710949,9373.136673328603,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2764.0284109970994, 2211.2227287976793, 829.2085232991298, 552.8056821994198]"
526077497,20190131,LHR,ICN,KE908,8863.736032710949,9214.608932959369,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2717.730685929374, 2174.1845487434994, 815.3192057788123, 543.5461371858748]"
526088263,20190131,LHR,ICN,OZ522,8863.736032710949,9465.35667791099,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2789.773196135733, 2231.8185569085863, 836.93195884072, 557.9546392271466]"
541916914,20190426,LHR,ICN,KE908,8863.736032710949,9356.543425229962,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2759.3961231438716, 2207.516898515097, 827.8188369431614, 551.8792246287743]"
541923449,20190426,LHR,ICN,OZ522,8863.736032710949,9321.530997694466,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2749.6218076017585, 2199.6974460814067, 824.8865422805276, 549.9243615203517]"
547643122,20190525,LHR,ICN,BA17,8863.736032710949,9350.06480041629,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2757.5875046713713, 2206.070003737097, 827.2762514014113, 551.5175009342743]"
520998295,20190102,LHR,ICN,BA17,8863.736032710949,9396.33714224505,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2770.5052170878625, 2216.40417367029, 831.1515651263588, 554.1010434175726]"
531171251,20190301,LHR,ICN,BA17,8863.736032710949,9436.905000118655,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2781.83042563909, 2225.464340511272, 834.549127691727, 556.366085127818]"
536386769,20190329,LHR,ICN,BA17,8863.736032710949,9430.10954990743,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2779.933359960114, 2223.9466879680913, 833.9800079880342, 555.9866719920228]"
526207296,20190201,LHR,ICN,BA17,8863.736032710949,9441.24593099768,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2783.0422704366288, 2226.433816349303, 834.9126811309887, 556.6084540873258]"
521049880,20190102,LHR,ICN,KE908,8863.736032710949,9409.230715473972,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2774.104677681592, 2219.2837421452737, 832.2314033044777, 554.8209355363184]"
521061168,20190102,LHR,ICN,OZ522,8863.736032710949,9346.591368354511,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2756.6178369454906, 2205.294269556392, 826.9853510836471, 551.323567389098]"
542033111,20190427,LHR,ICN,BA17,8863.736032710949,9365.869248523253,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2761.99958557064, 2209.599668456512, 828.5998756711922, 552.399917114128]"
531229397,20190301,LHR,ICN,KE908,8863.736032710949,9379.205381412681,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2765.722594232084, 2212.5780753856666, 829.716778269625, 553.1445188464166]"
526266151,20190201,LHR,ICN,KE908,8863.736032710949,9374.285853888516,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2764.34922432534, 2211.479379460272, 829.304767297602, 552.869844865068]"
526276627,20190201,LHR,ICN,OZ522,8863.736032710949,9348.187144583248,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2757.0633250619157, 2205.6506600495322, 827.1189975185746, 551.4126650123831]"
531242485,20190301,LHR,ICN,OZ522,8863.736032710949,9413.872287310865,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2775.4004515235865, 2220.320361218869, 832.6201354570759, 555.0800903047173]"
547824496,20190526,LHR,ICN,BA17,8863.736032710949,9476.961438970458,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2793.0128628589587, 2234.410290287167, 837.9038588576876, 558.6025725717917]"
536453718,20190329,LHR,ICN,KE908,8863.736032710949,9330.52692924985,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2752.1331751305725, 2201.706540104458, 825.6399525391716, 550.4266350261145]"
536465937,20190329,LHR,ICN,OZ522,8863.736032710949,9316.574553673592,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2748.238131826129, 2198.5905054609034, 824.4714395478388, 549.6476263652258]"
521175783,20190103,LHR,ICN,BA17,8863.736032710949,9363.084653879361,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2761.222218543499, 2208.977774834799, 828.3666655630495, 552.2444437086998]"
542100194,20190427,LHR,ICN,KE908,8863.736032710949,9535.279110011881,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2809.293234103201, 2247.4345872825606, 842.7879702309604, 561.8586468206402]"
542108707,20190427,LHR,ICN,OZ522,8863.736032710949,9340.548127969678,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2754.930763452562, 2203.9446107620497, 826.4792290357686, 550.9861526905124]"
547903359,20190526,LHR,ICN,OZ522,8863.736032710949,9436.204226088557,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2781.6347926317258, 2225.3078341053806, 834.4904377895177, 556.3269585263452]"
547914842,20190526,LHR,ICN,KE908,8863.736032710949,9422.792269855154,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2777.89061659225, 2222.3124932738, 833.367184977675, 555.57812331845]"
531355663,20190302,LHR,ICN,BA17,8863.736032710949,9360.820440356287,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2760.5901247703146, 2208.4720998162516, 828.1770374310943, 552.1180249540629]"
521228293,20190103,LHR,ICN,KE908,8863.736032710949,9340.058923217633,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2754.794193613, 2203.8353548904, 826.4382580839, 550.9588387226]"
521240772,20190103,LHR,ICN,OZ522,8863.736032710949,9338.040794664965,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2754.2307986510737, 2203.384638920859, 826.2692395953219, 550.8461597302147]"
526382788,20190202,LHR,ICN,BA17,8863.736032710949,9437.951820414257,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2782.1226633559613, 2225.6981306847692, 834.6367990067885, 556.4245326711923]"
536585963,20190330,LHR,ICN,BA17,8863.736032710949,9403.95086970302,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2772.6307187986595, 2218.104575038928, 831.789215639598, 554.526143759732]"
531402689,20190302,LHR,ICN,KE908,8863.736032710949,9292.030054672823,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2741.3861168433527, 2193.108893474682, 822.4158350530057, 548.2772233686705]"
531412893,20190302,LHR,ICN,OZ522,8863.736032710949,9332.71371020247,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2752.743652282741, 2202.1949218261925, 825.8230956848223, 550.5487304565481]"
526427646,20190202,LHR,ICN,KE908,8863.736032710949,9349.70222027492,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2757.48628424878, 2205.989027399024, 827.2458852746341, 551.497256849756]"
526437336,20190202,LHR,ICN,OZ522,8863.736032710949,9305.647969388576,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2745.187789701438, 2196.1502317611503, 823.5563369104312, 549.0375579402876]"
542207137,20190428,LHR,ICN,BA17,8863.736032710949,9393.081452667902,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2769.5963358855547, 2215.6770687084436, 830.8789007656663, 553.9192671771109]"
548009956,20190527,LHR,ICN,BA17,8863.736032710949,9427.931012942729,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2779.3251842575987, 2223.460147406079, 833.7975552772797, 555.8650368515198]"
536648016,20190330,LHR,ICN,KE908,8863.736032710949,9307.554983462718,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2745.72016516398, 2196.576132131184, 823.7160495491938, 549.144033032796]"
536658365,20190330,LHR,ICN,OZ522,8863.736032710949,9325.353359820157,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2750.6888850985947, 2200.5511080788756, 825.2066655295783, 550.1377770197189]"
521360101,20190104,LHR,ICN,BA17,8863.736032710949,9450.299060204146,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2785.5696056640368, 2228.4556845312295, 835.6708816992112, 557.1139211328074]"
542277633,20190428,LHR,ICN,KE908,8863.736032710949,9340.992538912255,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2755.0548283372004, 2204.0438626697605, 826.5164485011602, 551.0109656674401]"
542288785,20190428,LHR,ICN,OZ522,8863.736032710949,9334.345551105296,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2753.1992084672584, 2202.5593667738067, 825.9597625401774, 550.6398416934517]"
548081716,20190527,LHR,ICN,KE908,8863.736032710949,9354.06458699382,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2758.7041132261547, 2206.963290580924, 827.6112339678464, 551.740822645231]"
548092480,20190527,LHR,ICN,OZ522,8863.736032710949,9381.318273705832,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2766.3124441063555, 2213.0499552850843, 829.8937332319066, 553.2624888212711]"
521409542,20190104,LHR,ICN,KE908,8863.736032710949,9313.953191236173,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2747.5063338498935, 2198.005067079915, 824.2519001549681, 549.5012667699788]"
521421597,20190104,LHR,ICN,OZ522,8863.736032710949,9367.784374711488,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2762.5342256680115, 2210.027380534409, 828.7602677004033, 552.5068451336023]"
526531975,20190203,LHR,ICN,BA17,8863.736032710949,9475.982702134452,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2792.739631799555, 2234.191705439644, 837.8218895398663, 558.547926359911]"
531510061,20190303,LHR,ICN,BA17,8863.736032710949,9386.746281859689,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2767.8277650422483, 2214.2622120337983, 830.3483295126745, 553.5655530084496]"
536755340,20190331,LHR,ICN,BA17,8863.736032710949,9345.475664772857,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2756.3063692859714, 2205.045095428777, 826.8919107857914, 551.2612738571943]"
526578077,20190203,LHR,ICN,KE908,8863.736032710949,9392.535786222315,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2769.4440038024823, 2215.5552030419854, 830.8332011407446, 553.8888007604963]"
526588464,20190203,LHR,ICN,OZ522,8863.736032710949,9338.672945392706,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2754.407274294667, 2203.5258194357334, 826.3221822884001, 550.8814548589334]"
548208903,20190528,LHR,ICN,BA17,8863.736032710949,9421.814986132435,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2777.617791194172, 2222.0942329553377, 833.2853373582516, 555.5235582388344]"
531557798,20190303,LHR,ICN,KE908,8863.736032710949,9488.652327386251,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2796.2765735007797, 2237.0212588006234, 838.8829720502338, 559.2553147001559]"
531567659,20190303,LHR,ICN,OZ522,8863.736032710949,9337.313450873962,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2754.027748242368, 2203.222198593894, 826.2083244727103, 550.8055496484735]"
542404709,20190429,LHR,ICN,BA17,8863.736032710949,9363.432442512261,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2761.319309664543, 2209.0554477316346, 828.395792899363, 552.2638619329086]"
536833373,20190331,LHR,ICN,KE908,8863.736032710949,9469.095177920457,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2790.8168620943325, 2232.653489675466, 837.2450586282997, 558.1633724188665]"
521533570,20190105,LHR,ICN,BA17,8863.736032710949,9385.777384620631,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2767.5572808739385, 2214.0458246991507, 830.2671842621816, 553.5114561747877]"
536839274,20190331,LHR,ICN,OZ522,8863.736032710949,9385.491237770446,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2767.477398106534, 2213.981918485227, 830.2432194319601, 553.4954796213068]"
542479031,20190429,LHR,ICN,KE908,8863.736032710949,9341.232045624036,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2755.12169071551, 2204.097352572408, 826.5365072146529, 551.024338143102]"
542489356,20190429,LHR,ICN,OZ522,8863.736032710949,9341.361135324854,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2755.157728304385, 2204.1261826435075, 826.5473184913153, 551.0315456608769]"
521586867,20190105,LHR,ICN,KE908,8863.736032710949,9364.37812630364,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2761.5833134035192, 2209.2666507228155, 828.4749940210559, 552.3166626807039]"
521596676,20190105,LHR,ICN,OZ522,8863.736032710949,9424.883463722192,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2778.474408981265, 2222.7795271850114, 833.5423226943793, 555.6948817962528]"
548280621,20190528,LHR,ICN,KE908,8863.736032710949,9363.762884945203,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2761.411558298398, 2209.1292466387185, 828.4234674895195, 552.2823116596796]"
548291634,20190528,LHR,ICN,OZ522,8863.736032710949,9373.133461035697,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2764.027514230816, 2211.222011384653, 829.2082542692449, 552.8055028461632]"
526690221,20190204,LHR,ICN,BA17,8863.736032710949,9349.038306781786,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2757.300941488186, 2205.8407531905486, 827.1902824464556, 551.4601882976372]"
531675346,20190304,LHR,ICN,BA17,8863.736032710949,9357.47869280038,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2759.6572190173383, 2207.7257752138707, 827.8971657052015, 551.9314438034677]"
526740918,20190204,LHR,ICN,KE908,8863.736032710949,9393.74521977999,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2769.7816377813865, 2215.825310225109, 830.9344913344161, 553.9563275562773]"
526745821,20190204,LHR,ICN,OZ522,8863.736032710949,9343.744801160772,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2755.8231692254285, 2204.658535380343, 826.7469507676286, 551.1646338450857]"
548410944,20190529,LHR,ICN,BA17,8863.736032710949,9383.40138170155,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2766.893979186658, 2213.5151833493264, 830.0681937559973, 553.3787958373316]"
536948748,20190401,LHR,ICN,BA17,8863.736032710949,9314.763756256929,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2747.732616882461, 2198.186093505969, 824.3197850647383, 549.5465233764922]"
531726767,20190304,LHR,ICN,KE908,8863.736032710949,9377.922193188886,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2765.3643703818066, 2212.2914963054454, 829.609311114542, 553.0728740763614]"
531739537,20190304,LHR,ICN,OZ522,8863.736032710949,9322.171776743695,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2749.8006919882696, 2199.8405535906154, 824.9402075964808, 549.9601383976539]"
521698333,20190106,LHR,ICN,BA17,8863.736032710949,9424.89453211144,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2778.47749891066, 2222.7819991285282, 833.5432496731981, 555.6954997821321]"
542633131,20190430,LHR,ICN,BA17,8863.736032710949,9332.954341609166,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[2752.8108286387933, 2202.2486629110344, 825.843248591638, 550.5621657277586]"
