,flight_id,date,origin,destination,airline_code,GCD,actual_distance,mean_latitude,actual_latitude,geta,zeta_1,zeta_2,z_score_dist,rolling_geta_30D,rolling_zeta_1_30D,rolling_zeta_2_30D,pre_footprint_first,pre_footprint_business,pre_footprint_premium_economy,pre_footprint_economy,post_footprint_first_30D,post_footprint_business_30D,post_footprint_premium_economy_30D,post_footprint_economy_30D,rolling_geta_7D,rolling_zeta_1_7D,rolling_zeta_2_7D,post_footprint_first_7D,post_footprint_business_7D,post_footprint_premium_economy_7D,post_footprint_economy_7D,actual_footprint_first,actual_footprint_business,actual_footprint_premium_economy,actual_footprint_economy
2,520827976,2019-01-01,ZRH,SIN,SQ345,10308.666419056575,10571.999781767492,24.404123,27.171556185427264,1.0255448524577455,1.0255448524577455,1.1134002309948718,-0.4822433348712097,,,,2509.5999708677778,2055.3545437272696,1014.0799193442867,785.7521347941255,,,,,,,,,,,,2572.9984590897293,2107.2260340906846,1039.4032927647593,805.2939983511759
8,520905482,2019-01-01,ZRH,SIN,LX176,10308.666419056575,10567.67631202065,24.404123,27.00096258359598,1.025125450997742,1.025125450997742,1.106409871135135,-0.49384259948283693,,,,2509.5999708677778,2055.3545437272696,1014.0799193442867,785.7521347941255,,,,,,,,,,,,2571.957567639435,2106.374395631353,1038.9875276002383,804.9731553899346
18,521075871,2019-01-02,ZRH,SIN,LX176,10308.666419056575,10652.406972436267,24.404123,27.75674443852597,1.0333448129376126,1.0333448129376126,1.1373793042481375,-0.26652208877574657,1.025125450997742,1.025125450997742,1.106409871135135,2509.5999708677778,2055.3545437272696,1014.0799193442867,785.7521347941255,2571.957567639435,2106.374395631353,1038.9875276002383,804.9731553899346,1.025125450997742,1.025125450997742,1.106409871135135,2571.957567639435,2106.374395631353,1038.9875276002383,804.9731553899346,2592.356789831021,2123.06466833356,1047.1356260097184,811.260983821148
13,520974513,2019-01-02,ZRH,SIN,SQ345,10308.666419056575,10623.989134573889,24.404123,27.88774783158932,1.0305881190349129,1.0305881190349129,1.142747388692858,-0.34276317298753095,1.0255448524577455,1.0255448524577455,1.1134002309948718,2509.5999708677778,2055.3545437272696,1014.0799193442867,785.7521347941255,2572.9984590897293,2107.2260340906846,1039.4032927647593,805.2939983511759,1.0255448524577455,1.0255448524577455,1.1134002309948718,2572.9984590897293,2107.2260340906846,1039.4032927647593,805.2939983511759,2585.5150894841145,2117.4669135042727,1044.4028332006983,809.1521074358088
28,521255310,2019-01-03,ZRH,SIN,LX176,10308.666419056575,10702.567895346045,24.404123,26.14885977692066,1.0382107112866996,1.0382107112866996,1.071493524963821,-0.1319473485641379,1.0292351319676774,1.0292351319676774,1.1218945876916362,2509.5999708677778,2055.3545437272696,1014.0799193442867,785.7521347941255,2582.157178735228,2114.7195319824564,1043.0615768049784,808.1170696055412,1.0292351319676774,1.0292351319676774,1.1218945876916362,2582.157178735228,2114.7195319824564,1043.0615768049784,808.1170696055412,2604.4332189152797,2132.945383038862,1051.9593360359877,814.9834058542219
24,521151190,2019-01-03,ZRH,SIN,SQ345,10308.666419056575,10966.147077549937,24.404123,33.16510214733688,1.0637794096506936,1.0637794096506936,1.3589958609591044,0.5751987307469913,1.0280664857463293,1.0280664857463293,1.128073809843865,2509.5999708677778,2055.3545437272696,1014.0799193442867,785.7521347941255,2579.2567742869223,2112.3464737974787,1041.903062982729,807.2230528934924,1.0280664857463293,1.0280664857463293,1.128073809843865,2579.2567742869223,2112.3464737974787,1041.903062982729,807.2230528934924,2667.8908890960597,2184.865295004955,1077.3063486138788,834.543511577559
40,521437733,2019-01-04,ZRH,SIN,LX176,10308.666419056575,10670.119181060809,24.404123,26.190893716331693,1.0350629991611766,1.0350629991611766,1.0732159363535292,-0.2190027104240198,1.0322269917406848,1.0322269917406848,1.1050942334490312,2509.5999708677778,2055.3545437272696,1014.0799193442867,785.7521347941255,2589.5825254619117,2120.794815667925,1046.0274965486483,810.4058483551015,1.0322269917406848,1.0322269917406848,1.1050942334490312,2589.5825254619117,2120.794815667925,1046.0274965486483,810.4058483551015,2596.621070050996,2126.5536248771755,1048.83891521122,812.5753997412254
36,521330072,2019-01-04,ZRH,SIN,SQ345,10308.666419056575,10762.151181640584,24.404123,29.620964005266934,1.043990633138123,1.043990633138123,1.2137688375553155,0.027906274712767735,1.0399707937144507,1.0399707937144507,1.205047826882278,2509.5999708677778,2055.3545437272696,1014.0799193442867,785.7521347941255,2608.801479223301,2136.5194141999705,1053.704158193112,816.3298724548479,1.0399707937144507,1.0399707937144507,1.205047826882278,2608.801479223301,2136.5194141999705,1053.704158193112,816.3298724548479,2618.778117091043,2144.6821179099416,1057.689144795966,819.4050577066945
43,521514629,2019-01-05,ZRH,SIN,SQ345,10308.666419056575,10723.085016987628,24.404123,29.840033609958,1.0402009902236198,1.0402009902236198,1.2227455831933811,-0.07690278090790938,1.0409757535703688,1.0409757535703688,1.2072280795505375,2509.5999708677778,2055.3545437272696,1014.0799193442867,785.7521347941255,2611.2956386902365,2138.5600901274634,1054.7004048438257,817.0986687678095,1.0409757535703688,1.0409757535703688,1.2072280795505375,2611.2956386902365,2138.5600901274634,1054.7004048438257,817.0986687678095,2609.3727923948854,2136.986852249449,1053.9323588519894,816.5059732477937
50,521609749,2019-01-05,ZRH,SIN,LX176,10308.666419056575,10715.037544067603,24.404123,26.89985881400221,1.039420339012989,1.039420339012989,1.1022669740683662,-0.09849302516079621,1.0329359935958078,1.0329359935958078,1.0971246591751558,2509.5999708677778,2055.3545437272696,1014.0799193442867,785.7521347941255,2591.342161609183,2122.2345179702374,1046.7303512142912,810.9482362016325,1.0329359935958078,1.0329359935958078,1.0971246591751558,2591.342161609183,2122.2345179702374,1046.7303512142912,810.9482362016325,2607.435333305447,2135.401658448999,1053.158476045242,815.9087735000548
