,flight_id,date,origin,destination,airline_code,GCD,actual_distance,mean_latitude,actual_latitude,geta,zeta_1,zeta_2,rolling_geta,rolling_zeta_1,rolling_zeta_2,pre_footprint_first,pre_footprint_business,pre_footprint_premium_economy,pre_footprint_economy,post_footprint_first,post_footprint_business,post_footprint_premium_economy,post_footprint_economy,actual_footprint_first,actual_footprint_business,actual_footprint_premium_economy,actual_footprint_economy
1,520844677,2019-01-01,CPH,BKK,TG951,8639.395948887284,9015.429265668408,34.6495003700258,35.99591745485127,1.0435254176340367,1.0435254176340367,1.0388581962350667,,,,7214.25978992432,5904.099076277377,2891.5445576592624,2233.921762220718,,,,,7478.242681849373,6120.085078761512,2996.9877241497807,2315.291488851026
11,520997627,2019-01-02,CPH,BKK,TG951,8639.395948887284,9020.313491819994,34.6495003700258,35.88662852148972,1.0440907611118078,1.0440907611118078,1.0357040689837511,1.0435254176340367,1.0435254176340367,1.0388581962350667,7214.25978992432,5904.099076277377,2891.5445576592624,2233.921762220718,7478.242681849373,6120.085078761512,2996.9877241497807,2315.291488851026,7485.768661537795,6126.242698506583,2999.9938399003263,2317.611286567485
19,521194776,2019-01-03,CPH,BKK,DY7209,8639.395948887284,9051.556851657186,34.6495003700258,36.08721260814896,1.0477071435559089,1.0477071435559089,1.0414930149863542,,,,7214.25978992432,5904.099076277377,2891.5445576592624,2233.921762220718,,,,,7505.255864776729,6142.186773883894,3007.777648921332,2323.6179955203947
17,521173255,2019-01-03,CPH,BKK,TG951,8639.395948887284,9040.019537586397,34.6495003700258,36.26894026955978,1.046371712914803,1.046371712914803,1.0467377561650184,1.0438080893729222,1.0438080893729222,1.037281132609409,7214.25978992432,5904.099076277377,2891.5445576592624,2233.921762220718,7481.994025040508,6123.154359554259,2998.4861299812396,2316.4477977607926,7490.235067934316,6129.897031012828,3001.777864728028,2318.9880055845942
24,521353735,2019-01-04,CPH,BKK,TG951,8639.395948887284,9041.677347492609,34.6495003700258,35.96954905801034,1.0465636024769922,1.0465636024769922,1.0380971925680773,1.0446626305535491,1.0446626305535491,1.0404333404612787,7214.25978992432,5904.099076277377,2891.5445576592624,2233.921762220718,7484.655975969085,6125.332319404912,2999.5493978805516,2317.2683138850844,7500.7782230110915,6138.523248802917,3005.9891363297174,2322.23781332843
33,521529752,2019-01-05,CPH,BKK,TG951,8639.395948887284,9082.67981345101,34.6495003700258,35.83528233738558,1.051309590066979,1.051309590066979,1.034222195261019,1.04513787353441,1.04513787353441,1.0398493034879783,7214.25978992432,5904.099076277377,2891.5445576592624,2233.921762220718,7488.681034918406,6128.625549454357,3001.157134494968,2318.5089925669063,7539.034232587137,6169.823620274227,3021.269803791058,2334.0297935528642
39,521694914,2019-01-06,CPH,BKK,TG951,8639.395948887284,9080.636463461064,34.6495003700258,36.329170192867856,1.051073074689974,1.051073074689974,1.0484760185545154,1.0463722168409237,1.0463722168409237,1.0387238818425866,7214.25978992432,5904.099076277377,2891.5445576592624,2233.921762220718,7498.7229362064145,6136.8416505081805,3005.1681893844398,2321.60429452642,7522.006943764114,6155.8922021462995,3014.468562857771,2328.7813252650863
40,521719473,2019-01-06,CPH,BKK,DY7209,8639.395948887284,9115.236210712896,34.6495003700258,36.93676449995688,1.0550779550608396,1.0550779550608396,1.066011460641716,1.0477071435559089,1.0477071435559089,1.0414930149863542,7214.25978992432,5904.099076277377,2891.5445576592624,2233.921762220718,7505.255864776729,6142.186773883894,3007.777648921332,2323.6179955203947,7534.263901005788,6165.92062170767,3019.36438157419,2332.559393051227
46,521867231,2019-01-07,CPH,BKK,TG951,8639.395948887284,9023.67248524681,34.6495003700258,36.616229856890406,1.0444795606814408,1.0444795606814408,1.0567606882021874,1.0471556931490988,1.0471556931490988,1.0403492379612413,7214.25978992432,5904.099076277377,2891.5445576592624,2233.921762220718,7502.549474292554,6139.972454396842,3006.696630449528,2322.7837814080854,7466.982276236885,6110.872019624022,2992.4899598625198,2311.8205967801305
50,522044785,2019-01-08,CPH,BKK,TG951,8639.395948887284,8957.907510321082,34.6495003700258,36.82794394202813,1.0368673415732057,1.0368673415732057,1.0628708509138225,1.0467733885108619,1.0467733885108619,1.042693730852805,7214.25978992432,5904.099076277377,2891.5445576592624,2233.921762220718,7497.310293854667,6135.6858522203875,3004.6039350814403,2321.168863574248,7407.306843809216,6062.046665819565,2968.65369338715,2293.4263228642158
