,flight_id,date,origin,destination,airline_code,GCD,actual_distance,mean_latitude,actual_latitude,geta,zeta_1,zeta_2,rolling_geta,rolling_zeta_1,rolling_zeta_2,pre_footprint_first,pre_footprint_business,pre_footprint_premium_economy,pre_footprint_economy,post_footprint_first,post_footprint_business,post_footprint_premium_economy,post_footprint_economy,actual_footprint_first,actual_footprint_business,actual_footprint_premium_economy,actual_footprint_economy
57,783713904,2023-01-01,NRT,HEL,AY74,7831.487310198503,12345.536242887172,48.0415325,63.70802293475274,1.5763974011437494,1.5763974011437494,1.326103053326884,,,,6795.4124237874485,5561.152847838074,2723.4081369796704,2103.854505917562,,,,,16803.664022420202,13749.722337628507,6721.022269842639,5188.784331064306
67,784560092,2023-01-06,NRT,HEL,AY74,7831.487310198503,12358.363773838006,48.0415325,63.33736232496083,1.578035344288231,1.578035344288231,1.3183876331372406,1.5763974011437494,1.5763974011437494,1.326103053326884,6795.4124237874485,5561.152847838074,2723.4081369796704,2103.854505917562,16803.664022420202,13749.722337628507,6721.022269842639,5188.784331064306,16570.800326266042,13559.197495320557,6628.009100299244,5117.006742903151
72,784918234,2023-01-08,NRT,HEL,AY74,7831.487310198503,12347.135372065408,48.0415325,63.40538333667266,1.5766015934146291,1.5766015934146291,1.3198035124435854,1.57721637271599,1.57721637271599,1.3222453432320624,6795.4124237874485,5561.152847838074,2723.4081369796704,2103.854505917562,16686.522308877255,13653.879117457005,6674.232142217246,5152.676729020528,16601.1938009557,13584.06488370301,6640.1492211554,5126.3751860958455
1,785841450,2023-01-13,NRT,HEL,AY74,7831.487310198503,12533.981736945569,48.0415325,63.34279020189426,1.6004599433651985,1.6004599433651985,1.318500616146961,,,,6795.4124237874485,5561.152847838074,2723.4081369796704,2103.854505917562,,,,,16809.61732801065,13754.593224020691,6723.4002095188225,5190.6193698613615
6,786178779,2023-01-15,NRT,HEL,AY74,7831.487310198503,12340.683917621203,48.0415325,64.19028342964681,1.5757778093505468,1.5757778093505468,1.3361414611335891,1.6004599433651985,1.6004599433651985,1.318500616146961,6795.4124237874485,5561.152847838074,2723.4081369796704,2103.854505917562,16809.61732801065,13754.593224020691,6723.4002095188225,5190.6193698613615,17131.607398561824,14018.039645380744,6852.013288835572,5289.869150130688
17,787095736,2023-01-20,NRT,HEL,AY74,7831.487310198503,12775.032497538265,48.0415325,63.06674364238787,1.6312396345074915,1.6312396345074915,1.3127546179420455,1.5881188763578726,1.5881188763578726,1.327321038640275,6795.4124237874485,5561.152847838074,2723.4081369796704,2103.854505917562,16968.7725894519,13884.811165199897,6786.9718849695055,5239.677170618112,16943.824471273154,13864.399068508195,6777.006812765153,5231.987196690854
22,787445237,2023-01-22,NRT,HEL,AY74,7831.487310198503,12308.380894361737,48.0415325,64.20488936906861,1.5716530470953107,1.5716530470953107,1.3364454884753856,1.6024924624077457,1.6024924624077457,1.3224655650741985,6795.4124237874485,5561.152847838074,2723.4081369796704,2103.854505917562,16960.817631202375,13878.302562995737,6783.794421532335,5237.225145134947,17097.096703063427,13989.80362179115,6838.22861898593,5279.231620410301
30,788344991,2023-01-27,NRT,HEL,AY74,7831.487310198503,12779.0434700851,48.0415325,64.01516672378324,1.631751794252884,1.631751794252884,1.3324963503981315,1.5928901636511164,1.5928901636511164,1.3284471891836733,6795.4124237874485,5561.152847838074,2723.4081369796704,2103.854505917562,17057.230761633342,13957.18603334835,6822.304893516977,5266.943396986538,17612.246442541556,14411.28977227325,7043.995816061566,5438.020673630121
35,788718756,2023-01-29,NRT,HEL,AY74,7831.487310198503,12654.453904677055,48.0415325,63.66909190540103,1.615842994241704,1.615842994241704,1.3252926913894976,1.611548158618562,1.611548158618562,1.3272321522718542,6795.4124237874485,5561.152847838074,2723.4081369796704,2103.854505917562,17215.77132384046,14086.901038790536,6885.631038534935,5315.811723689584,17196.329953925502,14070.994463405572,6877.865536801859,5309.819142337958
43,789626548,2023-02-03,NRT,HEL,AY74,7831.487310198503,12888.94559702796,48.0415325,63.65371135595172,1.6457851601500286,1.6457851601500286,1.3249725402900443,1.6064159451966329,1.6064159451966329,1.3314115100876716,6795.4124237874485,5561.152847838074,2723.4081369796704,2103.854505917562,17302.197050046518,14157.612996595495,6920.152223491105,5342.451471682077,17503.61650533418,14322.410732739943,7000.605562733846,5404.536729917052
