flight_id,date,origin,destination,airline_code,GCD,actual_distance,TIM,TIM_actual_distance
536093043,20190328,LHR,PVG,MU552,9244.034182063435,9556.471903932144,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2815.209563520395, 2252.167650816316, 844.5628690561186, 563.041912704079]"
525914636,20190130,LHR,PVG,MU552,9244.034182063435,9576.552403429005,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2820.8153770026665, 2256.6523016021333, 846.2446131008002, 564.1630754005333]"
541722456,20190425,LHR,PVG,MU552,9244.034182063435,9645.21209658915,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2839.9828998855505, 2271.9863199084402, 851.9948699656651, 567.9965799771101]"
541732175,20190425,LHR,PVG,BA161,9244.034182063435,9729.645803617264,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2863.5540074314767, 2290.843205945181, 859.066202229443, 572.7108014862953]"
547434155,20190524,LHR,PVG,BA169,9244.034182063435,9665.517608774138,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2845.65152949254, 2276.521223594032, 853.6954588477621, 569.130305898508]"
547454997,20190524,LHR,PVG,VS250,9244.034182063435,9572.102504369566,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2819.57311188142, 2255.6584895051365, 845.8719335644261, 563.9146223762841]"
547525186,20190524,LHR,PVG,MU552,9244.034182063435,9549.953759268124,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2813.389912408495, 2250.711929926796, 844.0169737225485, 562.677982481699]"
536185850,20190328,LHR,PVG,VS250,9244.034182063435,9578.101995077235,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2821.247971906744, 2256.998377525395, 846.3743915720232, 564.2495943813487]"
536196034,20190328,LHR,PVG,BA169,9244.034182063435,9741.670002312252,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2866.910767315284, 2293.528613852227, 860.0732301945851, 573.3821534630567]"
530984753,20190228,LHR,PVG,VS250,9244.034182063435,9232.47209551898,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2723.5211013731123, 2178.81688109849, 817.0563304119337, 544.7042202746225]"
530988333,20190228,LHR,PVG,BA169,9244.034182063435,8363.823801794406,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2441.94528979023, 1953.5562318321843, 732.5835869370691, 488.38905795804607]"
520848136,20190101,LHR,PVG,VS250,9244.034182063435,9650.311317978252,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2841.406434395565, 2273.125147516452, 852.4219303186696, 568.281286879113]"
520855454,20190101,LHR,PVG,BA169,9244.034182063435,9633.226449265236,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2836.6369022736553, 2269.309521818924, 850.9910706820966, 567.327380454731]"
526026795,20190131,LHR,PVG,VS250,9244.034182063435,9618.589152682707,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2832.550651603488, 2266.0405212827905, 849.7651954810462, 566.5101303206976]"
526029557,20190131,LHR,PVG,BA169,9244.034182063435,9593.112817682633,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2825.438498728773, 2260.3507989830186, 847.631549618632, 565.0876997457547]"
520900389,20190101,LHR,PVG,MU552,9244.034182063435,9532.36966388588,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2808.4810126581306, 2246.7848101265045, 842.544303797439, 561.6962025316261]"
541847355,20190426,LHR,PVG,BA169,9244.034182063435,9731.10387229107,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2863.9610521382565, 2291.168841710605, 859.188315641477, 572.7922104276513]"
541865607,20190426,LHR,PVG,VS250,9244.034182063435,9655.464623198426,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2842.8450673282787, 2274.276053862623, 852.8535201984836, 568.5690134656558]"
536268027,20190328,LHR,PVG,MU552,9244.034182063435,9539.915021063089,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2810.5874276404447, 2248.469942112356, 843.1762282921335, 562.117485528089]"
531060169,20190228,LHR,PVG,MU552,9244.034182063435,9575.685444912033,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2820.5733507650343, 2256.4586806120274, 846.1720052295103, 564.1146701530068]"
531062891,20190228,LHR,PVG,BA161,9244.034182063435,9619.42636892423,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2832.7843747783036, 2266.227499822643, 849.8353124334911, 566.5568749556608]"
536275089,20190328,LHR,PVG,BA161,9244.034182063435,9742.08077654443,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2867.0254419392527, 2293.6203535514023, 860.1076325817758, 573.4050883878506]"
526101083,20190131,LHR,PVG,BA161,9244.034182063435,9616.195842267929,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2831.88251823397, 2265.506014587176, 849.564755470191, 566.376503646794]"
526104465,20190131,LHR,PVG,MU552,9244.034182063435,9567.0454613416,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2818.161352179376, 2254.5290817435007, 845.4484056538128, 563.6322704358752]"
547649132,20190525,LHR,PVG,BA169,9244.034182063435,9612.534285136147,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2830.860332190309, 2264.688265752247, 849.2580996570925, 566.1720664380617]"
541931291,20190426,LHR,PVG,MU552,9244.034182063435,9540.331096461343,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2810.703582175224, 2248.562865740179, 843.2110746525672, 562.1407164350447]"
547737833,20190525,LHR,PVG,BA161,9244.034182063435,9614.92828984592,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2831.5286593840997, 2265.22292750728, 849.45859781523, 566.30573187682]"
521001729,20190102,LHR,PVG,VS250,9244.034182063435,9600.080870564878,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2827.3837493834485, 2261.906999506759, 848.2151248150344, 565.4767498766897]"
521006153,20190102,LHR,PVG,BA169,9244.034182063435,9650.893554475755,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2841.5689756315583, 2273.2551805052467, 852.4706926894675, 568.3137951263117]"
531175559,20190301,LHR,PVG,VS250,9244.034182063435,9593.825143129488,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2825.63735651089, 2260.509885208712, 847.6912069532669, 565.127471302178]"
531179514,20190301,LHR,PVG,BA169,9244.034182063435,9627.376771306912,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2835.003865029196, 2268.0030920233567, 850.5011595087587, 567.0007730058392]"
536391461,20190329,LHR,PVG,VS250,9244.034182063435,9578.749184747503,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2821.4286459273153, 2257.1429167418523, 846.4285937781947, 564.2857291854631]"
536397118,20190329,LHR,PVG,BA169,9244.034182063435,9665.387943106074,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2845.6153311125977, 2276.4922648900783, 853.6845993337794, 569.1230662225196]"
526212260,20190201,LHR,PVG,VS250,9244.034182063435,9563.665729696555,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2817.2178425209026, 2253.7742740167223, 845.1653527562709, 563.4435685041806]"
526220433,20190201,LHR,PVG,BA169,9244.034182063435,9542.596525955376,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2811.3360154074135, 2249.0688123259306, 843.400804622224, 562.2672030814826]"
521070963,20190102,LHR,PVG,MU552,9244.034182063435,9558.408148063412,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2815.7500990512826, 2252.6000792410264, 844.725029715385, 563.1500198102566]"
542042146,20190427,LHR,PVG,BA169,9244.034182063435,9649.884710935781,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2841.28733977291, 2273.0298718183276, 852.3862019318728, 568.2574679545819]"
542060395,20190427,LHR,PVG,VS250,9244.034182063435,9612.654241451992,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2830.8938200391917, 2264.715056031353, 849.2681460117574, 566.1787640078383]"
526285384,20190201,LHR,PVG,MU552,9244.034182063435,9496.303529326984,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2798.412536851774, 2238.730029481419, 839.5237610555321, 559.6825073703548]"
531249520,20190301,LHR,PVG,MU552,9244.034182063435,9584.456835641486,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2823.0220338975, 2258.417627118, 846.9066101692499, 564.6044067795]"
547835324,20190526,LHR,PVG,BA169,9244.034182063435,9609.345323807496,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2829.970079315204, 2263.9760634521635, 848.9910237945613, 565.9940158630409]"
547857263,20190526,LHR,PVG,VS250,9244.034182063435,9647.668878336988,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2840.6687523588507, 2272.5350018870804, 852.2006257076553, 568.1337504717701]"
536474841,20190329,LHR,PVG,MU552,9244.034182063435,9554.870099911994,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2814.7623926433193, 2251.809914114656, 844.4287177929958, 562.952478528664]"
521179867,20190103,LHR,PVG,VS250,9244.034182063435,9510.340891006244,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2802.331305474507, 2241.865044379606, 840.6993916423522, 560.4662610949015]"
521183608,20190103,LHR,PVG,BA169,9244.034182063435,9612.643527318989,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2830.89082900646, 2264.7126632051686, 849.2672487019382, 566.1781658012922]"
542114616,20190427,LHR,PVG,MU552,9244.034182063435,9529.77756463846,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2807.7573839998468, 2246.2059071998774, 842.327215199954, 561.5514767999694]"
542121869,20190427,LHR,PVG,BA161,9244.034182063435,9653.479554910351,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2842.2909017023558, 2273.8327213618845, 852.6872705107066, 568.4581803404711]"
547907708,20190526,LHR,PVG,MU552,9244.034182063435,9587.389321102137,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2823.840687165286, 2259.0725497322287, 847.1522061495857, 564.7681374330572]"
531363092,20190302,LHR,PVG,BA169,9244.034182063435,9653.939300723712,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2842.4192475773843, 2273.935398061908, 852.7257742732154, 568.483849515477]"
531367871,20190302,LHR,PVG,VS250,9244.034182063435,9610.571231010683,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2830.3123121928634, 2264.2498497542906, 849.0936936578591, 566.0624624385727]"
521247410,20190103,LHR,PVG,MU552,9244.034182063435,9557.683615774524,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2815.547833521283, 2252.4382668170265, 844.6643500563849, 563.1095667042566]"
521258696,20190103,LHR,PVG,BA161,9244.034182063435,9603.67995111579,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2828.388494025345, 2262.710795220276, 848.5165482076035, 565.677698805069]"
526378137,20190202,LHR,PVG,VS250,9244.034182063435,9660.468969074564,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2844.2421157227564, 2275.393692578205, 853.2726347168268, 568.8484231445512]"
526396484,20190202,LHR,PVG,BA169,9244.034182063435,9671.583099902753,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2847.34481465961, 2277.875851727688, 854.203444397883, 569.468962931922]"
536596335,20190330,LHR,PVG,BA169,9244.034182063435,9681.423539279594,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2850.091940931982, 2280.073552745586, 855.0275822795946, 570.0183881863965]"
536600200,20190330,LHR,PVG,VS250,9244.034182063435,9650.709230972981,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2841.517518586025, 2273.2140148688195, 852.4552555758073, 568.3035037172049]"
547971192,20190527,LHR,PVG,BA169,9244.034182063435,9632.208758585864,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2836.352796585343, 2269.0822372682746, 850.9058389756029, 567.2705593170687]"
526442117,20190202,LHR,PVG,MU552,9244.034182063435,9582.23466173756,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2822.4016762000965, 2257.9213409600775, 846.720502860029, 564.4803352400194]"
526446744,20190202,LHR,PVG,BA161,9244.034182063435,9669.952070794416,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2846.8894851013524, 2277.511588081082, 854.0668455304058, 569.3778970202706]"
542216136,20190428,LHR,PVG,BA169,9244.034182063435,9690.508308520124,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2852.628109013849, 2282.1024872110793, 855.7884327041548, 570.5256218027698]"
542231510,20190428,LHR,PVG,VS250,9244.034182063435,9611.67352758627,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2830.620037058265, 2264.4960296466124, 849.1860111174797, 566.1240074116531]"
531417507,20190302,LHR,PVG,MU552,9244.034182063435,9580.27328455754,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2821.854124350537, 2257.4832994804297, 846.5562373051611, 564.3708248701074]"
531422512,20190302,LHR,PVG,BA161,9244.034182063435,9615.018169356636,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2831.5537507805075, 2265.243000624406, 849.4661252341523, 566.3107501561014]"
548037398,20190527,LHR,PVG,VS250,9244.034182063435,9641.0512644034,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2838.8213327060093, 2271.0570661648076, 851.6463998118028, 567.7642665412019]"
536664134,20190330,LHR,PVG,MU552,9244.034182063435,9559.954210959719,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2816.1817088441526, 2252.945367075322, 844.8545126532458, 563.2363417688305]"
536669551,20190330,LHR,PVG,BA161,9244.034182063435,9747.8719636352,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2868.6421504617115, 2294.913720369369, 860.5926451385134, 573.7284300923423]"
