,flight_id,date,origin,destination,airline_code,GCD,actual_distance,mean_latitude,actual_latitude,geta,zeta_1,zeta_2,z_score_dist,rolling_geta_30D,rolling_zeta_1_30D,rolling_zeta_2_30D,pre_footprint_first_30D,pre_footprint_business_30D,pre_footprint_premium_economy_30D,pre_footprint_economy_30D,post_footprint_first_30D,post_footprint_business_30D,post_footprint_premium_economy_30D,post_footprint_economy_30D,actual_footprint_first_30D,actual_footprint_business_30D,actual_footprint_premium_economy_30D,actual_footprint_economy_30D
254,783768361,2023-01-01,ZRH,SIN,LX176,10308.666419056575,10694.290645109086,24.404123,27.30340752459095,1.0374077703532676,1.0374077703532676,1.1188030614577278,-0.10989535850487725,,,,9490.310060628077,7766.844617167514,3802.397642697406,2937.4766937117183,,,,,9574.978634870926,7836.118905184391,3836.2169652500897,2963.574819579187
247,783691709,2023-01-01,ZRH,SIN,SQ345,10308.666419056575,10825.250474409577,24.404123,27.442781196265592,1.050111627862751,1.050111627862751,1.1245141321515877,0.1507001918324396,,,,9490.310060628077,7766.844617167514,3802.397642697406,2937.4766937117183,,,,,9679.260914652656,7921.440770460351,3877.870625867451,2995.7186472959984
263,783935929,2023-01-02,ZRH,SIN,LX176,10308.666419056575,10654.857578231404,24.404123,26.310448971010715,1.033582535810341,1.033582535810341,1.0781149140663944,-0.18836279252160157,1.0374077703532676,1.0374077703532676,1.1188030614577278,9490.310060628077,7766.844617167514,3802.397642697406,2937.4766937117183,9574.978634870926,7836.118905184391,3836.2169652500897,2963.574819579187,9629.801749021794,7880.974180398736,3858.1150614137596,2980.473421526258
257,783831910,2023-01-02,ZRH,SIN,SQ345,10308.666419056575,10698.836599860051,24.404123,26.600218524255293,1.037848754139741,1.037848754139741,1.0899887090495035,-0.10084941222910637,1.050111627862751,1.050111627862751,1.1245141321515877,9490.310060628077,7766.844617167514,3802.397642697406,2937.4766937117183,9679.260914652656,7921.440770460351,3877.870625867451,2995.7186472959984,9642.807867033995,7891.615549681445,3863.3101187788607,2984.482409606723
270,784004739,2023-01-03,ZRH,SIN,SQ345,10308.666419056575,10762.847351963634,24.404123,26.48293007106344,1.044058165668011,1.044058165668011,1.0851826173414811,0.026524892250657454,1.0439801910012458,1.0439801910012458,1.1072514206005457,9490.310060628077,7766.844617167514,3802.397642697406,2937.4766937117183,9661.027530160494,7906.522546784947,3870.587631948139,2990.098413723841,9711.15375534882,7947.534912848123,3890.609641213704,3005.5492530219476
281,784271430,2023-01-04,ZRH,SIN,LX176,10308.666419056575,10705.088594516612,24.404123,26.009720634301832,1.038455233620443,1.038455233620443,1.0657920644926202,-0.08840863556549237,1.0354951530818042,1.0354951530818042,1.098458987762061,9490.310060628077,7766.844617167514,3802.397642697406,2937.4766937117183,9602.170193171118,7858.366543793638,3847.078138821132,2971.9563084302404,9702.911676378,7940.791393690179,3887.3174926247902,3003.0087258391804
276,784170008,2023-01-04,ZRH,SIN,SQ345,10308.666419056575,10723.4658781614,24.404123,26.25228427840896,1.040237935950476,1.040237935950476,1.075731517924613,-0.051839877262288656,1.0440061825568343,1.0440061825568343,1.099895152847524,9490.310060628077,7766.844617167514,3802.397642697406,2937.4766937117183,9677.655998977552,7920.127657635267,3877.229571481316,2995.223950276826,9697.010394910903,7935.963072489827,3884.9603330387854,3001.189722886964
286,784342596,2023-01-05,ZRH,SIN,SQ345,10308.666419056575,10737.538631605512,24.404123,26.43098407851992,1.041603074065538,1.041603074065538,1.083054042897584,-0.023836657128922065,1.0430641209052447,1.0430641209052447,1.0938542441167964,9490.310060628077,7766.844617167514,3802.397642697406,2937.4766937117183,9682.454872698665,7924.054008861633,3879.1463943369645,2996.703148568703,9693.173912149654,7932.824132048805,3883.427919754036,3000.0071706722038
291,784452634,2023-01-05,ZRH,SIN,LX176,10308.666419056575,10817.517972809394,24.404123,26.75705575065629,1.0493615306837512,1.0493615306837512,1.096415378280805,0.13531337038690816,1.0364818465946837,1.0364818465946837,1.0875700133389141,9490.310060628077,7766.844617167514,3802.397642697406,2937.4766937117183,9635.545712560468,7885.673786930381,3860.409383213583,2982.243933014742,9734.976922487094,7967.026595052164,3900.125372178593,3012.8924735745113
302,784641751,2023-01-06,ZRH,SIN,LX176,10308.666419056575,10632.650975663348,24.404123,26.140839587529516,1.0314283674955136,1.0314283674955136,1.071164884209505,-0.23255147120463754,1.0397017676169507,1.0397017676169507,1.0897813545743869,9490.310060628077,7766.844617167514,3802.397642697406,2937.4766937117183,9660.439131315256,7906.0411295479325,3870.3526067275684,2989.9170464661465,9625.363197395372,7877.342638158938,3856.3421626675245,2979.1052884255005
295,784527460,2023-01-06,ZRH,SIN,SQ345,10308.666419056575,10765.048704686316,24.404123,26.955882548530827,1.0442717095575107,1.0442717095575107,1.104562640850926,0.03090534026527549,1.0427719115373033,1.0427719115373033,1.0916942038729538,9490.310060628077,7766.844617167514,3802.397642697406,2937.4766937117183,9684.591104326697,7925.8018347391135,3879.9996732202067,2997.3616176926844,9669.699630735111,7913.617901800542,3874.0515448481137,2992.7714901793693
314,784823923,2023-01-07,ZRH,SIN,LX176,10308.666419056575,10717.52702128982,24.404123,25.67208725280522,1.0396618326379663,1.0396618326379663,1.0519569686157222,-0.06365754442855333,1.0380470875926633,1.0380470875926633,1.0860580605014105,9490.310060628077,7766.844617167514,3802.397642697406,2937.4766937117183,9653.440585026268,7900.315046220579,3867.5571646587287,2987.759824101501,9745.661453318922,7975.7684839145695,3904.39311375517,3016.1858587882994
