flight_id,date,origin,destination,airline_code,GCD,actual_distance,TIM,TIM_actual_distance
525882559,20190130,FRA,ICN,KE530,8546.290590793822,8985.211953598324,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2643.3707394413786, 2114.6965915531027, 793.0112218324135, 528.6741478882757]"
525895541,20190130,FRA,ICN,KE906,8546.290590793822,8981.055466091837,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2642.0233974257108, 2113.618717940569, 792.6070192277134, 528.4046794851422]"
541697009,20190425,FRA,ICN,KE906,8546.290590793822,9025.739732875538,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2656.5079808589644, 2125.2063846871715, 796.9523942576892, 531.3015961717929]"
541716131,20190425,FRA,ICN,OZ794,8546.290590793822,8992.952622200184,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2645.8799080652157, 2116.7039264521723, 793.7639724195645, 529.1759816130431]"
547464560,20190524,FRA,ICN,LH712,8546.290590793822,8992.186128250434,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2645.6314459919768, 2116.505156793581, 793.6894337975929, 529.1262891983953]"
547483766,20190524,FRA,ICN,OZ542,8546.290590793822,8985.082520988455,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2643.328783344265, 2114.663026675412, 792.9986350032796, 528.665756668853]"
547491431,20190524,FRA,ICN,KE8596,8546.290590793822,9025.903068900063,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2656.5609268832627, 2125.24874150661, 796.9682780649787, 531.3121853766525]"
547497853,20190524,FRA,ICN,KE906,8546.290590793822,9016.575776378691,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2653.537447782976, 2122.8299582263808, 796.0612343348927, 530.7074895565952]"
547509971,20190524,FRA,ICN,OZ796,8546.290590793822,8982.038826288514,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2642.342157558503, 2113.8737260468024, 792.7026472675509, 528.4684315117006]"
536222580,20190328,FRA,ICN,OZ542,8546.290590793822,8915.593512545316,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2620.803643895052, 2096.642915116042, 786.2410931685158, 524.1607287790105]"
531016526,20190228,FRA,ICN,LH712,8546.290590793822,8968.301389167305,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2637.8891124832785, 2110.311289986623, 791.3667337449834, 527.5778224966557]"
531018935,20190228,FRA,ICN,OZ542,8546.290590793822,8949.544574417168,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2631.8090161150067, 2105.447212892005, 789.5427048345019, 526.3618032230013]"
531024708,20190228,FRA,ICN,KE536,8546.290590793822,9019.863153839267,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2654.6030643082463, 2123.682451446597, 796.3809192924739, 530.9206128616493]"
520869201,20190101,FRA,ICN,OZ542,8546.290590793822,8953.660747558111,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2633.1432900681707, 2106.514632054537, 789.9429870204513, 526.6286580136342]"
520870041,20190101,FRA,ICN,LH712,8546.290590793822,8970.01450945502,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2638.4444272623873, 2110.7555418099096, 791.533328178716, 527.6888854524774]"
526054237,20190131,FRA,ICN,KE536,8546.290590793822,8815.694852248329,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2588.421094418606, 2070.7368755348853, 776.5263283255819, 517.6842188837213]"
526057387,20190131,FRA,ICN,OZ542,8546.290590793822,8485.466419915212,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2481.3762299853342, 1985.1009839882674, 744.4128689956002, 496.27524599706686]"
520882051,20190101,FRA,ICN,KE906,8546.290590793822,9012.18005738492,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2652.112557925823, 2121.6900463406582, 795.633767377747, 530.4225115851646]"
520884068,20190101,FRA,ICN,OZ796,8546.290590793822,9065.08793582602,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2669.262857902012, 2135.4102863216094, 800.7788573706035, 533.8525715804024]"
541887203,20190426,FRA,ICN,LH712,8546.290590793822,9011.132802205475,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2651.7730859793323, 2121.4184687834654, 795.5319257937996, 530.3546171958664]"
536224722,20190328,FRA,ICN,LH712,8546.290590793822,8911.90653370974,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2619.6084949890846, 2095.6867959912674, 785.8825484967252, 523.9216989978169]"
536242897,20190328,FRA,ICN,KE906,8546.290590793822,8927.198408288805,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2624.5654171707433, 2099.6523337365948, 787.3696251512232, 524.9130834341487]"
536244128,20190328,FRA,ICN,KE536,8546.290590793822,8887.60499427071,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2611.7310539813802, 2089.3848431851043, 783.5193161944142, 522.3462107962761]"
536263248,20190328,FRA,ICN,OZ794,8546.290590793822,8972.371098702155,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2639.208325073069, 2111.366660058455, 791.7624975219206, 527.8416650146138]"
531035547,20190228,FRA,ICN,KE906,8546.290590793822,9027.56384687297,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2657.0992746921042, 2125.6794197536833, 797.1297824076314, 531.4198549384208]"
531044405,20190228,FRA,ICN,OZ794,8546.290590793822,9024.236283788045,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2656.020631836301, 2124.816505469041, 796.8061895508904, 531.2041263672603]"
526074357,20190131,FRA,ICN,KE906,8546.290590793822,8668.548688261566,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2540.7230780347536, 2032.5784624278028, 762.216923410426, 508.1446156069507]"
526093001,20190131,FRA,ICN,OZ794,8546.290590793822,8985.407111145778,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2643.4340005393487, 2114.747200431479, 793.0302001618047, 528.6868001078698]"
526098647,20190131,FRA,ICN,LH712,8546.290590793822,8961.085108780748,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2635.549926392505, 2108.439941114004, 790.6649779177515, 527.109985278501]"
541897182,20190426,FRA,ICN,KE8596,8546.290590793822,7533.418273747003,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2212.08316321305, 1769.6665305704398, 663.624948963915, 442.41663264260995]"
541899991,20190426,FRA,ICN,OZ542,8546.290590793822,9008.260095869966,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2650.841886754394, 2120.6735094035153, 795.2525660263182, 530.1683773508788]"
541904561,20190426,FRA,ICN,KE906,8546.290590793822,9023.604187545436,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2655.815735316275, 2124.65258825302, 796.7447205948824, 531.163147063255]"
541911533,20190426,FRA,ICN,OZ796,8546.290590793822,9012.86712843566,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2652.3352747493345, 2121.8682197994676, 795.7005824248005, 530.4670549498669]"
547683385,20190525,FRA,ICN,KE530,8546.290590793822,8905.054381912125,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2617.3873426338205, 2093.909874107056, 785.2162027901461, 523.477468526764]"
547693021,20190525,FRA,ICN,LH712,8546.290590793822,8881.0794549776,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2609.6157743731105, 2087.6926194984885, 782.8847323119331, 521.9231548746221]"
521031168,20190102,FRA,ICN,LH712,8546.290590793822,9003.659051251469,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2649.3504397764373, 2119.4803518211497, 794.8051319329311, 529.8700879552874]"
521031293,20190102,FRA,ICN,OZ542,8546.290590793822,8947.912730458585,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2631.2800473823977, 2105.0240379059182, 789.3840142147194, 526.2560094764796]"
521047606,20190102,FRA,ICN,KE906,8546.290590793822,9007.500161604357,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2650.5955510289514, 2120.4764408231613, 795.1786653086855, 530.1191102057903]"
526238987,20190201,FRA,ICN,KE8596,8546.290590793822,9066.725571901892,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2669.793704172559, 2135.834963338047, 800.9381112517679, 533.9587408345118]"
526239085,20190201,FRA,ICN,OZ542,8546.290590793822,9072.858174688949,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2671.7816118440023, 2137.4252894752017, 801.5344835532006, 534.3563223688004]"
531207943,20190301,FRA,ICN,OZ542,8546.290590793822,9153.687337176092,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2697.982707490312, 2158.3861659922495, 809.3948122470937, 539.5965414980624]"
531208268,20190301,FRA,ICN,KE8596,8546.290590793822,8977.938030190884,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2641.012868135307, 2112.8102945082455, 792.303860440592, 528.2025736270614]"
531209412,20190301,FRA,ICN,LH712,8546.290590793822,9211.16002929038,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2716.6127100389217, 2173.2901680311375, 814.9838130116765, 543.3225420077844]"
531226585,20190301,FRA,ICN,OZ796,8546.290590793822,8962.35960897768,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2635.9630607184527, 2108.770448574762, 790.7889182155359, 527.1926121436906]"
531230942,20190301,FRA,ICN,KE906,8546.290590793822,9087.233103458486,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2676.441302381553, 2141.1530419052424, 802.932390714466, 535.2882604763106]"
536426393,20190329,FRA,ICN,KE8596,8546.290590793822,8921.764520546389,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2622.8040007699115, 2098.2432006159293, 786.8412002309735, 524.5608001539823]"
