flight_id,date,origin,destination,airline_code,GCD,actual_distance,TIM,TIM_actual_distance
530909481,20190228,ICN,FRA,KE905,8546.290590793822,8930.21449351282,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2625.5430932346812, 2100.434474587745, 787.6629279704044, 525.1086186469363]"
530910965,20190228,ICN,FRA,OZ541,8546.290590793822,8901.944916283172,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2616.379396938897, 2093.103517551118, 784.9138190816692, 523.2758793877795]"
520796053,20190101,ICN,FRA,OZ541,8546.290590793822,8903.382863775108,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2616.8455133579146, 2093.4764106863313, 785.0536540073742, 523.3691026715828]"
520796370,20190101,ICN,FRA,KE905,8546.290590793822,8832.8238204677,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2593.973517836451, 2075.1788142691607, 778.1920553509352, 518.7947035672902]"
536106045,20190328,ICN,FRA,OZ541,8546.290590793822,8960.908638234892,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2635.492722760691, 2108.3941782085526, 790.6478168282072, 527.0985445521382]"
536119435,20190328,ICN,FRA,KE905,8546.290590793822,9051.02068360297,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2664.702901945081, 2131.762321556065, 799.4108705835245, 532.9405803890163]"
530935607,20190228,ICN,FRA,LH713,8546.290590793822,8903.428213231868,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2616.8602135653323, 2093.4881708522657, 785.0580640695996, 523.3720427130664]"
520814322,20190101,ICN,FRA,LH713,8546.290590793822,8902.71660304971,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2616.629542284425, 2093.30363382754, 784.9888626853276, 523.325908456885]"
525979511,20190131,ICN,FRA,LH713,8546.290590793822,9102.344375390763,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2681.3396814943894, 2145.0717451955115, 804.4019044483168, 536.2679362988779]"
547488214,20190524,ICN,FRA,LH8387,8546.290590793822,8938.282250216713,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2628.15828877235, 2102.52663101788, 788.4474866317049, 525.63165775447]"
541782336,20190426,ICN,FRA,OZ541,8546.290590793822,8943.039263744155,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2629.7002936946838, 2103.760234955747, 788.9100881084051, 525.9400587389367]"
541785908,20190426,ICN,FRA,KE905,8546.290590793822,8943.10835680783,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2629.7226904870563, 2103.778152389645, 788.9168071461169, 525.9445380974113]"
541794692,20190426,ICN,FRA,LH713,8546.290590793822,8944.411183562517,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2630.1450069797647, 2104.116005583812, 789.0435020939294, 526.029001395953]"
531023040,20190228,ICN,FRA,LH8385,8546.290590793822,8878.528754266707,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2608.7889545566627, 2087.0311636453303, 782.6366863669989, 521.7577909113326]"
536228974,20190328,ICN,FRA,LH8385,8546.290590793822,9016.810426123588,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2653.613510434378, 2122.8908083475026, 796.0840531303134, 530.7227020868756]"
547578840,20190525,ICN,FRA,KE905,8546.290590793822,8925.278863628999,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2623.943189107488, 2099.1545512859902, 787.1829567322463, 524.7886378214976]"
547580628,20190525,ICN,FRA,OZ541,8546.290590793822,8952.126179624489,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2632.645853747326, 2106.1166829978606, 789.7937561241977, 526.5291707494652]"
547593324,20190525,ICN,FRA,LH713,8546.290590793822,8946.484517094745,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2630.8170863198575, 2104.653669055886, 789.2451258959572, 526.1634172639715]"
520934801,20190102,ICN,FRA,OZ541,8546.290590793822,8905.146158490808,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2617.417092378122, 2093.933673902498, 785.2251277134367, 523.4834184756245]"
526060500,20190131,ICN,FRA,LH8385,8546.290590793822,8943.918363648778,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2629.9852574376564, 2103.988205950125, 788.9955772312969, 525.9970514875313]"
541894775,20190426,ICN,FRA,LH8387,8546.290590793822,8961.870714968734,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2635.8045837740533, 2108.643667019243, 790.7413751322161, 527.1609167548107]"
520945659,20190102,ICN,FRA,KE905,8546.290590793822,8859.42380716802,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2602.5960096980543, 2082.0768077584435, 780.7788029094162, 520.5192019396109]"
520956187,20190102,ICN,FRA,LH713,8546.290590793822,8924.675901540892,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2623.7477365399304, 2098.9981892319443, 787.1243209619793, 524.7495473079861]"
531105864,20190301,ICN,FRA,OZ541,8546.290590793822,8906.13439938427,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2617.7374346082584, 2094.1899476866065, 785.3212303824776, 523.5474869216516]"
531116795,20190301,ICN,FRA,KE905,8546.290590793822,8940.399445126037,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2628.8445859528993, 2103.0756687623193, 788.6533757858697, 525.7689171905798]"
536312225,20190329,ICN,FRA,OZ541,8546.290590793822,8996.820667579941,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2647.133750414199, 2117.7070003313593, 794.1401251242597, 529.4267500828398]"
536318127,20190329,ICN,FRA,KE905,8546.290590793822,9060.298532360424,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2667.710353651942, 2134.168282921554, 800.3131060955827, 533.5420707303884]"
526136770,20190201,ICN,FRA,OZ541,8546.290590793822,8821.127108466828,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2590.1819819544485, 2072.1455855635586, 777.0545945863346, 518.0363963908896]"
526151420,20190201,ICN,FRA,KE905,8546.290590793822,9035.795029586168,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2659.7674454229964, 2127.8139563383975, 797.930233626899, 531.9534890845994]"
531128360,20190301,ICN,FRA,LH713,8546.290590793822,8903.773085206734,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2616.972005192528, 2093.577604154022, 785.0916015577583, 523.3944010385055]"
541979953,20190427,ICN,FRA,OZ541,8546.290590793822,8894.924377356361,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2614.103661223595, 2091.2829289788756, 784.2310983670784, 522.8207322447189]"
541985699,20190427,ICN,FRA,KE905,8546.290590793822,8903.32383088321,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2616.826377610377, 2093.4611020883017, 785.0479132831131, 523.3652755220754]"
541995828,20190427,ICN,FRA,LH713,8546.290590793822,9003.463625768445,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2649.2870918260833, 2119.4296734608665, 794.7861275478249, 529.8574183652166]"
536334539,20190329,ICN,FRA,LH713,8546.290590793822,9005.29222758534,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2649.8798404038143, 2119.9038723230515, 794.9639521211442, 529.9759680807629]"
526177914,20190201,ICN,FRA,LH713,8546.290590793822,9089.808326369985,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2677.276071167206, 2141.820856933765, 803.1828213501618, 535.4552142334412]"
547774495,20190526,ICN,FRA,OZ541,8546.290590793822,8978.996786087348,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2641.356068085123, 2113.0848544680985, 792.406820425537, 528.2712136170246]"
547788848,20190526,ICN,FRA,KE905,8546.290590793822,8954.799124195804,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2633.51229939906, 2106.809839519248, 790.0536898197179, 526.702459879812]"
547798432,20190526,ICN,FRA,LH713,8546.290590793822,10465.195840808092,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[3069.0890009408376, 2455.27120075267, 920.7267002822514, 613.8178001881676]"
521107671,20190103,ICN,FRA,OZ541,8546.290590793822,8898.639563938434,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2615.30795378318, 2092.2463630265443, 784.592386134954, 523.0615907566361]"
531211001,20190301,ICN,FRA,LH8387,8546.290590793822,8963.746807562806,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2636.4127266767646, 2109.1301813414116, 790.9238180030293, 527.2825453353529]"
536438064,20190329,ICN,FRA,LH8387,8546.290590793822,9083.37820593131,"[2501.0926277526805, 2000.8741022021443, 750.3277883258041, 500.21852555053607]","[2675.191721961463, 2140.15337756917, 802.557516588439, 535.0383443922925]"
