,flight_id,date,origin,destination,airline_code,GCD,actual_distance,mean_latitude,actual_latitude,geta,zeta_1,zeta_2,z_score_dist,rolling_geta_30D,rolling_zeta_1_30D,rolling_zeta_2_30D,pre_footprint_first_30D,pre_footprint_business_30D,pre_footprint_premium_economy_30D,pre_footprint_economy_30D,post_footprint_first_30D,post_footprint_business_30D,post_footprint_premium_economy_30D,post_footprint_economy_30D,actual_footprint_first_30D,actual_footprint_business_30D,actual_footprint_premium_economy_30D,actual_footprint_economy_30D
0,785506020,2023-01-11,BKK,CPH,TG950,8639.395948887284,9846.625936244409,34.6495003700258,31.269945598242792,1.1397354623516949,1.1397354623516949,0.902464545355853,0.537149812155441,,,,7227.814210320173,5915.189056601257,2896.958624442378,2238.099758280235,,,,,8422.793745132221,6892.899585083842,3374.271472722418,2606.438620573153
2,785695333,2023-01-12,BKK,CPH,TG950,8639.395948887284,9913.93711388581,34.6495003700258,31.165231147402487,1.1475266526200458,1.1475266526200458,0.8994424397057845,0.7664697541309069,1.1397354623516949,1.1397354623516949,0.902464545355853,7227.814210320173,5915.189056601257,2896.958624442378,2238.099758280235,8422.793745132221,6892.899585083842,3374.271472722418,2606.438620573153,8487.120403000425,6945.530486976009,3399.9655866322746,2626.266581876279
6,785857066,2023-01-13,BKK,CPH,TG950,8639.395948887284,9613.106425104912,34.6495003700258,32.30714031499893,1.1127058514250685,1.1127058514250685,0.9323984464418664,-0.2584191055351543,1.1436310574858704,1.1436310574858704,0.9009534925308187,7227.814210320173,5915.189056601257,2896.958624442378,2238.099758280235,8454.938597813249,6919.199919095591,3387.111149673988,2616.3469061296632,8160.147752386138,6678.007409200683,3269.362306301681,2525.480977922727
11,786057173,2023-01-14,BKK,CPH,TG950,8639.395948887284,9821.36711547948,34.6495003700258,31.5693178550973,1.1368117833220075,1.1368117833220075,0.9111045619118632,0.45109647725405194,1.133322655465603,1.133322655465603,0.9114351438345013,7227.814210320173,5915.189056601257,2896.958624442378,2238.099758280235,8355.578597495902,6837.9053733814,3347.423604092684,2585.720315122754,8381.955394982855,6859.486389507087,3357.959336270711,2593.8506632117715
16,786217467,2023-01-15,BKK,CPH,TG950,8639.395948887284,9868.338709836104,34.6495003700258,31.626058082822087,1.1422486905588696,1.1422486905588696,0.9127421101338824,0.6111222511268749,1.1341949374297042,1.1341949374297042,0.9113524983538418,7227.814210320173,5915.189056601257,2896.958624442378,2238.099758280235,8362.172314387968,6843.3002326567275,3350.0573444194583,2587.752753426132,8418.300614481774,6889.223387278931,3372.4767733773815,2605.0536641084555
21,786387298,2023-01-16,BKK,CPH,TG950,8639.395948887284,9860.995916889076,34.6495003700258,31.28998667491101,1.141398770843363,1.141398770843363,0.9030429397469464,0.5861063635499139,1.1358056880555372,1.1358056880555372,0.91163042070985,7227.814210320173,5915.189056601257,2896.958624442378,2238.099758280235,8373.400491311713,6852.486922867063,3354.5422355429764,2591.213711369957,8433.738554013737,6901.854428714172,3378.643177633615,2609.812233538052
25,786570934,2023-01-17,BKK,CPH,TG950,8639.395948887284,9863.99750578341,34.6495003700258,31.40013724792219,1.1417462012554072,1.1417462012554072,0.9062219343019868,0.5963323648650298,1.1367378685201748,1.1367378685201748,0.9101991738826993,7227.814210320173,5915.189056601257,2896.958624442378,2238.099758280235,8383.41271593199,6860.678743010926,3358.5414366270984,2594.299865833878,8429.126253551884,6898.080728336295,3376.800878074136,2608.3905443331914
30,786742203,2023-01-18,BKK,CPH,TG950,8639.395948887284,9829.688070186385,34.6495003700258,31.304628739803487,1.1377749241198285,1.1377749241198285,0.9034655162555864,0.47944482766820956,1.137453344625208,1.137453344625208,0.9096309967997404,7227.814210320173,5915.189056601257,2896.958624442378,2238.099758280235,8389.932565138635,6866.013165089091,3361.1456718499808,2596.3095352626306,8406.08761667318,6879.230934526444,3367.598513457244,2601.289146318022
35,786931747,2023-01-19,BKK,CPH,TG950,8639.395948887284,9824.286237850703,34.6495003700258,31.12289122601356,1.1371496683302298,1.1371496683302298,0.8982204907328765,0.46104152644565416,1.1374935420620356,1.1374935420620356,0.9088603117317211,7227.814210320173,5915.189056601257,2896.958624442378,2238.099758280235,8391.938969300172,6867.654768493984,3361.947093512231,2596.9279865453773,8413.384425496835,6885.2010508367075,3370.513091072602,2603.538304719633
40,787136648,2023-01-20,BKK,CPH,TG950,8639.395948887284,9723.184641536114,34.6495003700258,31.888257881612454,1.125447276529607,1.125447276529607,0.920309313008103,0.11660226668401052,1.1374553338696127,1.1374553338696127,0.9076781093985162,7227.814210320173,5915.189056601257,2896.958624442378,2238.099758280235,8394.289125860461,6869.577623861492,3362.8858208201186,2597.652395598761,8278.559018217187,6774.889353971542,3316.659533505788,2561.979905032582
45,787324304,2023-01-21,BKK,CPH,TG950,8639.395948887284,9628.407078445924,34.6495003700258,31.90882901907029,1.1144768841953612,1.1144768841953612,0.9209030051894666,-0.2062918800238092,1.1362545281356122,1.1362545281356122,0.9089412297594748,7227.814210320173,5915.189056601257,2896.958624442378,2238.099758280235,8382.645554826318,6860.0510657426485,3358.2350080718215,2594.063397140794,8196.85558647402,6708.041091636223,3284.024583212921,2536.795750645839
49,787456879,2023-01-22,BKK,CPH,TG950,8639.395948887284,9733.432825188936,34.6495003700258,32.81912668734761,1.1266334918290852,1.1266334918290852,0.9471746009861204,0.15151642155349312,1.134274742322862,1.134274742322862,0.9100286638894741,7227.814210320173,5915.189056601257,2896.958624442378,2238.099758280235,8365.677655412606,6846.168238949611,3351.4574891582765,2588.8332349635557,8232.402102713524,6737.124604923089,3298.222992824495,2547.752560338981
54,787637260,2023-01-23,BKK,CPH,TG950,8639.395948887284,9661.113042115858,34.6495003700258,32.41855360331344,1.1182625613264277,1.1182625613264277,0.93561388352248,-0.09486715156343643,1.1336379714483806,1.1336379714483806,0.9131241586475279,7227.814210320173,5915.189056601257,2896.958624442378,2238.099758280235,8354.191098186042,6836.770146673331,3346.86939272062,2585.2926342275264,8194.260471637124,6705.917815860582,3282.9880117752286,2535.995835987307
59,787822230,2023-01-24,BKK,CPH,TG950,8639.395948887284,9652.790656794725,34.6495003700258,32.48351117056697,1.117299254936679,1.117299254936679,0.9374885878200842,-0.12322037588387733,1.1324552475928458,1.1324552475928458,0.9148541374840627,7227.814210320173,5915.189056601257,2896.958624442378,2238.099758280235,8341.728175582712,6826.5732099978795,3341.891304885313,2581.4510799591712,8183.460520093793,6697.081491870584,3278.6741674940004,2532.666873650797
62,788003145,2023-01-25,BKK,CPH,TG950,8639.395948887284,9591.909426563998,34.6495003700258,32.25546859068418,1.1102523235781772,1.1102523235781772,0.930907177483788,-0.3306343697124178,1.131372676688834,1.131372676688834,0.9164708839366357,7227.814210320173,5915.189056601257,2896.958624442378,2238.099758280235,8330.271842670762,6817.199846706285,3337.3152810005968,2577.919795524664,8145.231840865901,6665.803481593217,3263.404416643314,2520.883317695608
67,788189045,2023-01-26,BKK,CPH,TG950,8639.395948887284,9828.123993140318,34.6495003700258,31.477180550261338,1.1375938840268267,1.1375938840268267,0.9084454382924166,0.47411623188341984,1.1299646531481236,1.1299646531481236,0.9174333035064458,7227.814210320173,5915.189056601257,2896.958624442378,2238.099758280235,8317.858936547393,6807.043832605346,3332.357171338819,2574.093658267886,8393.599577595327,6869.013448008201,3362.610393302852,2597.4398501818096
72,788388759,2023-01-27,BKK,CPH,TG950,8639.395948887284,9613.133299262128,34.6495003700258,32.63832833872135,1.112708962077407,1.112708962077407,0.9419566801879704,-0.258327548970711,1.1304414800780425,1.1304414800780425,0.9168715619305691,7227.814210320173,5915.189056601257,2896.958624442378,2238.099758280235,8322.570322485017,6810.898602917949,3334.2390487900407,2575.545889444683,8141.106728184636,6662.428389399454,3261.7567153848318,2519.6117985878896
75,788582308,2023-01-28,BKK,CPH,TG950,8639.395948887284,9627.960262125223,34.6495003700258,32.97079168385965,1.1144251657276183,1.1144251657276183,0.9515517202776654,-0.207814121891015,1.1293983907838874,1.1293983907838874,0.9183471571221808,7227.814210320173,5915.189056601257,2896.958624442378,2238.099758280235,8311.73758457437,6802.035453718327,3329.9121085905035,2572.20682108302,8135.0879446557465,6657.503930148545,3259.3526217366443,2517.756576960376
81,788753873,2023-01-29,BKK,CPH,TG950,8639.395948887284,9681.455347904028,34.6495003700258,34.0463169981083,1.1206171594845074,1.1206171594845074,0.9825918594647532,-0.025563708265467354,1.1285665449474278,1.1285665449474278,0.9201918550752635,7227.814210320173,5915.189056601257,2896.958624442378,2238.099758280235,8301.685457764972,6793.81098632882,3325.896969302432,2569.1083672227364,8124.491019636969,6648.833718769545,3255.1198727092574,2514.490195242941
85,788902435,2023-01-30,BKK,CPH,TG950,8639.395948887284,9736.163789591104,34.6495003700258,33.74143046585539,1.1269495977719457,1.1269495977719457,0.9737926984668456,0.16082044237420484,1.1281481562388533,1.1281481562388533,0.9234760658326049,7227.814210320173,5915.189056601257,2896.958624442378,2238.099758280235,8291.643341673736,6785.594709526898,3321.885828613716,2566.012999052569,8185.374123132752,6698.647167084277,3279.4385214351305,2533.256720042067
90,789094598,2023-01-31,BKK,CPH,TG950,8639.395948887284,9658.752359932563,34.6495003700258,32.88184834944552,1.1179893151183296,1.1179893151183296,0.9489847760659366,-0.10290967169552602,1.1280882283155078,1.1280882283155078,0.9259918974643169,7227.814210320173,5915.189056601257,2896.958624442378,2238.099758280235,8285.90920726569,6780.903145011224,3319.595432881411,2564.2455172819064,8165.937615526668,6682.744569952026,3271.6749618629274,2527.2656374418957
93,789259503,2023-02-01,BKK,CPH,TG950,8639.395948887284,9825.306957309203,34.6495003700258,31.5420254250035,1.1372678154165003,1.1372678154165003,0.9103168902339938,0.46451897751987936,1.1276073276870708,1.1276073276870708,0.9270867964453464,7227.814210320173,5915.189056601257,2896.958624442378,2238.099758280235,8280.096940446814,6776.1476539775995,3317.27382857819,2562.453952083475,8387.048933192298,6863.653829860268,3359.9938574986872,2595.4206884837163
98,789469053,2023-02-02,BKK,CPH,TG950,8639.395948887284,9661.601163987369,34.6495003700258,32.760248282094324,1.1183190608634783,1.1183190608634783,0.9454753440091216,-0.0932041873549038,1.1280464407656812,1.1280464407656812,0.926324527981194,7227.814210320173,5915.189056601257,2896.958624442378,2238.099758280235,8284.906210746296,6780.082511495355,3319.1948041580395,2563.936355002491,8175.131069069381,6690.266486486973,3275.347119726863,2530.0994150253746
103,789667781,2023-02-03,BKK,CPH,TG950,8639.395948887284,9819.59216361874,34.6495003700258,31.826107130692936,1.1366063347152715,1.1366063347152715,0.9185156146789554,0.44504945992384654,1.127623511204716,1.127623511204716,0.9271571721563213,7227.814210320173,5915.189056601257,2896.958624442378,2238.099758280235,8280.068453611804,6776.124346567137,3317.2624500298875,2562.4451713402973,8364.261196717149,6845.009318198782,3350.8917104861703,2588.396627666803
107,789855150,2023-02-04,BKK,CPH,TG950,8639.395948887284,9869.782537734707,34.6495003700258,31.78261930444711,1.1424158119533685,1.1424158119533685,0.91726053666105,0.6160411745736499,1.1279977955176557,1.1279977955176557,0.926797107261431,7227.814210320173,5915.189056601257,2896.958624442378,2238.099758280235,8283.561060663314,6778.981934154737,3318.6575084146675,2563.521727775209,8409.616347624156,6882.118078031789,3369.0080008768673,2602.3768375344453
113,790029330,2023-02-05,BKK,CPH,TG950,8639.395948887284,9844.993243353016,34.6495003700258,31.57595293944732,1.1395464800546624,1.1395464800546624,0.9112960533988734,0.5315874516049736,1.1285745161750842,1.1285745161750842,0.9264156444374159,7227.814210320173,5915.189056601257,2896.958624442378,2238.099758280235,8288.582114249051,6783.090068906703,3320.6630769776066,2565.0694104855856,8401.635504438877,6875.588297243832,3365.820198172747,2599.916833313983
117,790216123,2023-02-06,BKK,CPH,TG950,8639.395948887284,9862.01594816463,34.6495003700258,31.284566871688337,1.1415168382732608,1.1415168382732608,0.902886521814082,0.5895814700793108,1.1289965147858372,1.1289965147858372,0.9258341217051643,7227.814210320173,5915.189056601257,2896.958624442378,2238.099758280235,8292.891752792926,6786.616136806237,3322.3844837368924,2566.3978075935693,8434.962743569693,6902.856038350864,3379.132157893749,2610.1895760574307
122,790420625,2023-02-07,BKK,CPH,TG950,8639.395948887284,9873.593271125585,34.6495003700258,31.246791332999905,1.1428568998967177,1.1428568998967177,0.9017963029570992,0.6290238201118925,1.1294602304705565,1.1294602304705565,0.924984210598087,7227.814210320173,5915.189056601257,2896.958624442378,2238.099758280235,8298.074944019438,6790.8569296279275,3324.4548152324824,2567.9954673892407,8447.31245218113,6912.960345396585,3384.0650244584313,2613.996233399308
126,790609615,2023-02-08,BKK,CPH,TG950,8639.395948887284,9857.16694038214,34.6495003700258,31.22814422210123,1.140955571280617,1.140955571280617,0.9012581390384412,0.5730615662196102,1.1299386829500624,1.1299386829500624,0.9241560710394804,7227.814210320173,5915.189056601257,2896.958624442378,2238.099758280235,8303.326270946227,6795.153469840756,3326.5523622947167,2569.6141292402544,8434.52355840187,6902.4967050317355,3378.9567333636473,2610.05420222019
131,790864977,2023-02-09,BKK,CPH,TG950,8639.395948887284,9867.852390284546,34.6495003700258,31.574880378578783,1.1421923996382504,1.1421923996382504,0.9112650988149088,0.609465427175008,1.130318575651116,1.130318575651116,0.9233664871773756,7227.814210320173,5915.189056601257,2896.958624442378,2238.099758280235,8307.779606045071,6798.797107648901,3328.331166030221,2570.9868191783926,8421.154161878363,6891.558107876141,3373.616571002269,2605.93323766678
135,791076256,2023-02-10,BKK,CPH,TG950,8639.395948887284,9628.142984878876,34.6495003700258,32.78536501284128,1.1144463156731388,1.1144463156731388,0.9462002240356364,-0.2071916105528776,1.1307143697840205,1.1307143697840205,0.9229631075652933,7227.814210320173,5915.189056601257,2896.958624442378,2238.099758280235,8311.535006490914,6801.869708013682,3329.831192458306,2572.144378690819,8145.501534765526,6666.024140238364,3263.512140967994,2520.966447775464
140,791258696,2023-02-11,BKK,CPH,TG950,8639.395948887284,9885.395010655922,34.6495003700258,31.64121440769955,1.1442229374762152,1.1442229374762152,0.913179528414539,0.6692307265892204,1.1301895938449598,1.1301895938449598,0.9237126919675624,7227.814210320173,5915.189056601257,2896.958624442378,2238.099758280235,8306.101758849994,6797.424323580202,3327.660980474461,2570.4696418469557,8431.840996180807,6900.301881396321,3377.885232658302,2609.2273328992082
147,791436050,2023-02-12,BKK,CPH,TG950,8639.395948887284,9661.658031496192,34.6495003700258,32.717768352302954,1.1183256432112676,1.1183256432112676,0.944249354331414,-0.09301044755891998,1.130334351107041,1.130334351107041,0.9240583365823588,7227.814210320173,5915.189056601257,2896.958624442378,2238.099758280235,8306.43162299813,6797.694212428676,3327.7927387109034,2570.5713187221622,8177.5721863977415,6692.263764301086,3276.3221796597254,2530.8518617018717
154,791645482,2023-02-13,BKK,CPH,TG950,8639.395948887284,9622.858199445192,34.6495003700258,32.66453501466072,1.113834607925867,1.113834607925867,0.9427130165177732,-0.22519614904812504,1.1293923830615968,1.1293923830615968,0.9255037209251211,7227.814210320173,5915.189056601257,2896.958624442378,2238.099758280235,8296.48501688625,6789.55608015532,3323.8197477468966,2567.50539041779,8147.8336942170545,6667.932270698704,3264.4436796580076,2521.685309424586
160,791850283,2023-02-14,BKK,CPH,TG950,8639.395948887284,9683.194689603204,34.6495003700258,32.6733841572995,1.1208184862565949,1.1208184862565949,0.942968406712272,-0.019638009867267176,1.1294287945616224,1.1294287945616224,0.9258364489920858,7227.814210320173,5915.189056601257,2896.958624442378,2238.099758280235,8296.052593553159,6789.202279246427,3323.647024108736,2567.3721008392654,8198.262405173868,6709.192125117917,3284.5865113640534,2537.2293865234906
165,792046340,2023-02-15,BKK,CPH,TG950,8639.395948887284,9721.8709055331,34.6495003700258,33.148759905856075,1.125295213120222,1.125295213120222,0.9566879623618478,0.11212654846693713,1.1289128817530605,1.1289128817530605,0.9268643149533893,7227.814210320173,5915.189056601257,2896.958624442378,2238.099758280235,8290.12026564805,6784.348556414973,3321.2774635875467,2565.5435281753325,8204.445236475633,6714.250805273906,3287.056130912429,2539.135174012813
169,792245242,2023-02-16,BKK,CPH,TG950,8639.395948887284,9657.169968562186,34.6495003700258,33.13038403243068,1.1178061551636589,1.1178061551636589,0.9561576264773716,-0.10830066186911286,1.1283659953840721,1.1283659953840721,0.9282819230897753,7227.814210320173,5915.189056601257,2896.958624442378,2238.099758280235,8283.158104871696,6778.652243052503,3318.4965550501743,2563.397521231486,8150.999736954155,6670.522669301788,3265.7082978649296,2522.661206120539
1,792443713,2023-02-17,BKK,CPH,TG950,8639.395948887284,9589.049741125396,34.6495003700258,33.09798211929078,1.1099213183255503,1.1099213183255503,0.9552224928450286,-0.3403769254338737,1.1397354623516949,1.1397354623516949,0.902464545355853,7227.814210320173,5915.189056601257,2896.958624442378,2238.099758280235,8422.793745132221,6892.899585083842,3374.271472722418,2606.438620573153,8095.41952465765,6625.047950150101,3243.5077926124045,2505.529237273463
5,792644308,2023-02-18,BKK,CPH,TG950,8639.395948887284,9647.21947964105,34.6495003700258,32.7301264695242,1.116654397682001,1.116654397682001,0.944606015093886,-0.1422006116542595,1.1099213183255503,1.1099213183255503,0.9552224928450286,7227.814210320173,5915.189056601257,2896.958624442378,2238.099758280235,8095.41952465765,6625.047950150101,3243.5077926124045,2505.529237273463,8164.692411580709,6681.7257667235135,3271.177587786786,2526.881817475599
10,792832112,2023-02-19,BKK,CPH,TG950,8639.395948887284,9651.174857973388,34.6495003700258,33.31551507494454,1.1171122281085422,1.1171122281085422,0.9615005907492032,-0.12872518065682131,1.1132878580037757,1.1132878580037757,0.9499142539694573,7227.814210320173,5915.189056601257,2896.958624442378,2238.099758280235,8129.925799232946,6653.280356620799,3257.290696604696,2516.165404294541,8136.070160974485,6658.307561682058,3259.744950186686,2518.059333979078
15,793023309,2023-02-20,BKK,CPH,TG950,8639.395948887284,9670.16210941245,34.6495003700258,32.61012387596201,1.1193099803068898,1.1193099803068898,0.941142686841511,-0.06403822150902996,1.1145626480386979,1.1145626480386979,0.9537763662293726,7227.814210320173,5915.189056601257,2896.958624442378,2238.099758280235,8131.882774304129,6654.881518042676,3258.0723747155157,2516.7686196218806,8190.864311928113,6703.139139735026,3281.631477527823,2534.949008349728
19,793227998,2023-02-21,BKK,CPH,TG950,8639.395948887284,9637.56553903554,34.6495003700258,32.78529240105688,1.1155369653218423,1.1155369653218423,0.9461981284272258,-0.17509026203720357,1.1157494811057458,1.1157494811057458,0.9506179463824072,7227.814210320173,5915.189056601257,2896.958624442378,2238.099758280235,8146.503337035699,6666.843796641232,3263.9122926702275,2521.275241941128,8153.452822443098,6672.529739247286,3266.688138261933,2523.4173418465343
23,793405404,2023-02-22,BKK,CPH,TG950,8639.395948887284,9681.557915302905,34.6495003700258,32.329267901454,1.1206290315412442,1.1206290315412442,0.9330370584339228,-0.025214275217595953,1.1157069779489652,1.1157069779489652,0.9497339827913709,7227.814210320173,5915.189056601257,2896.958624442378,2238.099758280235,8147.882473360063,6667.972180906623,3264.46316359979,2521.7003450411107,8216.774202150387,6724.3381408259775,3291.980712088197,2542.935437580173
28,793581690,2023-02-23,BKK,CPH,TG950,8639.395948887284,9623.878664442982,34.6495003700258,32.52253363741098,1.1139527255586077,1.1139527255586077,0.9386147935785304,-0.22171956488660896,1.116527320214345,1.116527320214345,0.9469511620651296,7227.814210320173,5915.189056601257,2896.958624442378,2238.099758280235,8159.210655413339,6677.240693495665,3268.9879999540235,2525.192128429691,8156.781763263822,6675.253418100606,3268.0178231465748,2524.4434500256493
31,793783964,2023-02-24,BKK,CPH,TG950,8639.395948887284,9648.245163496662,34.6495003700258,32.59810951683949,1.1167731193914443,1.1167731193914443,0.9407959470907435,-0.13870624756056776,1.116159520977811,1.116159520977811,0.9457602522813298,7227.814210320173,5915.189056601257,2896.958624442378,2238.099758280235,8158.8388762371005,6676.936510533289,3268.839499521697,2525.077531723379,8173.041707579259,6688.557008904146,3274.5125622680243,2529.4553930887887
37,793970566,2023-02-25,BKK,CPH,TG950,8639.395948887284,9641.225291557404,34.6495003700258,32.09863161456002,1.1159605774057793,1.1159605774057793,0.9263807925590622,-0.1626219875935513,1.1162362207795151,1.1162362207795151,0.9451397141325064,7227.814210320173,5915.189056601257,2896.958624442378,2238.099758280235,8160.604322591767,6678.380966641653,3269.5446749690436,2525.6217105003147,8196.291875781306,6707.579873796729,3283.7994192260016,2536.621993230613
42,794158710,2023-02-26,BKK,CPH,TG950,8639.395948887284,9651.711646110609,34.6495003700258,31.91889211170989,1.1171743607090614,1.1171743607090614,0.9211934305212068,-0.1268964171617554,1.1162055937379889,1.1162055937379889,0.9430553895132348,7227.814210320173,5915.189056601257,2896.958624442378,2238.099758280235,8164.453053440298,6681.529928244996,3271.081980529565,2526.808038048797,8216.022888479993,6723.723429641111,3291.680613502807,2542.7038536789296
48,794326022,2023-02-27,BKK,CPH,TG950,8639.395948887284,9672.797570301253,34.6495003700258,32.047514398690026,1.1196150318295188,1.1196150318295188,0.9249055269614604,-0.05505956804795548,1.1163024704350961,1.1163024704350961,0.940869193614032,7227.814210320173,5915.189056601257,2896.958624442378,2238.099758280235,8169.463020264432,6685.628992010196,3273.083120687159,2528.352303390894,8226.123963898734,6731.987945892808,3295.7153044229062,2545.8173953918085
51,794536430,2023-02-28,BKK,CPH,TG950,8639.395948887284,9643.899667971762,34.6495003700258,32.40862129239369,1.1162701333550815,1.1162701333550815,0.9353272326093734,-0.15351075427910377,1.1166036123800438,1.1166036123800438,0.939417951191071,7227.814210320173,5915.189056601257,2896.958624442378,2238.099758280235,8174.535764066353,6689.779418757223,3275.1093359671318,2529.9159190230207,8180.281799916729,6694.480720816621,3277.4044855141847,2531.687069278037
55,794743343,2023-03-01,BKK,CPH,TG950,8639.395948887284,9644.50292311461,34.6495003700258,32.14366054383847,1.116339959433944,1.116339959433944,0.9276803474962932,-0.15145554682022527,1.1165758224612967,1.1165758224612967,0.9390770579759296,7227.814210320173,5915.189056601257,2896.958624442378,2238.099758280235,8175.010469592366,6690.167814187596,3275.298948458487,2530.062241607033,8196.382345832963,6707.653894748084,3283.835555843226,2536.6498795959665
60,794948728,2023-03-02,BKK,CPH,TG950,8639.395948887284,9801.57460157033,34.6495003700258,32.32091609414271,1.1345208229323869,1.1345208229323869,0.9327960215582944,0.383666099414353,1.1165576791515006,1.1165576791515006,0.9382003879390345,7227.814210320173,5915.189056601257,2896.958624442378,2238.099758280235,8176.624031154381,6691.488000920154,3275.943456286951,2530.5596036225975,8318.821598937215,6807.831465469744,3332.7416893274803,2574.3903880102034
65,795149485,2023-03-03,BKK,CPH,TG950,8639.395948887284,9687.503831498454,34.6495003700258,32.72274881040548,1.1213172644027458,1.1213172644027458,0.9443930925685988,-0.004957354974446356,1.1178407608501353,1.1178407608501353,0.9378143617689816,7227.814210320173,5915.189056601257,2896.958624442378,2238.099758280235,8186.762887433718,6699.783428785067,3279.9932380848913,2533.684790856427,8199.099507325891,6709.877026878664,3284.92087659864,2537.487413749327
