,flight_id,date,origin,destination,airline_code,GCD,actual_distance,mean_latitude,actual_latitude,geta,zeta_1,zeta_2,rolling_geta,rolling_zeta_1,rolling_zeta_2,pre_footprint_first,pre_footprint_business,pre_footprint_premium_economy,pre_footprint_economy,post_footprint_first,post_footprint_business,post_footprint_premium_economy,post_footprint_economy,actual_footprint_first,actual_footprint_business,actual_footprint_premium_economy,actual_footprint_economy
2,520827976,2019-01-01,ZRH,SIN,SQ345,10308.666419056575,10571.999781767492,24.404123,27.171556185427264,1.0255448524577455,1.0255448524577455,1.1134002309948718,,,,9472.503505957848,7752.2756178918735,3795.285138189923,2931.988025581832,,,,,9459.740840835926,7741.833437337572,3790.1873236554266,2928.0540790882847
8,520905482,2019-01-01,ZRH,SIN,LX176,10308.666419056575,10567.67631202065,24.404123,27.00096258359598,1.025125450997742,1.025125450997742,1.106409871135135,,,,9472.503505957848,7752.2756178918735,3795.285138189923,2931.988025581832,,,,,9471.079257941137,7751.110324060016,3794.716248215065,2931.5490173153175
18,521075871,2019-01-02,ZRH,SIN,LX176,10308.666419056575,10652.406972436267,24.404123,27.75674443852597,1.0333448129376126,1.0333448129376126,1.1373793042481375,1.025125450997742,1.025125450997742,1.106409871135135,9472.503505957848,7752.2756178918735,3795.285138189923,2931.988025581832,9471.079257941137,7751.110324060016,3794.716248215065,2931.5490173153175,9479.545080232852,7758.036905935057,3798.097767005449,2934.1585108342124
13,520974513,2019-01-02,ZRH,SIN,SQ345,10308.666419056575,10623.989134573889,24.404123,27.88774783158932,1.0305881190349129,1.0305881190349129,1.142747388692858,1.0255448524577455,1.0255448524577455,1.1134002309948718,9472.503505957848,7752.2756178918735,3795.285138189923,2931.988025581832,9459.740840835926,7741.833437337572,3790.1873236554266,2928.0540790882847,9442.873397640173,7728.032801995593,3783.4499301516694,2922.8548813986854
28,521255310,2019-01-03,ZRH,SIN,LX176,10308.666419056575,10702.567895346045,24.404123,26.14885977692066,1.0382107112866996,1.0382107112866996,1.071493524963821,1.0292351319676774,1.0292351319676774,1.1218945876916362,9472.503505957848,7752.2756178918735,3795.285138189923,2931.988025581832,9475.246199092682,7754.519639547645,3796.380657095484,2932.8334295736768,9669.553351466535,7913.4982187626165,3873.993116253904,2992.726401257095
24,521151190,2019-01-03,ZRH,SIN,SQ345,10308.666419056575,10966.147077549937,24.404123,33.16510214733688,1.0637794096506936,1.0637794096506936,1.3589958609591044,1.0280664857463293,1.0280664857463293,1.128073809843865,9472.503505957848,7752.2756178918735,3795.285138189923,2931.988025581832,9451.19929550566,7734.8449002491725,3786.775558674077,2925.4212448032454,9332.663863628723,7637.861365077133,3739.4287356005043,2888.8840449207237
40,521437733,2019-01-04,ZRH,SIN,LX176,10308.666419056575,10670.119181060809,24.404123,26.190893716331693,1.0350629991611766,1.0350629991611766,1.0732159363535292,1.0322269917406848,1.0322269917406848,1.1050942334490312,9472.503505957848,7752.2756178918735,3795.285138189923,2931.988025581832,9539.385976576905,7806.997639307461,3822.0001250337837,2952.60378712208,9636.449881691973,7886.413561674339,3860.770537133724,2982.5226328748795
36,521330072,2019-01-04,ZRH,SIN,SQ345,10308.666419056575,10762.151181640584,24.404123,29.620964005266934,1.043990633138123,1.043990633138123,1.2137688375553155,1.0399707937144507,1.0399707937144507,1.205047826882278,9472.503505957848,7752.2756178918735,3795.285138189923,2931.988025581832,9398.753791568684,7691.934942482557,3765.827155681069,2909.2555141863086,9417.446885960075,7707.229292439149,3773.2937723612667,2915.0174481109275
43,521514629,2019-01-05,ZRH,SIN,SQ345,10308.666419056575,10723.085016987628,24.404123,29.840033609958,1.0402009902236198,1.0402009902236198,1.2227455831933811,1.0409757535703688,1.0409757535703688,1.2072280795505375,9472.503505957848,7752.2756178918735,3795.285138189923,2931.988025581832,9403.421775472929,7695.7542020405745,3767.691696979185,2910.69436717952,9365.588998434458,7664.800111736371,3752.5800820598415,2899.0328435753327
50,521609749,2019-01-05,ZRH,SIN,LX176,10308.666419056575,10715.037544067603,24.404123,26.89985881400221,1.039420339012989,1.039420339012989,1.1022669740683662,1.0329359935958078,1.0329359935958078,1.0971246591751558,9472.503505957848,7752.2756178918735,3795.285138189923,2931.988025581832,9563.482166076312,7826.712703443343,3831.6249098167864,2960.031163714938,9611.929151637307,7866.351146175066,3850.9761773448427,2974.964396480188
55,521677698,2019-01-06,ZRH,SIN,SQ345,10308.666419056575,10704.667276250088,24.404123,29.88012552252785,1.0384143633226373,1.0384143633226373,1.2243884167658003,1.040820800901019,1.040820800901019,1.2103315802791061,9472.503505957848,7752.2756178918735,3795.285138189923,2931.988025581832,9395.802156823487,7689.51996860012,3764.648178848185,2908.345706317405,9346.326264142896,7649.039692770548,3744.885933078609,2893.0953246246663
72,521947786,2019-01-07,ZRH,SIN,LX176,10308.666419056575,10656.458993249797,24.404123,27.084081165307246,1.0337378822880805,1.0337378822880805,1.109815794868238,1.034232862679244,1.034232862679244,1.0981531221537977,9472.503505957848,7752.2756178918735,3795.285138189923,2931.988025581832,9573.179852429423,7834.647174095888,3835.4984743089663,2963.0203653323024,9542.940356343828,7809.905768207674,3823.419857406595,2953.699384294556
70,521847715,2019-01-07,ZRH,SIN,SQ345,10308.666419056575,10694.067085868774,24.404123,29.80905304103464,1.037386083819702,1.037386083819702,1.2214761022567635,1.0404197279712888,1.0404197279712888,1.2126743863602218,9472.503505957848,7752.2756178918735,3795.285138189923,2931.988025581832,9387.511732434978,7682.736894100432,3761.3367195611845,2905.790277209015,9342.813649172062,7646.165735067138,3743.4828828942354,2892.0126009759856
84,522120866,2019-01-08,ZRH,SIN,LX176,10308.666419056575,10625.219930436033,24.404123,27.05560061107924,1.0307075133204693,1.0307075133204693,1.108648756240052,1.0341503659473834,1.0341503659473834,1.1000969009395378,9472.503505957848,7752.2756178918735,3795.285138189923,2931.988025581832,9568.12407213832,7830.510626584986,3833.479034794964,2961.46197850962,9517.598855999171,7789.171813380226,3813.2976558484734,2945.8881547849096
