flight_id,date,origin,destination,airline_code,GCD,actual_distance,mean_latitude,actual_latitude,geta,zeta_1,zeta_2
785457224,20230111,CPH,BKK,TG951,8639.395948887284,9730.22890784137,34.6495003700258,33.50229279479368,1.1262626421346715,1.1262626421346715,0.9668910788617163
792395298,20230217,CPH,BKK,TG951,8639.395948887284,9712.311084920575,34.6495003700258,32.62513989889151,1.1241886750394254,1.1241886750394254,0.9415760559455137
785647757,20230112,CPH,BKK,TG951,8639.395948887284,9687.549119445166,34.6495003700258,34.05718853232118,1.1213225064297325,1.1213225064297325,0.9829056167800615
792592840,20230218,CPH,BKK,TG951,8639.395948887284,9720.545011102908,34.6495003700258,32.469640508131235,1.1251417423870786,1.1251417423870786,0.9370882743296266
785830932,20230113,CPH,BKK,TG951,8639.395948887284,9734.151403088032,34.6495003700258,33.092759813939914,1.1267166663824162,1.1267166663824162,0.9550717747886324
800012702,20230328,CPH,BKK,TG951,8639.395948887284,9674.538283313934,34.6495003700258,32.64141045182517,1.1198165173295445,1.1198165173295445,0.9420456313437131
807837812,20230504,CPH,BKK,TG951,8639.395948887284,9804.38728846199,34.6495003700258,32.26587396844827,1.1348463881580462,1.1348463881580462,0.9312074813165407
792783849,20230219,CPH,BKK,TG951,8639.395948887284,9702.447357885785,34.6495003700258,32.50879437527618,1.1230469601448718,1.1230469601448718,0.9382182723592322
800224822,20230329,CPH,BKK,TG951,8639.395948887284,9743.104886666351,34.6495003700258,32.90579099177293,1.1277530216590224,1.1277530216590224,0.9496757713781843
786009115,20230114,CPH,BKK,TG951,8639.395948887284,9690.426930855336,34.6495003700258,32.8336626180586,1.1216556097424173,1.1216556097424173,0.9475941144150515
814721641,20230603,CPH,BKK,TG951,8639.395948887284,9572.16438966191,34.6495003700258,33.166765257235994,1.1079668585967242,1.1079668585967242,0.9572076048152062
800443872,20230330,CPH,BKK,TG951,8639.395948887284,9772.76955688323,34.6495003700258,32.06748425219423,1.1311866726217032,1.1311866726217032,0.9254818658203455
808080587,20230505,CPH,BKK,TG951,8639.395948887284,9626.658385409788,34.6495003700258,32.99548576507236,1.114274475016932,1.114274475016932,0.9522644024505393
792975330,20230220,CPH,BKK,TG951,8639.395948887284,9720.080929273425,34.6495003700258,32.632978150219174,1.125088025456841,1.125088025456841,0.9418022713669183
786170752,20230115,CPH,BKK,TG951,8639.395948887284,9725.313304576051,34.6495003700258,33.45313780159301,1.125693666792599,1.125693666792599,0.9654724438835567
814938103,20230604,CPH,BKK,TG951,8639.395948887284,9734.691555711439,34.6495003700258,32.62177742883005,1.1267791884182856,1.1267791884182856,0.9414790135632124
800665126,20230331,CPH,BKK,TG951,8639.395948887284,9743.51437157529,34.6495003700258,32.17528638316872,1.1278004190594146,1.1278004190594146,0.9285930832931304
808302710,20230506,CPH,BKK,TG951,8639.395948887284,9748.30301219357,34.6495003700258,32.82622088091002,1.128354698623242,1.128354698623242,0.9473793425693076
793174749,20230221,CPH,BKK,TG951,8639.395948887284,9695.383951804826,34.6495003700258,32.487921396987915,1.1222293791331035,1.1222293791331035,0.9376158689171807
800850362,20230401,CPH,BKK,TG951,8639.395948887284,9788.89813442114,34.6495003700258,32.969304741407946,1.1330535366517038,1.1330535366517038,0.9515088064568071
786339678,20230116,CPH,BKK,TG951,8639.395948887284,9720.764492893748,34.6495003700258,32.82059677931297,1.125167147148261,1.125167147148261,0.9472170284944439
815163570,20230605,CPH,BKK,TG951,8639.395948887284,9670.363278303124,34.6495003700258,32.87088835429853,1.1193332653712467,1.1193332653712467,0.9486684657287038
793371110,20230222,CPH,BKK,TG951,8639.395948887284,9734.538843699595,34.6495003700258,32.853018625486456,1.1267615121811103,1.1267615121811103,0.9481527374030068
786523796,20230117,CPH,BKK,TG951,8639.395948887284,9715.599952239467,34.6495003700258,32.88719332577008,1.1245693575938944,1.1245693575938944,0.949139034461223
808503752,20230507,CPH,BKK,TG951,8639.395948887284,9890.627383932782,34.6495003700258,32.7246574554099,1.1448285785774932,1.1448285785774932,0.9444481769127897
793550750,20230223,CPH,BKK,TG951,8639.395948887284,9780.222602972537,34.6495003700258,33.07778451196329,1.1320493540097774,1.1320493540097774,0.9546395809094508
801024548,20230402,CPH,BKK,TG951,8639.395948887284,9724.420468959537,34.6495003700258,33.18065704870102,1.1255903221118138,1.1255903221118138,0.9576085280988517
815391908,20230606,CPH,BKK,TG951,8639.395948887284,9676.821671689355,34.6495003700258,32.222911262508205,1.1200808168695737,1.1200808168695737,0.9299675585043425
808711897,20230508,CPH,BKK,TG951,8639.395948887284,9606.73009530532,34.6495003700258,33.04109070580421,1.111967798691137,1.111967798691137,0.9535805813346453
786707744,20230118,CPH,BKK,TG951,8639.395948887284,9692.949839415694,34.6495003700258,32.47670192077029,1.1219476334643632,1.1219476334643632,0.9372920698407782
801217644,20230403,CPH,BKK,TG951,8639.395948887284,9762.2961707777,34.6495003700258,33.15804427641496,1.1299743904011066,1.1299743904011066,0.9569559134278008
793745574,20230224,CPH,BKK,TG951,8639.395948887284,9812.638364298386,34.6495003700258,32.171024003980875,1.1358014405581458,1.1358014405581458,0.9284700691329744
815630666,20230607,CPH,BKK,TG951,8639.395948887284,9762.829464734301,34.6495003700258,32.61967032772826,1.1300361185542966,1.1300361185542966,0.9414182016877368
801432353,20230404,CPH,BKK,TG951,8639.395948887284,9710.991560725459,34.6495003700258,33.307469503231886,1.1240359416535588,1.1240359416535588,0.9612683919692284
