,flight_id,date,origin,destination,airline_code,GCD,actual_distance,mean_latitude,actual_latitude,geta,zeta_1,zeta_2,z_score_dist,rolling_geta_30D,rolling_zeta_1_30D,rolling_zeta_2_30D,pre_footprint_first,pre_footprint_business,pre_footprint_premium_economy,pre_footprint_economy,post_footprint_first_30D,post_footprint_business_30D,post_footprint_premium_economy_30D,post_footprint_economy_30D,rolling_geta_7D,rolling_zeta_1_7D,rolling_zeta_2_7D,post_footprint_first_7D,post_footprint_business_7D,post_footprint_premium_economy_7D,post_footprint_economy_7D,actual_footprint_first,actual_footprint_business,actual_footprint_premium_economy,actual_footprint_economy
210,783853247,2023-01-02,LHR,PVG,MU7552,9244.034182063437,9656.118385498148,41.307,51.39351316245294,1.0445783945968414,1.0445783945968414,1.2441841131636997,-0.3332506029440568,,,,2251.568207804979,1843.9043463264125,909.9128903585898,704.9486723357464,,,,,,,,,,,,2350.784166933381,1925.0810401587414,949.5429013059005,735.5308642829954
221,784190416,2023-01-04,LHR,PVG,MU7552,9244.034182063437,9623.429273987826,41.307,51.482566391581926,1.0410421558869336,1.0410421558869336,1.2463400002803864,-0.3545927070821722,1.0445783945968414,1.0445783945968414,1.2441841131636997,2251.568207804979,1843.9043463264125,909.9128903585898,704.9486723357464,2350.784166933381,1925.0810401587414,949.5429013059005,735.5308642829954,1.0445783945968414,1.0445783945968414,1.2441841131636997,2350.784166933381,1925.0810401587414,949.5429013059005,735.5308642829954,2342.913732870344,1918.6415941071657,946.3991995182214,733.104892419815
240,784556037,2023-01-06,LHR,PVG,MU552,9244.034182063437,9609.605695840562,41.307,51.53028765274785,1.039546750539549,1.039546750539549,1.2474952829483583,-0.3636178604359764,1.0428102752418875,1.0428102752418875,1.245262056722043,2251.568207804979,1843.9043463264125,909.9128903585898,704.9486723357464,2346.8489499018624,1921.8613171329534,947.9710504120609,734.3178783514052,1.0428102752418875,1.0428102752418875,1.245262056722043,2346.8489499018624,1921.8613171329534,947.9710504120609,734.3178783514052,2339.585482107428,1915.918479846598,945.0697902646249,732.0789969431775
251,784813187,2023-01-07,LHR,PVG,CA850,9244.034182063437,9576.018177199248,41.307,52.1623943798429,1.0359133240528224,1.0359133240528224,1.262797936907616,-0.3855465176390777,,,,2251.568207804979,1843.9043463264125,909.9128903585898,704.9486723357464,,,,,,,,,,,,2331.4987419485833,1909.3020560802704,941.8396889398135,729.5863511839881
262,784910709,2023-01-08,LHR,PVG,MU7552,9244.034182063437,9693.14490593563,41.307,51.409423245562806,1.0485838449995806,1.0485838449995806,1.2445692799177577,-0.30907668635414765,1.0417224336744413,1.0417224336744413,1.2460064654641483,2251.568207804979,1843.9043463264125,909.9128903585898,704.9486723357464,2344.4277939703843,1919.8803713708348,947.0039636962489,733.5715845486626,1.0417224336744413,1.0417224336744413,1.2460064654641483,2344.4277939703843,1919.8803713708348,947.0039636962489,733.5715845486626,2359.698902581514,1932.3749147799413,953.1037303744446,738.2787302427182
3,785850826,2023-01-13,LHR,PVG,MU552,9244.034182063437,9527.371678615318,41.307,52.95740182320296,1.030650849074277,1.030650849074277,1.2820442497204578,-0.4173068987190307,,,,2251.568207804979,1843.9043463264125,909.9128903585898,704.9486723357464,,,,,,,,,,,,2319.7863079969443,1899.7191555743839,937.1613701511759,725.9761265142357
13,786076064,2023-01-14,LHR,PVG,CA850,9244.034182063437,9562.660086001106,41.307,51.577555134435,1.0344682740957312,1.0344682740957312,1.2486395800817052,-0.39426776334644964,,,,2251.568207804979,1843.9043463264125,909.9128903585898,704.9486723357464,,,,,,,,,,,,2328.2825647224204,1906.6706383497733,940.5550454227723,728.5950011014918
19,786172798,2023-01-15,LHR,PVG,MU7552,9244.034182063437,9505.455822466498,41.307,53.12938547487712,1.028280038266227,1.028280038266227,1.286207797101632,-0.4316153476977183,1.030650849074277,1.030650849074277,1.2820442497204578,2251.568207804979,1843.9043463264125,909.9128903585898,704.9486723357464,2319.7863079969443,1899.7191555743839,937.1613701511759,725.9761265142357,1.030650849074277,1.030650849074277,1.2820442497204578,2319.7863079969443,1899.7191555743839,937.1613701511759,725.9761265142357,2314.5097099866307,1895.401939020491,935.0537290141018,724.3496751388975
29,786341616,2023-01-16,LHR,PVG,MU7552,9244.034182063437,9634.105536832672,41.307,51.41564782504329,1.0421970913441785,1.0421970913441785,1.244719970587147,-0.3476223765068471,1.029465443670252,1.029465443670252,1.2841260234110448,2251.568207804979,1843.9043463264125,909.9128903585898,704.9486723357464,2317.1480089917873,1897.5605472974373,936.1075495826389,725.1629008265667,1.029465443670252,1.029465443670252,1.2841260234110448,2317.1480089917873,1897.5605472974373,936.1075495826389,725.1629008265667,2345.4842164007237,1920.744716995658,947.4259324283674,733.8972147580143
47,786690991,2023-01-18,LHR,PVG,MU7552,9244.034182063437,9565.66307574047,41.307,51.52493275963194,1.0347931311527496,1.0347931311527496,1.2473656464916827,-0.3923071680050025,1.0337093262282275,1.0337093262282275,1.2709906724697457,2251.568207804979,1843.9043463264125,909.9128903585898,704.9486723357464,2326.593411461433,1905.288603863511,939.8803438645484,728.0743388037159,1.0337093262282275,1.0337093262282275,1.2709906724697457,2326.593411461433,1905.288603863511,939.8803438645484,728.0743388037159,2329.0055832335893,1907.262198949821,940.8438420212677,728.8178633414402
60,787081382,2023-01-20,LHR,PVG,MU552,9244.034182063437,9492.508874536405,41.307,53.451174389930976,1.026879464915339,1.026879464915339,1.293997975886193,-0.44006816572269136,1.033980277459358,1.033980277459358,1.26508441597523,2251.568207804979,1843.9043463264125,909.9128903585898,704.9486723357464,2327.196454404472,1905.7820026350885,940.1212184037282,728.260219938147,1.033980277459358,1.033980277459358,1.26508441597523,2327.196454404472,1905.7820026350885,940.1212184037282,728.260219938147,2311.392522174132,1892.8515126284467,933.8086250185413,723.3888374182836
70,787341596,2023-01-21,LHR,PVG,CA850,9244.034182063437,9595.865590390458,41.307,52.14059094651726,1.0380603750913964,1.0380603750913964,1.262270098204112,-0.37258851604073984,1.0344682740957312,1.0344682740957312,1.2486395800817052,2251.568207804979,1843.9043463264125,909.9128903585898,704.9486723357464,2328.2825647224204,1906.6706383497733,940.5550454227723,728.5950011014918,1.0344682740957312,1.0344682740957312,1.2486395800817052,2328.2825647224204,1906.6706383497733,940.5550454227723,728.5950011014918,2336.277328750918,1913.2118089185444,943.7484085546098,731.059296263685
