,flight_id,date,origin,destination,airline_code,GCD,actual_distance,mean_latitude,actual_latitude,geta,zeta_1,zeta_2,z_score_dist,rolling_geta_30D,rolling_zeta_1_30D,rolling_zeta_2_30D,pre_footprint_first_30D,pre_footprint_business_30D,pre_footprint_premium_economy_30D,pre_footprint_economy_30D,post_footprint_first_30D,post_footprint_business_30D,post_footprint_premium_economy_30D,post_footprint_economy_30D,actual_footprint_first_30D,actual_footprint_business_30D,actual_footprint_premium_economy_30D,actual_footprint_economy_30D,rolling_geta_7D,rolling_zeta_1_7D,rolling_zeta_2_7D,pre_footprint_first_7D,pre_footprint_business_7D,pre_footprint_premium_economy_7D,pre_footprint_economy_7D,post_footprint_first_7D,post_footprint_business_7D,post_footprint_premium_economy_7D,post_footprint_economy_7D,actual_footprint_first_7D,actual_footprint_business_7D,actual_footprint_premium_economy_7D,actual_footprint_economy_7D
63,784392722,2023-01-05,HEL,NRT,AY73,7831.487310198503,12102.74998669949,48.0415325,43.00943866699702,1.5453961051483494,1.5453961051483494,0.8952553432178089,0.3478266930686265,,,,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,,,,,10006.330530055357,8188.267662057273,4005.9509941991814,3093.5835244688924,,,,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,,,,,10006.330530055357,8188.267662057273,4005.9509941991814,3093.5835244688924
0,785673950,2023-01-12,HEL,NRT,AY73,7831.487310198503,12662.985382172055,48.0415325,62.79499370562695,1.6169323757547007,1.6169323757547007,1.3070980553259193,0.5012613901908108,,,,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,,,,,16646.0310291534,13620.749888592036,6658.058636736638,5140.195752173829,,,,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,,,,,16646.0310291534,13620.749888592036,6658.058636736638,5140.195752173829
4,786034319,2023-01-14,HEL,NRT,AY73,7831.487310198503,12659.166606248027,48.0415325,62.40044504322279,1.6164447575319072,1.6164447575319072,1.2988853976134669,0.500215521379208,1.6169323757547007,1.6169323757547007,1.3070980553259193,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,16646.0310291534,13620.749888592036,6658.058636736638,5140.195752173829,16384.215505107797,13406.537187100177,6553.481185938877,5059.494092063181,1.6169323757547007,1.6169323757547007,1.3070980553259193,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,16646.0310291534,13620.749888592036,6658.058636736638,5140.195752173829,16384.215505107797,13406.537187100177,6553.481185938877,5059.494092063181
15,786923790,2023-01-19,HEL,NRT,AY73,7831.487310198503,12065.405892021472,48.0415325,43.1824417523868,1.5406276501667029,1.5406276501667029,0.8988564582611263,0.33759906392821754,1.616688566643304,1.616688566643304,1.302991726469693,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,16514.23202741042,13512.914341711417,6605.413921835892,5099.5702076024845,9984.837974695101,8170.682844035245,3997.3661837342615,3086.958688512677,1.616688566643304,1.616688566643304,1.302991726469693,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,16514.23202741042,13512.914341711417,6605.413921835892,5099.5702076024845,9984.837974695101,8170.682844035245,3997.3661837342615,3086.958688512677
20,787311075,2023-01-21,HEL,NRT,AY73,7831.487310198503,12691.884993474976,48.0415325,62.97469675585905,1.6206225574734765,1.6206225574734765,1.3108386322992307,0.509176283007378,1.5913349278177702,1.5913349278177702,1.1682799704001707,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,12961.447959515948,10606.09101343412,5186.318921989407,4004.464891220239,16803.562278067937,13749.639092249381,6720.981629911024,5188.752969523906,1.5913349278177702,1.5913349278177702,1.1682799704001707,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,12961.447959515948,10606.09101343412,5186.318921989407,4004.464891220239,16803.562278067937,13749.639092249381,6720.981629911024,5188.752969523906
28,788167719,2023-01-26,HEL,NRT,AY73,7831.487310198503,12061.762509997585,48.0415325,43.01518803963192,1.5401624279324608,1.5401624279324608,0.8953750182642886,0.3366012311924547,1.5986568352316968,1.5986568352316968,1.2039196358749358,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,13739.841220449653,11242.958226925333,5497.233957464631,4244.395768525088,9972.823546567715,8160.852857385564,3992.5672388629246,3083.255377570002,1.5925649883906956,1.5925649883906956,1.1695268293912746,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,12994.765727123719,10633.351005113203,5199.627098482736,4014.734714474338,9972.823546567715,8160.852857385564,3992.5672388629246,3083.255377570002
33,788564282,2023-01-28,HEL,NRT,AY73,7831.487310198503,11962.217125767578,48.0415325,42.99864359821288,1.5274515110545936,1.5274515110545936,0.8950306403779454,0.3093381985410476,1.5869579537718497,1.5869579537718497,1.1422107123528062,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,12467.630152379324,10202.058262140517,4989.072377434266,3852.251163736365,9889.853925997973,8092.968622373957,3959.426532464897,3057.680934865977,1.56713754519088,1.56713754519088,1.0350233696082152,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,10948.73950463689,8959.329550351253,4382.379124387146,3384.070381690756,9889.853925997973,8092.968622373957,3959.426532464897,3057.680934865977
42,789446897,2023-02-02,HEL,NRT,AY73,7831.487310198503,12650.61061638056,48.0415325,62.41929666386011,1.6153522460422536,1.6153522460422536,1.2992778001796697,0.4978722461693509,1.5770402133189736,1.5770402133189736,1.1010140336903296,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,11771.91163638846,9632.834021784358,4711.18026564928,3637.8038370744084,16385.261325890868,13407.392858649964,6553.898920035754,5059.816454435237,1.562745498820177,1.562745498820177,1.0337480969804882,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,10906.286175914498,8924.595008669296,4365.42191410769,3370.984625536269,16385.261325890868,13407.392858649964,6553.898920035754,5059.816454435237
46,789837610,2023-02-04,HEL,NRT,AY73,7831.487310198503,12032.019367694613,48.0415325,42.92647361663168,1.5363645360219116,1.5363645360219116,0.8935283989250693,0.32845531597967337,1.5825133608508708,1.5825133608508708,1.1293374289030924,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,12225.953376832216,10004.322718511065,4892.538983565166,3777.757044000964,9943.715568090707,8137.0372386316485,3980.9405860962556,3074.2831739769467,1.5609887283431025,1.5609887283431025,1.0298944862739678,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,10858.898498846469,8885.823272886364,4346.493768096995,3356.3779125763804,9943.715568090707,8137.0372386316485,3980.9405860962556,3074.2831739769467
59,791254922,2023-02-11,HEL,NRT,AY73,7831.487310198503,12074.888664562726,48.0415325,42.89922630451085,1.5418385022265542,1.5418385022265542,0.8929612373316953,0.3401961621203419,1.5767447577472509,1.5767447577472509,1.0998613001558395,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,11754.128003300273,9618.283776530385,4704.076916750986,3632.3222342617137,9977.677481669127,8164.8242588321755,3994.506054985818,3084.751547906659,1.5597227643729195,1.5597227643729195,1.029278946494228,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,10844.578868518554,8874.10721170898,4340.774052119425,3351.9640492508724,9977.677481669127,8164.8242588321755,3994.506054985818,3084.751547906659
1,792629138,2023-02-18,HEL,NRT,AY73,7831.487310198503,12111.44043518612,48.0415325,42.88639857093146,1.546505785614193,1.546505785614193,0.8926942239182619,0.35020679318757253,1.6169323757547007,1.6169323757547007,1.3070980553259193,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,16646.0310291534,13620.749888592036,6658.058636736638,5140.195752173829,10007.160866127713,8188.947027934654,4006.282656846264,3093.839466127559,1.6169323757547007,1.6169323757547007,1.3070980553259193,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,16646.0310291534,13620.749888592036,6658.058636736638,5140.195752173829,10007.160866127713,8188.947027934654,4006.282656846264,3093.839466127559
11,793583249,2023-02-23,HEL,NRT,AY73,7831.487310198503,12772.049384289645,48.0415325,62.36499465625258,1.6308587217727246,1.6308587217727246,1.2981474863703106,0.5311313381931682,1.546505785614193,1.546505785614193,0.8926942239182619,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,10007.160866127713,8188.947027934654,4006.282656846264,3093.839466127559,16507.169350817217,13507.135788135158,6602.592864083039,5097.393217800318,1.546505785614193,1.546505785614193,0.8926942239182619,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,10007.160866127713,8188.947027934654,4006.282656846264,3093.839466127559,16507.169350817217,13507.135788135158,6602.592864083039,5097.393217800318
17,793969008,2023-02-25,HEL,NRT,AY73,7831.487310198503,12083.20054322629,48.0415325,42.93916054809915,1.542899843238081,1.542899843238081,0.8937924814971119,0.34247258127480207,1.5886822536934588,1.5886822536934588,1.0954208551442863,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,11783.304872521403,9642.155760438582,4715.731086672835,3641.315672643795,9986.56248585807,8172.093807714036,3998.055008363561,3087.4902494819444,1.5886822536934588,1.5886822536934588,1.0954208551442863,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,11783.304872521403,9642.155760438582,4715.731086672835,3641.315672643795,9986.56248585807,8172.093807714036,3998.055008363561,3087.4902494819444
30,795323330,2023-03-04,HEL,NRT,AY73,7831.487310198503,12069.454978432665,48.0415325,42.77457796023676,1.5411446766587102,1.5411446766587102,0.8903666418267727,0.3387080091182993,1.5651066946393648,1.5651066946393648,0.9950023025124932,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,10605.9795330271,8678.889573579607,4245.4698857271,3278.4185154417164,9967.031539019834,8156.1139421191165,3990.253726757152,3081.4700570616355,1.5734214502083328,1.5734214502083328,1.028211397261895,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,10929.990774740516,8943.989680436036,4374.890285116037,3378.291298753947,9967.031539019834,8156.1139421191165,3990.253726757152,3081.4700570616355
37,796301508,2023-03-09,HEL,NRT,AY73,7831.487310198503,12101.516631172784,48.0415325,42.91257837274351,1.5452386183929154,1.5452386183929154,0.8932391649401173,0.3474889073213973,1.565352256820927,1.565352256820927,0.9937502084031143,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,10598.755310000695,8672.978845648913,4242.584301188711,3276.19173078727,10000.306571582854,8183.338968761588,4003.5448335138585,3091.7267077238166,1.5420222599483955,1.5420222599483955,0.8920795616619421,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,9976.73802796753,8164.055614894503,3994.130807285692,3084.4619719787515,10000.306571582854,8183.338968761588,4003.5448335138585,3091.7267077238166
54,798078578,2023-03-18,HEL,NRT,AY73,7831.487310198503,11959.098370584854,48.0415325,42.98333357580808,1.527053278246547,1.527053278246547,0.8947119573216794,0.3084840481950919,1.5613295291353249,1.5613295291353249,0.973647999710515,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,10440.291852502352,8543.32692587754,4179.288954244771,3227.3471707345143,9886.491887068474,8090.217863249823,3958.0836271424896,3056.6446245709467,1.5431916475258127,1.5431916475258127,0.8918029033834449,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,9983.624686069254,8169.690153341369,3996.8815576524594,3086.5847060811293,9886.491887068474,8090.217863249823,3958.0836271424896,3056.6446245709467
64,799068327,2023-03-23,HEL,NRT,AY73,7831.487310198503,12005.652754348595,48.0415325,43.003882460901565,1.5329977919665805,1.5329977919665805,0.8951396889951744,0.3212341490102579,1.5556168206538619,1.5556168206538619,0.9604919926457091,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,10327.398354389075,8450.959518330314,4134.195699032479,3192.5490328217566,9925.951568614375,8122.503057241923,3973.845079487244,3068.8076230019988,1.527053278246547,1.527053278246547,0.8947119573216794,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,9886.491887068474,8090.217863249823,3958.0836271424896,3056.6446245709467,9925.951568614375,8122.503057241923,3973.845079487244,3068.8076230019988
68,799463423,2023-03-25,HEL,NRT,AY73,7831.487310198503,11974.064650574308,48.0415325,42.93754143652796,1.5289643175417218,1.5289643175417218,0.8937587791673373,0.3125829442230565,1.5533654883792598,1.5533654883792598,0.9608995701585278,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,10314.67491117371,8440.549428426835,4129.113550975433,3188.6271760352024,9896.493420729788,8098.400936245442,3962.078557917434,3059.727483668255,1.5300255351065637,1.5300255351065637,0.894925823158427,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,9906.219811511164,8106.358892339296,3965.9635878715867,3062.725533099446,9896.493420729788,8098.400936245442,3962.078557917434,3059.727483668255
73,799834670,2023-03-27,HEL,NRT,AY73,7831.487310198503,12727.379440163826,48.0415325,62.58894023446766,1.6251548315209143,1.6251548315209143,1.3028089858388188,0.5188973390513815,1.5498796068310399,1.5498796068310399,0.9513080285883577,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,10242.256868250533,8381.298302398778,4100.187480421459,3166.305137236439,16594.84757124322,13578.87251393825,6637.614335082742,5124.419032903219,1.529671795918283,1.529671795918283,0.8945368084947303,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,9902.971399758084,8103.7011009049575,3964.6660688588504,3061.7242470903293,16594.84757124322,13578.87251393825,6637.614335082742,5124.419032903219
2,800039987,2023-03-28,HEL,NRT,AY73,7831.487310198503,12739.06599090778,48.0415325,62.69164191035016,1.6266470832837094,1.6266470832837094,1.3049467543598898,0.522097997896382,1.546505785614193,1.546505785614193,0.8926942239182619,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,10007.160866127713,8188.947027934654,4006.282656846264,3093.839466127559,16677.528055851326,13646.520183163066,6670.6395513779125,5149.904352732707,1.546505785614193,1.546505785614193,0.8926942239182619,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,10007.160866127713,8188.947027934654,4006.282656846264,3093.839466127559,16677.528055851326,13646.520183163066,6670.6395513779125,5149.904352732707
6,800477894,2023-03-30,HEL,NRT,AY73,7831.487310198503,12700.25466767328,48.0415325,62.84644796438872,1.6216912783775383,1.6216912783775383,1.3081690923242035,0.5114685309374555,1.6266470832837094,1.6266470832837094,1.3049467543598898,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,16677.528055851326,13646.520183163066,6670.6395513779125,5149.904352732707,16729.070344110838,13688.691146284484,6691.22718129066,5165.791677380879,1.6266470832837094,1.6266470832837094,1.3049467543598898,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,16677.528055851326,13646.520183163066,6670.6395513779125,5149.904352732707,16729.070344110838,13688.691146284484,6691.22718129066,5165.791677380879
7,800872976,2023-04-01,HEL,NRT,AY73,7831.487310198503,12991.724853516062,48.0415325,62.89623294748271,1.6589090090968637,1.6589090090968637,1.3092053828108563,0.5912950468026494,1.624169180830624,1.624169180830624,1.3065579233420466,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,16703.241651601977,13667.558579686323,6680.910379680587,5157.830276422893,17146.34673149688,14030.099099600333,6857.900647388606,5294.412382015497,1.624169180830624,1.624169180830624,1.3065579233420466,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,16703.241651601977,13667.558579686323,6680.910379680587,5157.830276422893,17146.34673149688,14030.099099600333,6857.900647388606,5294.412382015497
