,flight_id,date,origin,destination,airline_code,GCD,actual_distance,mean_latitude,actual_latitude,geta,zeta_1,zeta_2,rolling_geta,rolling_zeta_1,rolling_zeta_2,pre_footprint_first,pre_footprint_business,pre_footprint_premium_economy,pre_footprint_economy,post_footprint_first,post_footprint_business,post_footprint_premium_economy,post_footprint_economy,actual_footprint_first,actual_footprint_business,actual_footprint_premium_economy,actual_footprint_economy
63,784392722,2023-01-05,HEL,NRT,AY73,7831.487310198503,12102.74998669949,48.0415325,43.00943866699702,1.5453961051483494,1.5453961051483494,0.8952553432178089,,,,6795.4124237874485,5561.152847838074,2723.4081369796704,2103.854505917562,,,,,9987.544906483692,8172.897606407727,3998.4474184202713,3087.793069475921
69,784762565,2023-01-07,HEL,NRT,AY73,7831.487310198503,2723.5327389891067,48.0415325,72.0092957295313,0.3477669861563083,0.3477669861563083,1.4988967250270648,1.5453961051483494,1.5453961051483494,0.8952553432178089,6795.4124237874485,5561.152847838074,2723.4081369796704,2103.854505917562,9987.544906483692,8172.897606407727,3998.4474184202713,3087.793069475921,5356.32248423061,4383.715624564296,2148.5898258953193,1660.271385343934
0,785673950,2023-01-12,HEL,NRT,AY73,7831.487310198503,12662.985382172055,48.0415325,62.79499370562695,1.6169323757547007,1.6169323757547007,1.3070980553259193,,,,6795.4124237874485,5561.152847838074,2723.4081369796704,2103.854505917562,,,,,16614.750880771022,13595.157039915544,6645.564350195269,5130.5540018911925
4,786034319,2023-01-14,HEL,NRT,AY73,7831.487310198503,12659.166606248027,48.0415325,62.40044504322279,1.6164447575319072,1.6164447575319072,1.2988853976134669,1.6169323757547007,1.6169323757547007,1.3070980553259193,6795.4124237874485,5561.152847838074,2723.4081369796704,2103.854505917562,16614.750880771022,13595.157039915544,6645.564350195269,5130.5540018911925,16353.428038671154,13381.347441833834,6541.183692242877,5050.0042053916595
15,786923790,2023-01-19,HEL,NRT,AY73,7831.487310198503,12065.405892021472,48.0415325,43.1824417523868,1.5406276501667029,1.5406276501667029,0.8988564582611263,1.616688566643304,1.616688566643304,1.302991726469693,6795.4124237874485,5561.152847838074,2723.4081369796704,2103.854505917562,16483.199897127284,13487.5244169343,6593.018701614843,5090.004906080551,9966.09279560828,8155.345879327846,3989.8787627694683,3081.180700072563
20,787311075,2023-01-21,HEL,NRT,AY73,7831.487310198503,12691.884993474976,48.0415325,62.97469675585905,1.6206225574734765,1.6206225574734765,1.3108386322992307,1.5913349278177702,1.5913349278177702,1.1682799704001707,6795.4124237874485,5561.152847838074,2723.4081369796704,2103.854505917562,12937.101424266717,10586.171120957475,5176.594141148377,3996.9603483948363,16771.985688890025,13723.803701103818,6708.368935483711,5179.019844734692
28,788167719,2023-01-26,HEL,NRT,AY73,7831.487310198503,12061.762509997585,48.0415325,43.01518803963192,1.5401624279324608,1.5401624279324608,0.8953750182642886,1.5925649883906956,1.5925649883906956,1.1695268293912746,6795.4124237874485,5561.152847838074,2723.4081369796704,2103.854505917562,12970.35649481849,10613.37981504529,5189.877274442637,4007.210845993892,9954.100976116679,8145.534390652898,3985.08884850663,3077.484357984953
33,788564282,2023-01-28,HEL,NRT,AY73,7831.487310198503,11962.217125767578,48.0415325,42.99864359821288,1.5274515110545936,1.5274515110545936,0.8950306403779454,1.56713754519088,1.56713754519088,1.0350233696082152,6795.4124237874485,5561.152847838074,2723.4081369796704,2103.854505917562,10928.18046488232,8942.508517824783,4374.167189757904,3377.733291311861,9871.287486984325,8077.77789954461,3952.010505972514,3051.958041022281
42,789446897,2023-02-02,HEL,NRT,AY73,7831.487310198503,12650.61061638056,48.0415325,62.41929666386011,1.6153522460422536,1.6153522460422536,1.2992778001796697,1.562745498820177,1.562745498820177,1.0337480969804882,6795.4124237874485,5561.152847838074,2723.4081369796704,2103.854505917562,10885.80702442734,8907.839339270713,4357.241889394354,3364.6721598079835,16354.471891438694,13382.201503189091,6541.6006402517305,5050.3259611452895
46,789837610,2023-02-04,HEL,NRT,AY73,7831.487310198503,12032.019367694613,48.0415325,42.92647361663168,1.5363645360219116,1.5363645360219116,0.8935283989250693,1.5609887283431025,1.5609887283431025,1.0298944862739678,6795.4124237874485,5561.152847838074,2723.4081369796704,2103.854505917562,10838.508521036187,8869.14056376886,4338.349362187547,3350.0929336206536,9925.047772754802,8121.763587902273,3973.484074663789,3068.5290381986924
56,790842426,2023-02-09,HEL,NRT,AY73,7831.487310198503,2918.981193013756,48.0415325,73.26623236352881,0.3727237339978234,0.3727237339978234,1.5250602666251083,1.5597227643729195,1.5597227643729195,1.029278946494228,6795.4124237874485,5561.152847838074,2723.4081369796704,2103.854505917562,10824.215837251484,8857.446549763194,4332.640409516725,3345.6873762608802,6082.606844332626,4977.948282829582,2438.6909083678856,1884.140286114016
59,791254922,2023-02-11,HEL,NRT,AY73,7831.487310198503,12074.888664562726,48.0415325,42.89922630451085,1.5418385022265542,1.5418385022265542,0.8929612373316953,1.1748135053539963,1.1748135053539963,1.2392888219099492,6795.4124237874485,5561.152847838074,2723.4081369796704,2103.854505917562,10686.029629436782,8744.385107005708,4277.444441281648,3303.093047999814,9958.945777129502,8149.4983187543,3987.024016183912,3078.9777128425994
72,792222291,2023-02-16,HEL,NRT,AY73,7831.487310198503,2737.8939947672807,48.0415325,72.17243111417102,0.3496007701119398,0.3496007701119398,1.5022924406953715,1.1503089240820963,1.1503089240820963,1.1038499676272908,6795.4124237874485,5561.152847838074,2723.4081369796704,2103.854505917562,8604.974120783749,7041.703327198684,3446.2046557230788,2661.6313358155694,5425.070285032269,4439.963825220199,2176.049884965527,1681.4621137160366
1,792629138,2023-02-18,HEL,NRT,AY73,7831.487310198503,12111.44043518612,48.0415325,42.88639857093146,1.546505785614193,1.546505785614193,0.8926942239182619,1.6169323757547007,1.6169323757547007,1.3070980553259193,6795.4124237874485,5561.152847838074,2723.4081369796704,2103.854505917562,16614.750880771022,13595.157039915544,6645.564350195269,5130.5540018911925,9988.373680037577,8173.5756938609065,3998.7784569477617,3088.0485295060257
11,793583249,2023-02-23,HEL,NRT,AY73,7831.487310198503,12772.049384289645,48.0415325,62.36499465625258,1.6308587217727246,1.6308587217727246,1.2981474863703106,1.546505785614193,1.546505785614193,0.8926942239182619,6795.4124237874485,5561.152847838074,2723.4081369796704,2103.854505917562,9988.373680037577,8173.5756938609065,3998.7784569477617,3088.0485295060257,16476.150511011252,13481.756737384821,6590.20295250145,5087.832012916945
17,793969008,2023-02-25,HEL,NRT,AY73,7831.487310198503,12083.20054322629,48.0415325,42.93916054809915,1.542899843238081,1.542899843238081,0.8937924814971119,1.5886822536934588,1.5886822536934588,1.0954208551442863,6795.4124237874485,5561.152847838074,2723.4081369796704,2103.854505917562,11761.175355650186,9624.049792089405,4706.89185351348,3634.494500540026,9967.814061602656,8156.754187868698,3990.566291175177,3081.711260755488
