flight_id,date,origin,destination,airline_code,GCD,actual_distance,mean_latitude,actual_latitude,geta,zeta_1,zeta_2
785673950,20230112,HEL,NRT,AY73,7831.487310198503,12662.985382172057,48.0415325,62.79499370562695,1.6169323757547007,1.6169323757547007,1.3070980553259193
792629138,20230218,HEL,NRT,AY73,7831.487310198503,12111.44043518612,48.0415325,42.88639857093146,1.546505785614193,1.546505785614193,0.8926942239182619
800039987,20230328,HEL,NRT,AY73,7831.487310198503,12739.065990907779,48.0415325,62.691641910350164,1.6266470832837094,1.6266470832837094,1.3049467543598898
807872447,20230504,HEL,NRT,AY73,7831.487310198503,12672.566512029955,48.0415325,63.232271804915186,1.6181557870274765,1.6181557870274765,1.316200140054133
786034319,20230114,HEL,NRT,AY73,7831.487310198503,12659.166606248027,48.0415325,62.40044504322279,1.6164447575319072,1.6164447575319072,1.2988853976134667
814752794,20230603,HEL,NRT,AY73,7831.487310198503,12663.82011083342,48.0415325,62.02097387939699,1.6170389619787857,1.6170389619787857,1.2909865828988072
800477894,20230330,HEL,NRT,AY73,7831.487310198503,12700.25466767328,48.0415325,62.84644796438872,1.6216912783775383,1.6216912783775383,1.3081690923242035
800872976,20230401,HEL,NRT,AY73,7831.487310198503,12991.724853516062,48.0415325,62.89623294748271,1.6589090090968637,1.6589090090968637,1.3092053828108565
808331390,20230506,HEL,NRT,AY73,7831.487310198503,12747.304063233532,48.0415325,62.14926749782678,1.6276989999886022,1.6276989999886022,1.2936570559614595
815192767,20230605,HEL,NRT,AY73,7831.487310198503,12659.667170335983,48.0415325,62.25655615000986,1.6165086743931787,1.6165086743931787,1.2958903038742542
815423032,20230606,HEL,NRT,AY73,7831.487310198503,12683.912738616733,48.0415325,62.56460052507836,1.6196045829122638,1.6196045829122638,1.3023023469344646
793583249,20230223,HEL,NRT,AY73,7831.487310198503,12772.049384289645,48.0415325,62.364994656252584,1.6308587217727246,1.6308587217727246,1.2981474863703106
808740165,20230508,HEL,NRT,AY73,7831.487310198503,2735.7971396015423,48.0415325,72.11132933116319,0.3493330233758878,0.3493330233758878,1.5010205873670492
801244003,20230403,HEL,NRT,AY73,7831.487310198503,12704.969610854072,48.0415325,63.55804947812731,1.6222933278981515,1.6222933278981515,1.3229813074370038
801451030,20230404,HEL,NRT,AY73,7831.487310198503,2912.6891081244244,48.0415325,73.04007669489559,0.37192029977899527,0.37192029977899527,1.5203527634114418
786923790,20230119,HEL,NRT,AY73,7831.487310198503,12065.405892021472,48.0415325,43.182441752386794,1.5406276501667029,1.5406276501667029,0.8988564582611263
808958717,20230509,HEL,NRT,AY73,7831.487310198503,12843.468694552977,48.0415325,62.324628872432825,1.6399782296560264,1.6399782296560264,1.297307259555736
793969008,20230225,HEL,NRT,AY73,7831.487310198503,12083.20054322629,48.0415325,42.93916054809915,1.542899843238081,1.542899843238081,0.8937924814971119
815903850,20230608,HEL,NRT,AY73,7831.487310198503,12690.830007505288,48.0415325,62.00934337045204,1.6204878466672272,1.6204878466672272,1.2907444901024345
801871806,20230406,HEL,NRT,AY73,7831.487310198503,2929.885370533427,48.0415325,73.16694243470226,0.3741160847848151,0.3741160847848151,1.5229935147198366
787311075,20230121,HEL,NRT,AY73,7831.487310198503,12691.884993474976,48.0415325,62.97469675585905,1.6206225574734765,1.6206225574734765,1.3108386322992307
809419944,20230511,HEL,NRT,AY73,7831.487310198503,2740.533480224226,48.0415325,72.11294575966357,0.34993780512871214,0.34993780512871214,1.5010542338478392
802293706,20230408,HEL,NRT,AY73,7831.487310198503,12073.636451913235,48.0415325,43.03638610167623,1.5416786076114075,1.5416786076114075,0.8958162627654774
794924967,20230302,HEL,NRT,AY73,7831.487310198503,2946.4233071243025,48.0415325,72.84896945103857,0.3762278083867086,0.3762278083867086,1.5163748044681664
802675172,20230410,HEL,NRT,AY73,7831.487310198503,2948.6131692816934,48.0415325,73.14474794585476,0.3765074311544732,0.3765074311544732,1.5225315292732338
809882332,20230513,HEL,NRT,AY73,7831.487310198503,12735.454955959076,48.0415325,63.05464509179675,1.6261859914366985,1.6261859914366985,1.3125027827077904
816834510,20230612,HEL,NRT,AY73,7831.487310198503,2448.701391408109,48.0415325,70.77749419173503,0.3126738631395474,0.3126738631395474,1.4732563785665045
802894262,20230411,HEL,NRT,AY73,7831.487310198503,12014.114570389835,48.0415325,42.95450307722641,1.5340782784318034,1.5340782784318034,0.8941118411912944
788167719,20230126,HEL,NRT,AY73,7831.487310198503,12061.762509997583,48.0415325,43.015188039631916,1.5401624279324608,1.5401624279324608,0.8953750182642886
817066213,20230613,HEL,NRT,AY73,7831.487310198503,12937.5717684889,48.0415325,61.99516289250659,1.651994219749425,1.651994219749425,1.2904493188785473
795323330,20230304,HEL,NRT,AY73,7831.487310198503,12069.454978432665,48.0415325,42.77457796023676,1.5411446766587102,1.5411446766587102,0.8903666418267727
803328175,20230413,HEL,NRT,AY73,7831.487310198503,12041.209226754729,48.0415325,43.009735891567566,1.5375379860571494,1.5375379860571494,0.8952615300431468
810279619,20230515,HEL,NRT,AY73,7831.487310198503,12822.386802787702,48.0415325,62.53274451876492,1.6372862899349696,1.6372862899349696,1.3016392538844368
788564282,20230128,HEL,NRT,AY73,7831.487310198503,11962.217125767578,48.0415325,42.99864359821288,1.5274515110545936,1.5274515110545936,0.8950306403779454
803774352,20230415,HEL,NRT,AY73,7831.487310198503,12055.157098552438,48.0415325,43.040206502670934,1.5393189851503288,1.5393189851503288,0.8958957856448674
