,flight_id,date,origin,destination,airline_code,GCD,actual_distance,mean_latitude,actual_latitude,geta,zeta_1,zeta_2,z_score_dist,rolling_geta_30D,rolling_zeta_1_30D,rolling_zeta_2_30D,pre_footprint_first_30D,pre_footprint_business_30D,pre_footprint_premium_economy_30D,pre_footprint_economy_30D,post_footprint_first_30D,post_footprint_business_30D,post_footprint_premium_economy_30D,post_footprint_economy_30D,actual_footprint_first_30D,actual_footprint_business_30D,actual_footprint_premium_economy_30D,actual_footprint_economy_30D,rolling_geta_7D,rolling_zeta_1_7D,rolling_zeta_2_7D,pre_footprint_first_7D,pre_footprint_business_7D,pre_footprint_premium_economy_7D,pre_footprint_economy_7D,post_footprint_first_7D,post_footprint_business_7D,post_footprint_premium_economy_7D,post_footprint_economy_7D,actual_footprint_first_7D,actual_footprint_business_7D,actual_footprint_premium_economy_7D,actual_footprint_economy_7D
210,783853247,2023-01-02,LHR,PVG,MU7552,9244.034182063437,9656.118385498148,41.307,51.39351316245294,1.0445783945968414,1.0445783945968414,1.2441841131636997,-0.3332506029440568,,,,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,,,,,8986.658385464567,7354.432673502439,3600.122205639664,2780.9636844836596,,,,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,,,,,8986.658385464567,7354.432673502439,3600.122205639664,2780.9636844836596
221,784190416,2023-01-04,LHR,PVG,MU7552,9244.034182063437,9623.429273987826,41.307,51.482566391581926,1.0410421558869336,1.0410421558869336,1.2463400002803864,-0.3545927070821722,1.0445783945968414,1.0445783945968414,1.2441841131636997,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,8986.658385464567,7354.432673502439,3600.122205639664,2780.9636844836596,8973.358339141956,7343.550817420302,3594.80974395512,2776.8640963416046,1.0445783945968414,1.0445783945968414,1.2441841131636997,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,8986.658385464567,7354.432673502439,3600.122205639664,2780.9636844836596,8973.358339141956,7343.550817420302,3594.80974395512,2776.8640963416046
240,784556037,2023-01-06,LHR,PVG,MU552,9244.034182063437,9609.605695840562,41.307,51.53028765274785,1.039546750539549,1.039546750539549,1.2474952829483583,-0.3636178604359764,1.0428102752418875,1.0428102752418875,1.245262056722043,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,8980.001072251236,7348.9857808733495,3597.463062918657,2778.911643336937,8969.692774350344,7340.551718954439,3593.345600745745,2775.7342276487357,1.0428102752418875,1.0428102752418875,1.245262056722043,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,8980.001072251236,7348.9857808733495,3597.463062918657,2778.911643336937,8969.692774350344,7340.551718954439,3593.345600745745,2775.7342276487357
251,784813187,2023-01-07,LHR,PVG,CA850,9244.034182063437,9576.018177199248,41.307,52.1623943798429,1.0359133240528224,1.0359133240528224,1.262797936907616,-0.3855465176390777,,,,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,,,,,9064.44530866757,7418.076519759439,3631.1927778054087,2804.9406196186756,,,,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,,,,,9064.44530866757,7418.076519759439,3631.1927778054087,2804.9406196186756
262,784910709,2023-01-08,LHR,PVG,MU7552,9244.034182063437,9693.14490593563,41.307,51.409423245562806,1.0485838449995806,1.0485838449995806,1.2445692799177577,-0.30907668635414765,1.0417224336744413,1.0417224336744413,1.2460064654641483,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,8976.556560475346,7346.167543965802,3596.087215317264,2777.8499117241977,9024.071125078315,7385.043096822778,3615.066044246746,2792.495736324829,1.0417224336744413,1.0417224336744413,1.2460064654641483,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,8976.556560475346,7346.167543965802,3596.087215317264,2777.8499117241977,9024.071125078315,7385.043096822778,3615.066044246746,2792.495736324829
3,785850826,2023-01-13,LHR,PVG,MU552,9244.034182063437,9527.371678615318,41.307,52.95740182320296,1.030650849074277,1.030650849074277,1.2820442497204578,-0.4173068987190307,,,,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,,,,,9188.979914757376,7519.968470196556,3680.9358619424165,2843.32699677988,,,,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,,,,,9188.979914757376,7519.968470196556,3680.9358619424165,2843.32699677988
13,786076064,2023-01-14,LHR,PVG,CA850,9244.034182063437,9562.660086001106,41.307,51.577555134435,1.0344682740957312,1.0344682740957312,1.2486395800817052,-0.39426776334644964,,,,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,,,,,8935.104198428053,7312.251975018016,3579.5298229767823,2765.0726921726873,,,,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,,,,,8935.104198428053,7312.251975018016,3579.5298229767823,2765.0726921726873
19,786172798,2023-01-15,LHR,PVG,MU7552,9244.034182063437,9505.455822466498,41.307,53.12938547487712,1.028280038266227,1.028280038266227,1.286207797101632,-0.4316153476977183,1.030650849074277,1.030650849074277,1.2820442497204578,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,9188.979914757376,7519.968470196556,3680.9358619424165,2843.32699677988,9206.604894459226,7534.388908134433,3687.975839630144,2848.759696489116,1.030650849074277,1.030650849074277,1.2820442497204578,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,9188.979914757376,7519.968470196556,3680.9358619424165,2843.32699677988,9206.604894459226,7534.388908134433,3687.975839630144,2848.759696489116
29,786341616,2023-01-16,LHR,PVG,MU7552,9244.034182063437,9634.105536832672,41.307,51.41564782504329,1.0421970913441785,1.0421970913441785,1.244719970587147,-0.3476223765068471,1.029465443670252,1.029465443670252,1.2841260234110448,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,9197.728349025172,7527.1262800520235,3684.4302649482456,2846.0236022289027,8970.453369899526,7341.174024403768,3593.649406808855,2775.96867258364,1.029465443670252,1.029465443670252,1.2841260234110448,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,9197.728349025172,7527.1262800520235,3684.4302649482456,2846.0236022289027,8970.453369899526,7341.174024403768,3593.649406808855,2775.96867258364
47,786690991,2023-01-18,LHR,PVG,MU7552,9244.034182063437,9565.66307574047,41.307,51.52493275963194,1.0347931311527496,1.0347931311527496,1.2473656464916827,-0.3923071680050025,1.0337093262282275,1.0337093262282275,1.2709906724697457,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,9116.21692809615,7460.435117473733,3651.872009883983,2820.898632993678,8927.766193595411,7306.24815288222,3576.598790364654,2762.810835569445,1.0337093262282275,1.0337093262282275,1.2709906724697457,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,9116.21692809615,7460.435117473733,3651.872009883983,2820.898632993678,8927.766193595411,7306.24815288222,3576.598790364654,2762.810835569445
60,787081382,2023-01-20,LHR,PVG,MU552,9244.034182063437,9492.508874536405,41.307,53.451174389930976,1.026879464915339,1.026879464915339,1.293997975886193,-0.44006816572269136,1.033980277459358,1.033980277459358,1.26508441597523,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,9067.138734014825,7420.280231407194,3632.268617588999,2805.7708373748605,9268.278946868846,7584.8494964695765,3712.610418518759,2867.770022302876,1.033980277459358,1.033980277459358,1.26508441597523,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,9067.138734014825,7420.280231407194,3632.268617588999,2805.7708373748605,9268.278946868846,7584.8494964695765,3712.610418518759,2867.770022302876
