flight_id,date,origin,destination,airline_code,GCD,actual_distance,mean_latitude,actual_latitude,geta,zeta_1,zeta_2
525882559,20190130,FRA,ICN,KE530,8546.290590793822,8985.211953598324,43.749671,52.936493737084795,1.0513581135747143,1.0513581135747143,1.2099860988002584
525895541,20190130,FRA,ICN,KE906,8546.290590793822,8981.055466091837,43.749671,52.78072573379915,1.050871763682638,1.050871763682638,1.2064256605220907
541697009,20190425,FRA,ICN,KE906,8546.290590793822,9025.739732875538,43.749671,53.15116470398525,1.0561002620947835,1.0561002620947835,1.214892900657133
541716131,20190425,FRA,ICN,OZ794,8546.290590793822,8992.952622200184,43.749671,52.10166909277119,1.0522638478836084,1.0522638478836084,1.1909042491490094
547464560,20190524,FRA,ICN,LH712,8546.290590793822,8992.186128250434,43.749671,52.47692879669852,1.0521741605576735,1.0521741605576735,1.1994816783124729
547483766,20190524,FRA,ICN,OZ542,8546.290590793822,8985.082520988455,43.749671,51.560630216991285,1.0513429686871758,1.0513429686871758,1.1785375532764872
547491431,20190524,FRA,ICN,KE8596,8546.290590793822,9025.903068900063,43.749671,53.04365646097181,1.056119374015071,1.056119374015071,1.2124355509089841
547497853,20190524,FRA,ICN,KE906,8546.290590793822,9016.575776378691,43.749671,53.093670401157745,1.0550279891127814,1.0550279891127814,1.2135787352814091
547509971,20190524,FRA,ICN,OZ796,8546.290590793822,8982.038826288514,43.749671,51.42215789298567,1.0509868264910258,1.0509868264910258,1.175372447783337
520869201,20190101,FRA,ICN,OZ542,8546.290590793822,8953.660747558111,43.749671,52.51526674705899,1.0476663123534689,1.0476663123534689,1.2003579809105076
520870041,20190101,FRA,ICN,LH712,8546.290590793822,8970.01450945502,43.749671,51.43839556456847,1.0495798632353597,1.0495798632353597,1.1757435973534172
536222580,20190328,FRA,ICN,OZ542,8546.290590793822,8915.593512545316,43.749671,53.33198779530631,1.0432120716968496,1.0432120716968496,1.2190260309684686
531016526,20190228,FRA,ICN,LH712,8546.290590793822,8968.301389167305,43.749671,50.216545733832604,1.0493794113235606,1.0493794113235606,1.1478153912022013
531018935,20190228,FRA,ICN,OZ542,8546.290590793822,8949.544574417168,43.749671,51.394646679486115,1.047184679638408,1.047184679638408,1.174743615317384
531024708,20190228,FRA,ICN,KE536,8546.290590793822,9019.863153839267,43.749671,51.39296221674739,1.0554126445870662,1.0554126445870662,1.1747051130223904
520882051,20190101,FRA,ICN,KE906,8546.290590793822,9012.18005738492,43.749671,52.49180415285682,1.0545136467853036,1.0545136467853036,1.1998216890101145
520884068,20190101,FRA,ICN,OZ796,8546.290590793822,9065.08793582602,43.749671,52.195450183679654,1.060704388590654,1.060704388590654,1.193047833060954
541887203,20190426,FRA,ICN,LH712,8546.290590793822,9011.132802205475,43.749671,52.31195069640419,1.0543911076359125,1.0543911076359125,1.1957107219481533
526054237,20190131,FRA,ICN,KE536,8546.290590793822,8815.694852248329,43.749671,53.08094620181271,1.0315229465453366,1.0315229465453366,1.2132878942521124
526057387,20190131,FRA,ICN,OZ542,8546.290590793822,8485.466419915212,43.749671,53.21135550092707,0.9928829741707905,0.9928829741707905,1.2162687006475335
536224722,20190328,FRA,ICN,LH712,8546.290590793822,8911.90653370974,43.749671,53.42851586981046,1.0427806589340367,1.0427806589340367,1.2212324035490567
536242897,20190328,FRA,ICN,KE906,8546.290590793822,8927.198408288805,43.749671,53.21617276324815,1.0445699585625257,1.0445699585625257,1.2163788103286115
536244128,20190328,FRA,ICN,KE536,8546.290590793822,8887.60499427071,43.749671,53.21503048157407,1.0399371399615824,1.0399371399615824,1.2163527008368604
536263248,20190328,FRA,ICN,OZ794,8546.290590793822,8972.371098702155,43.749671,53.20794451900666,1.049855607340021,1.049855607340021,1.216190734760192
531035547,20190228,FRA,ICN,KE906,8546.290590793822,9027.56384687297,43.749671,51.45489317133809,1.0563137013615687,1.0563137013615687,1.1761206883438755
