,flight_id,date,origin,destination,airline_code,GCD,actual_distance,mean_latitude,actual_latitude,geta,zeta_1,zeta_2,z_score_dist,rolling_geta_30D,rolling_zeta_1_30D,rolling_zeta_2_30D,pre_footprint_first_30D,pre_footprint_business_30D,pre_footprint_premium_economy_30D,pre_footprint_economy_30D,post_footprint_first_30D,post_footprint_business_30D,post_footprint_premium_economy_30D,post_footprint_economy_30D,actual_footprint_first_30D,actual_footprint_business_30D,actual_footprint_premium_economy_30D,actual_footprint_economy_30D
43,786411868,2023-01-16,LHR,ICN,OZ522,8863.736032710949,10802.04451907942,44.4698505,42.9925670167264,1.218678498458809,1.218678498458809,0.9667801113189352,0.11177757982520538,1.222053913675984,1.222053913675984,0.964080431768326,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9008.997950179133,7372.591440688423,3608.652073517632,2787.3966211011975,8989.682395818114,7356.787805302134,3600.93682652002,2781.4428209643493
42,786397237,2023-01-16,LHR,ICN,KE908,8863.736032710949,10815.960988948891,44.4698505,43.10052731325134,1.220248544071417,1.220248544071417,0.9692078302186184,0.12381178076587424,1.2239880620027168,1.2239880620027168,0.9653523040943895,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9025.790567654522,7386.330854986467,3615.3595792478573,2792.5727546127873,9006.371478019299,7370.442508921285,3607.602976967424,2786.5870409042027
51,786579951,2023-01-17,LHR,ICN,KE908,8863.736032710949,10837.437797790057,44.4698505,43.07331139695227,1.2226715414127078,1.2226715414127078,0.968595821948002,0.14238374877091403,1.2234538451553882,1.2234538451553882,0.9659030935407079,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9022.99168037693,7384.040856304801,3614.241614613683,2791.710029415007,9022.88955312003,7383.957297640067,3614.2008217377734,2791.6785498486047
53,786592705,2023-01-17,LHR,ICN,OZ522,8863.736032710949,10815.32471826371,44.4698505,43.002203232306485,1.2201767604936078,1.2201767604936078,0.9669968023010664,0.12326156872575565,1.221378830632549,1.221378830632549,0.9646203676784479,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9005.119603047207,7369.418247580484,3607.1029382711863,2786.201164669908,9001.154845205345,7366.174354800778,3605.51928783776,2784.97907311922
62,786791359,2023-01-18,LHR,ICN,KE540,8863.736032710949,10867.188682175303,44.4698505,43.251072837998464,1.2260280137033377,1.2260280137033377,0.9725931693428668,0.1681106841369062,1.223040646168094,1.223040646168094,0.9665852684471979,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9021.36404880648,7382.709157747162,3613.591486776168,2791.2083304792286,9056.413374892549,7411.385879090308,3627.5913028207747,2802.0118869574635
61,786778145,2023-01-18,LHR,ICN,OZ522,8863.736032710949,10792.469082101452,44.4698505,42.97699504126369,1.2175982048960683,1.2175982048960683,0.9664299420404774,0.1034972663715497,1.2211784856093921,1.2211784856093921,0.965016440115551,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9004.447578547031,7368.868409353066,3606.8345103032175,2785.99402075437,8981.01092684048,7349.692967047707,3597.4731658999763,2778.769939191414
60,786767598,2023-01-18,LHR,ICN,KE908,8863.736032710949,10818.343684763862,44.4698505,43.10684688249149,1.220517358012421,1.220517358012421,0.969349939291824,0.1258722056068575,1.2233560571875532,1.2233560571875532,0.9662396845916197,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9022.967211466503,7384.020836287179,3614.2318409523023,2791.702487151423,9008.656493701821,7372.312067206985,3608.5156849360687,2787.2913710222533
72,786952293,2023-01-19,LHR,ICN,KE908,8863.736032710949,10823.051375746783,44.4698505,43.13013032531184,1.2210484761510416,1.2210484761510416,0.9698735174590218,0.12994315892953373,1.2233393829216186,1.2233393829216186,0.9671860585367649,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9024.816292382295,7385.533720672827,3614.970422704463,2792.272445331433,9013.700880035296,7376.439292388919,3610.53057334086,2788.8462457869746
82,787147225,2023-01-20,LHR,ICN,KE908,8863.736032710949,10721.47936252596,44.4698505,43.31669203918556,1.2095891983875815,1.2095891983875815,0.9740687578696844,0.0421092449763184,1.223131118669748,1.223131118669748,0.9674303729842428,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9023.797553411383,7384.700206969356,3614.563505945059,2791.958430620229,8938.658963235726,7315.041360461999,3580.556444073759,2765.7154276825618
83,787161890,2023-01-20,LHR,ICN,OZ522,8863.736032710949,10801.96446575693,44.4698505,43.0608443247332,1.21866946690347,1.21866946690347,0.9683154730806482,0.11170835409642141,1.2206670169360603,1.2206670169360603,0.965218368961969,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9001.096815800167,7366.12687619654,3605.4961090469415,2784.961186214499,8992.841587922485,7359.372598842075,3602.1987083662543,2782.4166060306115
