,flight_id,date,origin,destination,airline_code,GCD,actual_distance,mean_latitude,actual_latitude,geta,zeta_1,zeta_2,rolling_geta,rolling_zeta_1,rolling_zeta_2,pre_footprint_first,pre_footprint_business,pre_footprint_premium_economy,pre_footprint_economy,post_footprint_first,post_footprint_business,post_footprint_premium_economy,post_footprint_economy,actual_footprint_first,actual_footprint_business,actual_footprint_premium_economy,actual_footprint_economy
272,783745864,2023-01-01,LHR,ICN,KE908,8863.736032710949,10805.158319660952,44.4698505,42.97081235098479,1.2190297950870073,1.2190297950870073,0.9662909109843936,,,,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,,,,,8974.381370575345,7344.268784648961,3594.8251101872547,2776.726453808553
285,783920047,2023-01-02,LHR,ICN,OZ522,8863.736032710949,10830.10881813242,44.4698505,42.92978343883681,1.2218446914669754,1.2218446914669754,0.9653682878658836,,,,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,,,,,8993.154504206823,7359.628621256533,3602.323697086646,2782.5130589193914
284,783907301,2023-01-02,LHR,ICN,KE908,8863.736032710949,10848.313371991077,44.4698505,42.96330104492828,1.2238985154743094,1.2238985154743094,0.966122003151962,1.2190297950870073,1.2190297950870073,0.9662909109843936,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,8974.381370575345,7344.268784648961,3594.8251101872547,2776.726453808553,9009.774726164433,7373.226984676396,3608.96234256176,2787.6360534716664
290,784075302,2023-01-03,LHR,ICN,KE908,8863.736032710949,10837.218106610144,44.4698505,42.989243575837534,1.2226467560198326,1.2226467560198326,0.9667053766199988,1.2214641552806582,1.2214641552806582,0.9662064570681778,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,8992.078287040958,7358.748079939008,3601.893821707327,2782.1813272077543,9001.79283439797,7366.696345958381,3605.7741210209506,2785.17572603797
299,784248781,2023-01-04,LHR,ICN,KE908,8863.736032710949,10834.07267855872,44.4698505,42.97035808928312,1.2222918912043852,1.2222918912043852,0.9662806959353982,1.2218583555270497,1.2218583555270497,0.9663727635854514,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,8995.315407354774,7361.396632923038,3603.1868305599473,2783.17913275903,8998.307919244598,7363.845051741986,3604.38213502503,2784.101540543251
301,784263865,2023-01-04,LHR,ICN,KE540,8863.736032710949,10833.89456274266,44.4698505,42.93310532735404,1.2222717963126373,1.2222717963126373,0.9654429876564132,1.2219667394463836,1.2219667394463836,0.9663497466729382,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,8996.063523843817,7362.0087282322565,3603.4856520893777,2783.409731165454,8996.441537622855,7362.318012233287,3603.6366428204365,2783.5262496172313
300,784262576,2023-01-04,LHR,ICN,OZ522,8863.736032710949,10824.720409835989,44.4698505,42.8900931614116,1.22123677531553,1.22123677531553,0.9644757668211994,1.2218446914669754,1.2218446914669754,0.9653682878658836,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,8993.154504206823,7359.628621256533,3602.323697086646,2782.5130589193914,8986.8882333815,7354.5016723994495,3599.820749137668,2780.5815521451086
313,784426400,2023-01-05,LHR,ICN,KE908,8863.736032710949,10826.358992729489,44.4698505,42.984925140999685,1.2214216389991337,1.2214216389991337,0.9666082673473276,1.2220277508196342,1.2220277508196342,0.9661683948696332,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,8996.137205213905,7362.069012989599,3603.5150827729976,2783.432442610495,8992.596708377121,7359.1722428504145,3602.1008956842143,2782.3411246934756
322,784631308,2023-01-06,LHR,ICN,OZ522,8863.736032710949,10833.708105316104,44.4698505,42.88723727896453,1.2222507603266977,1.2222507603266977,0.9644115461769888,1.2215407333912527,1.2215407333912527,0.9649220273435415,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,8990.01813342808,7357.06249971029,3601.0709308040005,2781.5463082674214,8994.200001495992,7360.484028129491,3602.7413019697633,2782.8353215781276
321,784620568,2023-01-06,LHR,ICN,KE908,8863.736032710949,10840.818097820838,44.4698505,42.95876246350102,1.2230529043073504,1.2230529043073504,0.9660199434108964,1.2219267321828842,1.2219267321828842,0.9662417069492489,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,8995.546777001791,7361.585935361508,3603.279246958727,2783.250449823522,9003.356987771005,7367.976107809044,3606.398893646657,2785.6578585407374
334,784798518,2023-01-07,LHR,ICN,KE908,8863.736032710949,10830.17200808938,44.4698505,43.07371483628626,1.2218518205101605,1.2218518205101605,0.9686048941470192,1.2220876139149508,1.2220876139149508,0.96621002644377,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,8996.66248153507,7362.498784525099,3603.7248948490083,2783.5943530674454,8999.956302669802,7365.193729089879,3605.0405518136204,2784.6096360024408
335,784808725,2023-01-07,LHR,ICN,OZ522,8863.736032710949,10804.622539297838,44.4698505,43.0303570185249,1.2189693487513835,1.2189693487513835,0.9676299005890496,1.2217774090364009,1.2217774090364009,0.9647518669546905,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,8991.411347179923,7358.202401870886,3601.6274247060146,2781.975750574452,8976.722198978638,7346.184007888018,3595.7601115324337,2777.4479875635443
