flight_id,date,origin,destination,airline_code,GCD,actual_distance,TIM,TIM_actual_distance
785378315,20230111,ICN,LHR,KE907,8863.736032710949,10904.87666917546,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[3192.138389573866, 2553.710711659093, 957.6415168721599, 638.4276779147732]"
792324267,20230217,ICN,LHR,KE907,8863.736032710949,10958.083954205033,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[3207.0290181191745, 2565.623214495339, 962.1087054357522, 641.4058036238348]"
792331829,20230217,ICN,LHR,OZ521,8863.736032710949,1734.238038412987,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[592.8018864295514, 474.24150914364105, 177.8405659288654, 118.56037728591026]"
785582441,20230112,ICN,LHR,KE907,8863.736032710949,10994.384324826002,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[3217.1880656006133, 2573.750452480491, 965.1564196801841, 643.4376131201227]"
785591601,20230112,ICN,LHR,KE503,8863.736032710949,10967.915141360168,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[3209.7803811328135, 2567.824304906251, 962.9341143398442, 641.9560762265628]"
799941799,20230328,ICN,LHR,KE907,8863.736032710949,10995.259548422531,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[3217.433006297414, 2573.946405037931, 965.2299018892242, 643.4866012594828]"
799950711,20230328,ICN,LHR,OZ521,8863.736032710949,1987.0742204319072,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[662.7268661159299, 530.1814928927438, 198.81805983477892, 132.54537322318595]"
807753112,20230504,ICN,LHR,KE907,8863.736032710949,11005.478167245783,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[3220.292796212622, 2576.2342369700978, 966.0878388637867, 644.0585592425244]"
807762273,20230504,ICN,LHR,KE503,8863.736032710949,11043.679965680329,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[3230.983978631259, 2584.7871829050073, 969.2951935893776, 646.1967957262518]"
807763503,20230504,ICN,LHR,OZ521,8863.736032710949,10939.656124485376,"[2603.9938348198566, 2083.1950678558856, 781.198150445957, 520.7987669639714]","[3201.871792617082, 2561.497434093666, 960.5615377851246, 640.3743585234165]"
