flight_id,date,origin,destination,airline_code,GCD,actual_distance,TIM,TIM_actual_distance
525893359,20190130,BKK,CPH,TG950,8639.395948887284,9017.717649946126,"[2531.2731012046825, 2025.0184809637462, 759.3819303614048, 506.25462024093656]","[2653.9075906575986, 2123.126072526079, 796.1722771972796, 530.7815181315198]"
541703338,20190425,BKK,CPH,TG950,8639.395948887284,9847.239607511601,"[2531.2731012046825, 2025.0184809637462, 759.3819303614048, 506.25462024093656]","[2896.38232086091, 2317.1058566887277, 868.914696258273, 579.2764641721819]"
547503139,20190524,BKK,CPH,TG950,8639.395948887284,9768.774766571427,"[2531.2731012046825, 2025.0184809637462, 759.3819303614048, 506.25462024093656]","[2874.4775239560554, 2299.5820191648445, 862.3432571868167, 574.8955047912111]"
520880696,20190101,BKK,CPH,TG950,8639.395948887284,9016.24609745479,"[2531.2731012046825, 2025.0184809637462, 759.3819303614048, 506.25462024093656]","[2653.430581043894, 2122.744464835115, 796.0291743131683, 530.6861162087788]"
526048826,20190131,BKK,CPH,TG950,8639.395948887284,9024.898130612346,"[2531.2731012046825, 2025.0184809637462, 759.3819303614048, 506.25462024093656]","[2656.2351721261316, 2124.9881377009056, 796.8705516378395, 531.2470344252264]"
536238979,20190328,BKK,CPH,TG950,8639.395948887284,9970.643519170417,"[2531.2731012046825, 2025.0184809637462, 759.3819303614048, 506.25462024093656]","[2930.83262484116, 2344.6660998729276, 879.2497874523478, 586.1665249682319]"
531034115,20190228,BKK,CPH,TG950,8639.395948887284,9970.880832819556,"[2531.2731012046825, 2025.0184809637462, 759.3819303614048, 506.25462024093656]","[2930.8988749886757, 2344.719099990941, 879.2696624966028, 586.1797749977352]"
541910887,20190426,BKK,CPH,TG950,8639.395948887284,9854.434416450098,"[2531.2731012046825, 2025.0184809637462, 759.3819303614048, 506.25462024093656]","[2898.390874331211, 2318.712699464969, 869.5172622993633, 579.6781748662422]"
536323808,20190329,BKK,CPH,DY7210,8639.395948887284,10140.304032052738,"[2531.2731012046825, 2025.0184809637462, 759.3819303614048, 506.25462024093656]","[2978.196246979822, 2382.5569975838575, 893.4588740939465, 595.6392493959644]"
521046686,20190102,BKK,CPH,TG950,8639.395948887284,9020.45214393697,"[2531.2731012046825, 2025.0184809637462, 759.3819303614048, 506.25462024093656]","[2654.7939877993444, 2123.8351902394757, 796.4381963398034, 530.9587975598689]"
531126927,20190301,BKK,CPH,DY7210,8639.395948887284,10044.463126656232,"[2531.2731012046825, 2025.0184809637462, 759.3819303614048, 506.25462024093656]","[2951.4406257011337, 2361.152500560907, 885.4321877103401, 590.2881251402267]"
531128893,20190301,BKK,CPH,TG952,8639.395948887284,9830.80056881281,"[2531.2731012046825, 2025.0184809637462, 759.3819303614048, 506.25462024093656]","[2891.793083188427, 2313.4344665507415, 867.5379249565282, 578.3586166376854]"
536333168,20190329,BKK,CPH,TG952,8639.395948887284,9757.713682910144,"[2531.2731012046825, 2025.0184809637462, 759.3819303614048, 506.25462024093656]","[2871.3896340394404, 2297.111707231552, 861.416890211832, 574.277926807888]"
526164068,20190201,BKK,CPH,TG952,8639.395948887284,9101.009046532783,"[2531.2731012046825, 2025.0184809637462, 759.3819303614048, 506.25462024093656]","[2680.906829315167, 2144.7254634521337, 804.2720487945502, 536.1813658630334]"
547768805,20190526,BKK,CPH,DY7210,8639.395948887284,10195.076235580946,"[2531.2731012046825, 2025.0184809637462, 759.3819303614048, 506.25462024093656]","[2993.4931365398006, 2394.7945092318405, 898.0479409619402, 598.6986273079601]"
531222701,20190301,BKK,CPH,TG950,8639.395948887284,9842.159557809573,"[2531.2731012046825, 2025.0184809637462, 759.3819303614048, 506.25462024093656]","[2894.9641384539086, 2315.971310763127, 868.4892415361727, 578.9928276907817]"
536445029,20190329,BKK,CPH,TG950,8639.395948887284,9835.804807287926,"[2531.2731012046825, 2025.0184809637462, 759.3819303614048, 506.25462024093656]","[2893.1901016000797, 2314.5520812800637, 867.957030480024, 578.6380203200159]"
526251320,20190201,BKK,CPH,TG950,8639.395948887284,9067.66069162801,"[2531.2731012046825, 2025.0184809637462, 759.3819303614048, 506.25462024093656]","[2670.096826964271, 2136.0774615714167, 801.0290480892812, 534.0193653928542]"
542099281,20190427,BKK,CPH,TG950,8639.395948887284,9754.26930961101,"[2531.2731012046825, 2025.0184809637462, 759.3819303614048, 506.25462024093656]","[2870.428078562133, 2296.3424628497064, 861.12842356864, 574.0856157124266]"
547900208,20190526,BKK,CPH,TG950,8639.395948887284,9738.994307777517,"[2531.2731012046825, 2025.0184809637462, 759.3819303614048, 506.25462024093656]","[2866.1638016085985, 2292.931041286879, 859.8491404825795, 573.2327603217198]"
521223528,20190103,BKK,CPH,TG950,8639.395948887284,9007.12445778814,"[2531.2731012046825, 2025.0184809637462, 759.3819303614048, 506.25462024093656]","[2650.4737651373193, 2120.3790121098555, 795.1421295411958, 530.0947530274639]"
542154660,20190428,BKK,CPH,DY7210,8639.395948887284,10079.527860558856,"[2531.2731012046825, 2025.0184809637462, 759.3819303614048, 506.25462024093656]","[2961.2295434566076, 2368.9836347652863, 888.3688630369822, 592.2459086913216]"
531400761,20190302,BKK,CPH,TG950,8639.395948887284,9800.624418516625,"[2531.2731012046825, 2025.0184809637462, 759.3819303614048, 506.25462024093656]","[2883.36889681797, 2306.695117454376, 865.010669045391, 576.673779363594]"
526423140,20190202,BKK,CPH,TG950,8639.395948887284,9025.050131965676,"[2531.2731012046825, 2025.0184809637462, 759.3819303614048, 506.25462024093656]","[2656.28444397152, 2125.027555177216, 796.885333191456, 531.256888794304]"
