flight_id,date,origin,destination,airline_code,GCD,actual_distance,TIM,TIM_actual_distance
785457224,20230111,CPH,BKK,TG951,8639.395948887284,9730.22890784137,"[2531.2731012046825, 2025.0184809637462, 759.3819303614048, 506.25462024093656]","[2863.7167909081313, 2290.973432726505, 859.1150372724394, 572.7433581816263]"
792395298,20230217,CPH,BKK,TG951,8639.395948887284,9712.311084920575,"[2531.2731012046825, 2025.0184809637462, 759.3819303614048, 506.25462024093656]","[2858.714725430723, 2286.9717803445783, 857.6144176292169, 571.7429450861446]"
785647757,20230112,CPH,BKK,TG951,8639.395948887284,9687.549119445166,"[2531.2731012046825, 2025.0184809637462, 759.3819303614048, 506.25462024093656]","[2851.8020009772645, 2281.4416007818113, 855.5406002931793, 570.3604001954528]"
792592840,20230218,CPH,BKK,TG951,8639.395948887284,9720.545011102908,"[2531.2731012046825, 2025.0184809637462, 759.3819303614048, 506.25462024093656]","[2861.013366179782, 2288.810692943826, 858.3040098539348, 572.2026732359565]"
785830932,20230113,CPH,BKK,TG951,8639.395948887284,9734.151403088032,"[2531.2731012046825, 2025.0184809637462, 759.3819303614048, 506.25462024093656]","[2864.811822271335, 2291.8494578170685, 859.4435466814006, 572.9623644542671]"
800012702,20230328,CPH,BKK,TG951,8639.395948887284,9674.538283313934,"[2531.2731012046825, 2025.0184809637462, 759.3819303614048, 506.25462024093656]","[2848.1698044469194, 2278.535843557536, 854.4509413340759, 569.633960889384]"
792783849,20230219,CPH,BKK,TG951,8639.395948887284,9702.447357885785,"[2531.2731012046825, 2025.0184809637462, 759.3819303614048, 506.25462024093656]","[2855.961098011957, 2284.7688784095653, 856.7883294035869, 571.1922196023913]"
807837812,20230504,CPH,BKK,TG951,8639.395948887284,9804.38728846199,"[2531.2731012046825, 2025.0184809637462, 759.3819303614048, 506.25462024093656]","[2884.4193660592887, 2307.5354928474308, 865.3258098177865, 576.8838732118577]"
786009115,20230114,CPH,BKK,TG951,8639.395948887284,9690.426930855336,"[2531.2731012046825, 2025.0184809637462, 759.3819303614048, 506.25462024093656]","[2852.605391052551, 2282.084312842041, 855.7816173157654, 570.5210782105103]"
800443872,20230330,CPH,BKK,TG951,8639.395948887284,9772.76955688323,"[2531.2731012046825, 2025.0184809637462, 759.3819303614048, 506.25462024093656]","[2875.5927377181565, 2300.474190174525, 862.677821315447, 575.1185475436313]"
792975330,20230220,CPH,BKK,TG951,8639.395948887284,9720.080929273425,"[2531.2731012046825, 2025.0184809637462, 759.3819303614048, 506.25462024093656]","[2860.883809831993, 2288.7070478655946, 858.265142949598, 572.1767619663987]"
808080587,20230505,CPH,BKK,TG951,8639.395948887284,9626.658385409788,"[2531.2731012046825, 2025.0184809637462, 759.3819303614048, 506.25462024093656]","[2834.8033153691536, 2267.8426522953228, 850.4409946107461, 566.9606630738307]"
814721641,20230603,CPH,BKK,TG951,8639.395948887284,9572.16438966191,"[2531.2731012046825, 2025.0184809637462, 759.3819303614048, 506.25462024093656]","[2819.5903882149223, 2255.6723105719375, 845.8771164644766, 563.9180776429844]"
800665126,20230331,CPH,BKK,TG951,8639.395948887284,9743.51437157529,"[2531.2731012046825, 2025.0184809637462, 759.3819303614048, 506.25462024093656]","[2867.4256544117247, 2293.94052352938, 860.2276963235174, 573.485130882345]"
793174749,20230221,CPH,BKK,TG951,8639.395948887284,9695.383951804826,"[2531.2731012046825, 2025.0184809637462, 759.3819303614048, 506.25462024093656]","[2853.9892278876314, 2283.191382310105, 856.1967683662893, 570.7978455775262]"
786339678,20230116,CPH,BKK,TG951,8639.395948887284,9720.764492893748,"[2531.2731012046825, 2025.0184809637462, 759.3819303614048, 506.25462024093656]","[2861.0746382603097, 2288.859710608248, 858.322391478093, 572.214927652062]"
808302710,20230506,CPH,BKK,TG951,8639.395948887284,9748.30301219357,"[2531.2731012046825, 2025.0184809637462, 759.3819303614048, 506.25462024093656]","[2868.7624850091856, 2295.0099880073485, 860.6287455027558, 573.7524970018371]"
793371110,20230222,CPH,BKK,TG951,8639.395948887284,9734.538843699595,"[2531.2731012046825, 2025.0184809637462, 759.3819303614048, 506.25462024093656]","[2864.9199829176496, 2291.9359863341197, 859.4759948752949, 572.9839965835299]"
814938103,20230604,CPH,BKK,TG951,8639.395948887284,9734.691555711439,"[2531.2731012046825, 2025.0184809637462, 759.3819303614048, 506.25462024093656]","[2864.9626150770255, 2291.97009206162, 859.4887845231076, 572.992523015405]"
786523796,20230117,CPH,BKK,TG951,8639.395948887284,9715.599952239467,"[2531.2731012046825, 2025.0184809637462, 759.3819303614048, 506.25462024093656]","[2859.6328687647833, 2287.7062950118266, 857.889860629435, 571.9265737529566]"
793550750,20230223,CPH,BKK,TG951,8639.395948887284,9780.222602972537,"[2531.2731012046825, 2025.0184809637462, 759.3819303614048, 506.25462024093656]","[2877.673382487873, 2302.1387059902986, 863.3020147463619, 575.5346764975747]"
808503752,20230507,CPH,BKK,TG951,8639.395948887284,9890.627383932782,"[2531.2731012046825, 2025.0184809637462, 759.3819303614048, 506.25462024093656]","[2908.494757708693, 2326.7958061669547, 872.5484273126078, 581.6989515417387]"
786707744,20230118,CPH,BKK,TG951,8639.395948887284,9692.949839415694,"[2531.2731012046825, 2025.0184809637462, 759.3819303614048, 506.25462024093656]","[2853.309703951959, 2282.647763161567, 855.9929111855877, 570.6619407903918]"
815163570,20230605,CPH,BKK,TG951,8639.395948887284,9670.363278303124,"[2531.2731012046825, 2025.0184809637462, 759.3819303614048, 506.25462024093656]","[2847.0042806818456, 2277.603424545476, 854.1012842045536, 569.400856136369]"
