flight_id,date,origin,destination,airline_code,GCD,actual_distance,TIM,TIM_actual_distance
536115400,20190328,PVG,LHR,BA168,9244.034182063435,9632.515561294673,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2836.438445787531, 2269.1507566300247, 850.9315337362592, 567.2876891575062]"
536118687,20190328,PVG,LHR,VS251,9244.034182063435,9648.984304346506,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2841.0359759361445, 2272.828780748916, 852.3107927808434, 568.207195187229]"
536126399,20190328,PVG,LHR,MU551,9244.034182063435,9499.587040984034,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2799.3291850616033, 2239.4633480492826, 839.798755518481, 559.8658370123206]"
530917708,20190228,PVG,LHR,BA168,9244.034182063435,9603.464589360074,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2828.3283721228026, 2262.662697698242, 848.4985116368407, 565.6656744245605]"
530921484,20190228,PVG,LHR,VS251,9244.034182063435,9717.616272696272,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2860.1957589659505, 2288.1566071727607, 858.0587276897852, 572.0391517931902]"
530931099,20190228,PVG,LHR,MU551,9244.034182063435,9537.050292163873,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2809.787689770937, 2247.83015181675, 842.9363069312813, 561.9575379541875]"
520801022,20190101,PVG,LHR,BA168,9244.034182063435,9577.396436057074,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2821.051003087897, 2256.840802470317, 846.3153009263691, 564.2102006175793]"
520803197,20190101,PVG,LHR,VS251,9244.034182063435,9663.930719656264,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2845.2085223644935, 2276.1668178915947, 853.562556709348, 569.0417044728987]"
525959686,20190131,PVG,LHR,BA168,9244.034182063435,9589.603628538238,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2824.4588488041995, 2259.5670790433596, 847.3376546412599, 564.8917697608399]"
525964851,20190131,PVG,LHR,VS251,9244.034182063435,9617.761782827534,"[2727.268997876065, 2181.815198300852, 818.1806993628195, 545.453799575213]","[2832.319677215142, 2265.855741772114, 849.6959031645426, 566.4639354430285]"
