,flight_id,date,origin,destination,airline_code,GCD,actual_distance,mean_latitude,actual_latitude,geta,zeta_1,zeta_2,z_score_dist,rolling_geta_30D,rolling_zeta_1_30D,rolling_zeta_2_30D,pre_footprint_first_30D,pre_footprint_business_30D,pre_footprint_premium_economy_30D,pre_footprint_economy_30D,post_footprint_first_30D,post_footprint_business_30D,post_footprint_premium_economy_30D,post_footprint_economy_30D,actual_footprint_first_30D,actual_footprint_business_30D,actual_footprint_premium_economy_30D,actual_footprint_economy_30D,rolling_geta_7D,rolling_zeta_1_7D,rolling_zeta_2_7D,pre_footprint_first_7D,pre_footprint_business_7D,pre_footprint_premium_economy_7D,pre_footprint_economy_7D,post_footprint_first_7D,post_footprint_business_7D,post_footprint_premium_economy_7D,post_footprint_economy_7D,actual_footprint_first_7D,actual_footprint_business_7D,actual_footprint_premium_economy_7D,actual_footprint_economy_7D
12,520884831,2019-01-01,LHR,ICN,KE908,8863.736032710949,9374.71029581167,44.4698505,52.79559368574367,1.057647730168747,1.057647730168747,1.1872221986836602,0.11327261553249031,,,,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,,,,,8984.455470460223,7352.511230009315,3598.849026220817,2779.831680619659,,,,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,,,,,8984.455470460223,7352.511230009315,3598.849026220817,2779.831680619659
13,520894024,2019-01-01,LHR,ICN,OZ522,8863.736032710949,9342.361266071164,44.4698505,52.601423372601865,1.053998137082815,1.053998137082815,1.1828558625939585,0.07771153245187112,,,,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,,,,,8912.31851935816,7293.490088198536,3570.0352326840266,2757.596285180528,,,,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,,,,,8912.31851935816,7293.490088198536,3570.0352326840266,2757.596285180528
6,520846584,2019-01-01,LHR,ICN,BA17,8863.736032710949,9391.730195730684,44.4698505,52.80164621325238,1.0595679024139724,1.0595679024139724,1.1873583027505878,0.13198248349140557,,,,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,,,,,9002.026406479807,7366.887450388975,3605.8674171422754,2785.2477219779676,,,,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,,,,,9002.026406479807,7366.887450388975,3605.8674171422754,2785.2477219779676
30,521061168,2019-01-02,LHR,ICN,OZ522,8863.736032710949,9346.591368354511,44.4698505,52.89003323575248,1.054475374025312,1.054475374025312,1.1893458745887278,0.08236165704430262,1.053998137082815,1.053998137082815,1.1828558625939585,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,8912.31851935816,7293.490088198536,3570.0352326840266,2757.596285180528,8977.94799644257,7347.186933085781,3596.2497340421746,2777.8258257022853,1.053998137082815,1.053998137082815,1.1828558625939585,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,8912.31851935816,7293.490088198536,3570.0352326840266,2757.596285180528,8977.94799644257,7347.186933085781,3596.2497340421746,2777.8258257022853
29,521049880,2019-01-02,LHR,ICN,KE908,8863.736032710949,9409.230715473972,44.4698505,52.879797809428425,1.0615422978245197,1.0615422978245197,1.1891157090673925,0.15122069377274203,1.057647730168747,1.057647730168747,1.1872221986836602,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,8984.455470460223,7352.511230009315,3598.849026220817,2779.831680619659,9035.715662821987,7394.4513873962105,3619.3239780562253,2795.6320524129856,1.057647730168747,1.057647730168747,1.1872221986836602,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,8984.455470460223,7352.511230009315,3598.849026220817,2779.831680619659,9035.715662821987,7394.4513873962105,3619.3239780562253,2795.6320524129856
24,520998295,2019-01-02,LHR,ICN,BA17,8863.736032710949,9396.33714224505,44.4698505,52.83127442537674,1.0600876546377933,1.0600876546377933,1.1880245566684948,0.13704687055523615,1.0595679024139724,1.0595679024139724,1.1873583027505878,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9002.026406479807,7366.887450388975,3605.8674171422754,2785.2477219779676,9012.835151737805,7375.730969236428,3610.184773912942,2788.5793948770947,1.0595679024139724,1.0595679024139724,1.1873583027505878,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9002.026406479807,7366.887450388975,3605.8674171422754,2785.2477219779676,9012.835151737805,7375.730969236428,3610.184773912942,2788.5793948770947
45,521228293,2019-01-03,LHR,ICN,KE908,8863.736032710949,9340.058923217632,44.4698505,53.55029372244592,1.0537383885021905,1.0537383885021905,1.2041932482423328,0.07518058156551358,1.0595950139966335,1.0595950139966335,1.1881689538755262,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9010.04868774375,7373.451135059473,3609.0717715334986,2787.720499015291,9119.659176800476,7463.132444287703,3652.853688469225,2821.5066866932875,1.0595950139966335,1.0595950139966335,1.1881689538755262,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9010.04868774375,7373.451135059473,3609.0717715334986,2787.720499015291,9119.659176800476,7463.132444287703,3652.853688469225,2821.5066866932875
46,521240772,2019-01-03,LHR,ICN,OZ522,8863.736032710949,9338.040794664965,44.4698505,52.7924147755428,1.0535107047641796,1.0535107047641796,1.1871507140673383,0.07296206565624369,1.0542367555540637,1.0542367555540637,1.186100868591343,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,8944.892090789179,7320.141192096644,3583.046153545394,2767.6367184199194,8948.72989936019,7323.281217291107,3584.579096400748,2768.8196793004727,1.0542367555540637,1.0542367555540637,1.186100868591343,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,8944.892090789179,7320.141192096644,3583.046153545394,2767.6367184199194,8948.72989936019,7323.281217291107,3584.579096400748,2768.8196793004727
39,521175783,2019-01-03,LHR,ICN,BA17,8863.736032710949,9363.08465387936,44.4698505,53.43138144300049,1.0563361340326023,1.0563361340326023,1.2015192505088472,0.10049262114203202,1.0598277785258827,1.0598277785258827,1.1876914297095413,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9007.427504651096,7371.306530710937,3608.024787605011,2786.9125491131513,9114.620868398699,7459.010191958976,3650.8412277837424,2819.953685381944,1.0598277785258827,1.0598277785258827,1.1876914297095413,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9007.427504651096,7371.306530710937,3608.024787605011,2786.9125491131513,9114.620868398699,7459.010191958976,3650.8412277837424,2819.953685381944
64,521421597,2019-01-04,LHR,ICN,OZ522,8863.736032710949,9367.784374711488,44.4698505,52.57896387821758,1.0568663529848346,1.0568663529848346,1.1823508126751534,0.10565899442455914,1.0539947386241024,1.0539947386241024,1.1864508170833414,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,8946.167437511443,7321.184657596677,3583.5555676054805,2768.029829554481,8931.776200573247,7309.410009192699,3577.807249669372,2763.5938943050655,1.0539947386241024,1.0539947386241024,1.1864508170833414,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,8946.167437511443,7321.184657596677,3583.5555676054805,2768.029829554481,8931.776200573247,7309.410009192699,3577.807249669372,2763.5938943050655
