,flight_id,date,origin,destination,airline_code,GCD,actual_distance,mean_latitude,actual_latitude,geta,zeta_1,zeta_2,rolling_geta,rolling_zeta_1,rolling_zeta_2,pre_footprint_first,pre_footprint_business,pre_footprint_premium_economy,pre_footprint_economy,post_footprint_first,post_footprint_business,post_footprint_premium_economy,post_footprint_economy,actual_footprint_first,actual_footprint_business,actual_footprint_premium_economy,actual_footprint_economy
12,520884831,2019-01-01,LHR,ICN,KE908,8863.736032710949,9374.71029581167,44.4698505,52.79559368574367,1.057647730168747,1.057647730168747,1.1872221986836602,,,,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,,,,,8967.596146268277,7338.717237488632,3592.114875705511,2774.6349855207204
13,520894024,2019-01-01,LHR,ICN,OZ522,8863.736032710949,9342.361266071164,44.4698505,52.601423372601865,1.053998137082815,1.053998137082815,1.1828558625939585,,,,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,,,,,8895.594941789941,7279.807161097265,3563.355303689448,2752.4414324357786
6,520846584,2019-01-01,LHR,ICN,BA17,8863.736032710949,9391.730195730684,44.4698505,52.80164621325238,1.0595679024139724,1.0595679024139724,1.1873583027505878,,,,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,,,,,8985.134017468736,7353.066404834461,3599.120059486148,2780.0408350242706
30,521061168,2019-01-02,LHR,ICN,OZ522,8863.736032710949,9346.591368354511,44.4698505,52.89003323575248,1.054475374025312,1.054475374025312,1.1893458745887278,1.053998137082815,1.053998137082815,1.1828558625939585,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,8895.594941789941,7279.807161097265,3563.355303689448,2752.4414324357786,8961.100917952908,7333.402959776056,3589.520474849997,2772.632905201921
29,521049880,2019-01-02,LHR,ICN,KE908,8863.736032710949,9409.230715473972,44.4698505,52.879797809428425,1.0615422978245197,1.0615422978245197,1.1891157090673925,1.057647730168747,1.057647730168747,1.1872221986836602,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,8967.596146268277,7338.717237488632,3592.114875705511,2774.6349855207204,9018.759877690973,7380.578472289019,3612.551297972644,2790.4056243257273
24,520998295,2019-01-02,LHR,ICN,BA17,8863.736032710949,9396.33714224505,44.4698505,52.83127442537674,1.0600876546377933,1.0600876546377933,1.1880245566684948,1.0595679024139724,1.0595679024139724,1.1873583027505878,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,8985.134017468736,7353.066404834461,3599.120059486148,2780.0408350242706,8995.922422933421,7361.893282032842,3603.429291896191,2783.366238413244
45,521228293,2019-01-03,LHR,ICN,KE908,8863.736032710949,9340.058923217632,44.4698505,53.55029372244592,1.0537383885021905,1.0537383885021905,1.2041932482423328,1.0595950139966335,1.0595950139966335,1.1881689538755262,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,8993.141202480625,7359.617738026007,3602.318383953966,2782.508958813447,9102.545427568786,7449.130285825412,3646.017912497703,2816.231567967042
46,521240772,2019-01-03,LHR,ICN,OZ522,8863.736032710949,9338.040794664965,44.4698505,52.7924147755428,1.0535107047641796,1.0535107047641796,1.1871507140673383,1.0542367555540637,1.0542367555540637,1.186100868591343,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,8928.107216586197,7306.408113203295,3576.3417407245447,2762.4629716840573,8931.937803205796,7309.54222952842,3577.8717989027136,2763.643706480155
39,521175783,2019-01-03,LHR,ICN,BA17,8863.736032710949,9363.08465387936,44.4698505,53.43138144300049,1.0563361340326023,1.0563361340326023,1.2015192505088472,1.0598277785258827,1.0598277785258827,1.1876914297095413,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,8990.52495190521,7357.477169373395,3601.2733702298087,2781.7025293036954,9097.516600207504,7445.015790711636,3644.009238841464,2814.681489078693
64,521421597,2019-01-04,LHR,ICN,OZ522,8863.736032710949,9367.784374711488,44.4698505,52.57896387821758,1.0568663529848346,1.0568663529848346,1.1823508126751534,1.0539947386241024,1.0539947386241024,1.1864508170833414,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,8929.380163373215,7307.449615119945,3576.8501961741313,2762.8553430658503,8915.016007726867,7295.697124136567,3571.112695367663,2758.427755316905
63,521409542,2019-01-04,LHR,ICN,KE908,8863.736032710949,9313.953191236173,44.4698505,53.33149562503358,1.0507931595507505,1.0507931595507505,1.1992731035835973,1.0576428054984859,1.0576428054984859,1.1935103853311284,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,9028.510731189108,7388.556443332946,3616.4460991142296,2793.411214111374,9027.262871337733,7387.535467090915,3615.9476641849587,2793.026575492414
58,521360101,2019-01-04,LHR,ICN,BA17,8863.736032710949,9450.299060204146,44.4698505,53.118719301123015,1.0661755974375289,1.0661755974375289,1.1944883714219596,1.0586638970281228,1.0586638970281228,1.19230070330931,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,9025.326803767282,7385.951411806,3615.1743371951707,2792.42980466459,9110.864885221905,7455.937114814327,3649.3409685943748,2818.795946249325
80,521596676,2019-01-05,LHR,ICN,OZ522,8863.736032710949,9424.883463722192,44.4698505,52.84844155580095,1.0633082290515388,1.0633082290515388,1.1884105964287186,1.0547126422142854,1.0547126422142854,1.1854258159812945,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,8925.738996761756,7304.470478801478,3575.3957983742134,2761.7329948347615,9026.900305572106,7387.2388223735825,3615.8028438819842,2792.914818715225
79,521586867,2019-01-05,LHR,ICN,KE908,8863.736032710949,9364.37812630364,44.4698505,53.36215601999309,1.056482062613903,1.056482062613903,1.1999625683471342,1.0559303940115519,1.0559303940115519,1.1949510648942456,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,9028.127258044638,7388.242692578384,3616.2929277389107,2793.2930128722414,9082.963999525193,7433.109117426107,3638.1964670916536,2810.195815288832
