,flight_id,date,origin,destination,airline_code,GCD,actual_distance,mean_latitude,actual_latitude,geta,zeta_1,zeta_2,z_score_dist,rolling_geta_30D,rolling_zeta_1_30D,rolling_zeta_2_30D,pre_footprint_first_30D,pre_footprint_business_30D,pre_footprint_premium_economy_30D,pre_footprint_economy_30D,post_footprint_first_30D,post_footprint_business_30D,post_footprint_premium_economy_30D,post_footprint_economy_30D,actual_footprint_first_30D,actual_footprint_business_30D,actual_footprint_premium_economy_30D,actual_footprint_economy_30D,rolling_geta_7D,rolling_zeta_1_7D,rolling_zeta_2_7D,pre_footprint_first_7D,pre_footprint_business_7D,pre_footprint_premium_economy_7D,pre_footprint_economy_7D,post_footprint_first_7D,post_footprint_business_7D,post_footprint_premium_economy_7D,post_footprint_economy_7D,actual_footprint_first_7D,actual_footprint_business_7D,actual_footprint_premium_economy_7D,actual_footprint_economy_7D
4,520797140,2019-01-01,NRT,HEL,JL413,7831.487310198503,7945.787491817816,48.0415325,58.43060169003807,1.0145949520304356,1.0145949520304356,1.2162518273129206,-0.4133132820710281,,,,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,,,,,8902.243905077908,7284.9240598029955,3564.9436661542118,2753.2613687585135,,,,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,,,,,8902.243905077908,7284.9240598029955,3564.9436661542118,2753.2613687585135
5,520798332,2019-01-01,NRT,HEL,AY74,7831.487310198503,7946.018477824188,48.0415325,58.444216834725886,1.0146244465564718,1.0146244465564718,1.2165352309426407,-0.4123469733500617,,,,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,,,,,8906.589997401312,7288.479953522145,3566.679633712935,2754.60100232979,,,,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,,,,,8906.589997401312,7288.479953522145,3566.679633712935,2754.60100232979
16,520937638,2019-01-02,NRT,HEL,AY74,7831.487310198503,8075.821143353495,48.0415325,57.43658384677169,1.031198905581678,1.031198905581678,1.1955610251769484,0.130670543925108,1.0146244465564718,1.0146244465564718,1.2165352309426407,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,8906.589997401312,7288.479953522145,3566.679633712935,2754.60100232979,8756.259275036542,7165.482089769152,3506.632759950189,2708.263265464513,1.0146244465564718,1.0146244465564718,1.2165352309426407,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,8906.589997401312,7288.479953522145,3566.679633712935,2754.60100232979,8756.259275036542,7165.482089769152,3506.632759950189,2708.263265464513
15,520935032,2019-01-02,NRT,HEL,JL413,7831.487310198503,8011.963243389934,48.0415325,58.5240286914068,1.0230449116550837,1.0230449116550837,1.218196540491434,-0.1364731095215919,1.0145949520304356,1.0145949520304356,1.2162518273129206,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,8902.243905077908,7284.9240598029955,3564.9436661542118,2753.2613687585135,9004.56461094759,7368.641000969099,3605.8138117373855,2784.8005636075495,1.0145949520304356,1.0145949520304356,1.2162518273129206,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,8902.243905077908,7284.9240598029955,3564.9436661542118,2753.2613687585135,9004.56461094759,7368.641000969099,3605.8138117373855,2784.8005636075495
28,521110802,2019-01-03,NRT,HEL,JL413,7831.487310198503,8003.776613762559,48.0415325,58.47357156953096,1.0219995636511718,1.0219995636511718,1.2171462592191653,-0.1707211218946903,1.0188199318427595,1.0188199318427595,1.2172241839021773,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,8953.319347274479,7326.713057963825,3585.3448228952284,2769.0047934128543,8980.052793533683,7348.5858776304485,3596.023011940808,2777.245074433092,1.0188199318427595,1.0188199318427595,1.2172241839021773,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,8953.319347274479,7326.713057963825,3585.3448228952284,2769.0047934128543,8980.052793533683,7348.5858776304485,3596.023011940808,2777.245074433092
29,521113110,2019-01-03,NRT,HEL,AY74,7831.487310198503,8037.733746627315,48.0415325,58.78230371507903,1.0263355386096622,1.0263355386096622,1.2235726184438231,-0.028664578550133657,1.0229116760690748,1.0229116760690748,1.2060481280597946,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,8829.603626735394,7225.491104795485,3535.928827702628,2730.870828417142,9113.25366345249,7457.5684075640165,3649.2276775958767,2818.302728939315,1.0229116760690748,1.0229116760690748,1.2060481280597946,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,8829.603626735394,7225.491104795485,3535.928827702628,2730.870828417142,9113.25366345249,7457.5684075640165,3649.2276775958767,2818.302728939315
45,521292169,2019-01-04,NRT,HEL,AY74,7831.487310198503,8164.39364470613,48.0415325,58.512583370711134,1.042508698708367,1.042508698708367,1.217958302448223,0.5012054600397534,1.024052963582604,1.024052963582604,1.2118896248544708,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,8922.06805517009,7301.143818969326,3572.8620624694413,2759.3719377499956,9171.879008227557,7505.534598743618,3672.6445056509183,2836.3733252691295,1.024052963582604,1.024052963582604,1.2118896248544708,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,8922.06805517009,7301.143818969326,3572.8620624694413,2759.3719377499956,9171.879008227557,7505.534598743618,3672.6445056509183,2836.3733252691295
44,521289384,2019-01-04,NRT,HEL,JL413,7831.487310198503,8006.784673723946,48.0415325,58.22729472191481,1.022383661823363,1.022383661823363,1.212019927172698,-0.15813717960516394,1.0198798091122303,1.0198798091122303,1.21719820900784,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,8962.231243584378,7334.004609490107,3588.9045178417387,2771.7517841788313,8909.424343313705,7290.7989638141025,3567.811761654078,2755.474657248809,1.0198798091122303,1.0198798091122303,1.21719820900784,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,8962.231243584378,7334.004609490107,3588.9045178417387,2771.7517841788313,8909.424343313705,7290.7989638141025,3567.811761654078,2755.474657248809
62,521475021,2019-01-05,NRT,HEL,AY74,7831.487310198503,8053.36902427773,48.0415325,58.47970907843747,1.0283320019928122,1.0283320019928122,1.2172740134473743,0.036744168003839166,1.0286668973640447,1.0286668973640447,1.2134067942529088,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,8984.030875016253,7351.8406715707315,3597.6119842602666,2778.471272844623,9037.422377856063,7395.524628439667,3618.9382493150315,2794.9285968733707,1.0286668973640447,1.0286668973640447,1.2134067942529088,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,8984.030875016253,7351.8406715707315,3597.6119842602666,2778.471272844623,9037.422377856063,7395.524628439667,3618.9382493150315,2794.9285968733707
57,521472748,2019-01-05,NRT,HEL,JL413,7831.487310198503,7997.565780288347,48.0415325,58.08850053386764,1.0212065043984135,1.0212065043984135,1.209130881365361,-0.19670357271434932,1.0205057722900135,1.0205057722900135,1.2159036385490545,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,8948.924241492956,7323.117062324398,3583.5892778018133,2767.6500520000836,8858.180707944508,7248.872353057486,3547.3434232083137,2739.6793889602923,1.0205057722900135,1.0205057722900135,1.2159036385490545,6808.179797940145,5571.5988812357355,2728.5078324508895,2107.7899039163335,8948.924241492956,7323.117062324398,3583.5892778018133,2767.6500520000836,8858.180707944508,7248.872353057486,3547.3434232083137,2739.6793889602923
