,flight_id,date,origin,destination,airline_code,GCD,actual_distance,mean_latitude,actual_latitude,geta,zeta_1,zeta_2,rolling_geta,rolling_zeta_1,rolling_zeta_2,pre_footprint_first,pre_footprint_business,pre_footprint_premium_economy,pre_footprint_economy,post_footprint_first,post_footprint_business,post_footprint_premium_economy,post_footprint_economy,actual_footprint_first,actual_footprint_business,actual_footprint_premium_economy,actual_footprint_economy
199,783769982,2023-01-01,PVG,LHR,MU7551,9244.034182063437,9580.972051107765,41.307,53.97616061130603,1.036449223619067,1.036449223619067,1.3067073525384565,,,,7650.302430081665,6261.0505281891565,3066.339116642971,2369.0471471000096,,,,,9464.105871802038,7745.071525960369,3790.829923193778,2928.131446607567
213,784102268,2023-01-03,PVG,LHR,MU7551,9244.034182063437,9598.882059594678,41.307,52.75631676800147,1.0383866903283168,1.0383866903283168,1.2771761872806418,1.036449223619067,1.036449223619067,1.3067073525384565,7650.302430081665,6261.0505281891565,3066.339116642971,2369.0471471000096,9464.105871802038,7745.071525960369,3790.829923193778,2928.131446607567,9195.65121777008,7525.426809025131,3683.6005926344233,2845.3833501232853
225,784317869,2023-01-05,PVG,LHR,MU551,9244.034182063437,9528.879896889051,41.307,53.51457406106207,1.030814004926368,1.030814004926368,1.2955328167395856,1.0374179569736919,1.0374179569736919,1.291941769909549,7650.302430081665,6261.0505281891565,3066.339116642971,2369.0471471000096,9325.57694469721,7631.729676510964,3735.4970619695205,2885.4314790198573,9301.165218091803,7611.756445651995,3725.7462416265644,2877.906841699725
250,784824205,2023-01-07,PVG,LHR,MU7551,9244.034182063437,9616.151514300462,41.307,52.98427725353522,1.0402548632889157,1.0402548632889157,1.282694876256693,1.0352166396245839,1.0352166396245839,1.2931387855195613,7650.302430081665,6261.0505281891565,3066.339116642971,2369.0471471000096,9317.430885265137,7625.064718793816,3732.2432666395516,2882.920548768779,9263.022343771792,7580.548639390168,3710.5107639862426,2866.1497341323357
242,784696168,2023-01-07,PVG,LHR,CA849,9244.034182063437,9566.224834067632,41.307,52.47391504272655,1.034853900976411,1.034853900976411,1.2703395318644912,,,,7650.302430081665,6261.0505281891565,3066.339116642971,2369.0471471000096,,,,,9103.423275342784,7449.9675834027985,3646.7618179035203,2816.9551349148715
0,785601068,2023-01-12,PVG,LHR,MU551,9244.034182063437,9512.934335233344,41.307,53.08757723342549,1.0290890479063424,1.0290890479063424,1.285195662561442,,,,7650.302430081665,6261.0505281891565,3066.339116642971,2369.0471471000096,,,,,9187.076590016037,7518.411204499096,3680.1756134803927,2842.740318557053
15,786090444,2023-01-14,PVG,LHR,MU7551,9244.034182063437,9581.554401574407,41.307,54.08380151625857,1.0365122210566764,1.0365122210566764,1.3093132281758193,1.0290890479063424,1.0290890479063424,1.285195662561442,7650.302430081665,6261.0505281891565,3066.339116642971,2369.0471471000096,9187.076590016037,7518.411204499096,3680.1756134803927,2842.740318557053,9491.600305527645,7767.566971735865,3801.8120748466768,2936.606293366739
8,785972135,2023-01-14,PVG,LHR,CA849,9244.034182063437,9453.077540858025,41.307,53.16412633991791,1.022613866919727,1.022613866919727,1.2870488377252742,,,,7650.302430081665,6261.0505281891565,3066.339116642971,2369.0471471000096,,,,,9146.678873269791,7485.35852716126,3664.0394800300464,2830.288181434986
23,786250754,2023-01-15,PVG,LHR,MU7551,9244.034182063437,9636.451363363518,41.307,52.83659782150114,1.04245085787994,1.04245085787994,1.2791197090444997,1.0328006344815095,1.0328006344815095,1.2972544453686305,7650.302430081665,6261.0505281891565,3066.339116642971,2369.0471471000096,9335.937268610694,7640.206305167451,3739.6353049872364,2888.624931135236,9249.356176714224,7569.367229979431,3705.0520620308625,2861.9372934341927
40,786612159,2023-01-17,PVG,LHR,MU7551,9244.034182063437,9500.79654312349,41.307,53.96688343050614,1.0277760073148865,1.0277760073148865,1.3064827615296712,1.0360173756143196,1.0360173756143196,1.291209533260587,7650.302430081665,6261.0505281891565,3066.339116642971,2369.0471471000096,9305.95699946476,7615.676994048052,3727.660231572696,2879.3838538558784,9382.837741789048,7678.579419586106,3758.368846262454,2903.081469032541
49,786847030,2023-01-19,PVG,LHR,MU551,9244.034182063437,9520.885705174842,41.307,52.857593333220905,1.0299492102321075,1.0299492102321075,1.2796279887965938,1.0339570335394614,1.0339570335394614,1.2950278403278581,7650.302430081665,6261.0505281891565,3066.339116642971,2369.0471471000096,9324.507623957801,7630.8547777241765,3735.0699412423596,2885.101873053308,9143.371406508688,7482.652417993084,3662.7183725680825,2829.268692390725
