,flight_id,date,origin,destination,airline_code,GCD,actual_distance,mean_latitude,actual_latitude,geta,zeta_1,zeta_2,z_score_dist,rolling_geta_30D,rolling_zeta_1_30D,rolling_zeta_2_30D,pre_footprint_first_30D,pre_footprint_business_30D,pre_footprint_premium_economy_30D,pre_footprint_economy_30D,post_footprint_first_30D,post_footprint_business_30D,post_footprint_premium_economy_30D,post_footprint_economy_30D,actual_footprint_first_30D,actual_footprint_business_30D,actual_footprint_premium_economy_30D,actual_footprint_economy_30D
167,790071374,2023-02-05,PVG,LHR,MU7551,9244.034182063437,9687.446700629354,41.307,51.41664044181583,1.047967425242357,1.047967425242357,1.2447440008186463,-0.09791537067967467,1.0296615341601776,1.0296615341601776,1.2868464781617246,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,9224.94532344777,7549.394713670514,3695.301590527273,2854.4129253108686,9020.167256692359,7381.849022688814,3613.5067149994015,2791.2924132569983
181,790466921,2023-02-07,PVG,LHR,MU7551,9244.034182063437,9449.239004129342,41.307,53.01808433418064,1.0221986221626131,1.0221986221626131,1.2835133109201986,-0.21084661997706272,1.0311870250836925,1.0311870250836925,1.2833379383831347,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,9205.732399647355,7533.675048742902,3687.6273374410844,2848.49075987807,9127.331683984323,7469.529008654965,3656.3115970370427,2824.324630192163
191,790753120,2023-02-09,PVG,LHR,MU551,9244.034182063437,9503.041041526822,41.307,53.00999179808366,1.0280188123888538,1.0280188123888538,1.2833173989416724,-0.1853397560624375,1.0304956094743787,1.0304956094743787,1.2833514285782937,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,9199.702540650505,7528.741527745478,3685.2188198985923,2846.632124363415,9177.338165611061,7510.4434027132065,3676.285776914088,2839.7385598981327
212,791317544,2023-02-11,PVG,LHR,MU7551,9244.034182063437,9510.739969564123,41.307,53.24337840346684,1.0288516660851588,1.0288516660851588,1.2889674487003857,-0.18168979187455436,1.0303186953968413,1.0303186953968413,1.2833489978899633,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,9198.105033396225,7527.434476355613,3684.5807246714567,2846.1397109057752,9237.757148879129,7559.877116296172,3700.419041253549,2858.362024911159
204,791180796,2023-02-11,PVG,LHR,CA849,9244.034182063437,9539.02171766723,41.307,52.51039094959817,1.0319111255750408,1.0319111255750408,1.271222576066966,-0.16828177360929336,1.028523197890348,1.028523197890348,1.2759837639582652,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,9114.941860187686,7459.391880094081,3651.3627071910005,2820.505607800302,9102.44794545192,7449.169586219365,3646.372240111885,2816.6545005593066
224,791503869,2023-02-12,PVG,LHR,MU7551,9244.034182063437,9479.471496042452,41.307,53.069286704273125,1.025469108977966,1.025469108977966,1.284752867656163,-0.19651377879986556,1.030220893442729,1.030220893442729,1.2837235612773248,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,9200.7139230748,7529.569022456264,3685.6227982192054,2846.9438715027227,9167.942579643732,7502.756105103574,3672.5328809282737,2836.842477291726
241,791899078,2023-02-14,PVG,LHR,MU7551,9244.034182063437,9507.184318945314,41.307,52.6288920784089,1.0284670233470663,1.0284670233470663,1.274091366557942,-0.1833754807601239,1.0299795641808374,1.0299795641808374,1.2836940416169729,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,9198.290361765492,7527.586108657741,3684.6547507189534,2846.1968362695975,9097.530239431444,7445.146008566246,3644.4079518548424,2815.138673561518
254,792145749,2023-02-16,PVG,LHR,MU551,9244.034182063437,9512.760192614176,41.307,53.67053295150159,1.0290702095273685,1.0290702095273685,1.299308421127208,-0.1807320297356563,1.0294432176668633,1.0294432176668633,1.2813459175091146,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,9171.812151410764,7505.92211836751,3674.0785110147644,2838.0352288165072,9340.0806108703,7643.596312470765,3741.290287719339,2889.902069303324
3,792702513,2023-02-18,PVG,LHR,MU7551,9244.034182063437,9629.658647806486,41.307,51.225741952110965,1.041716036326574,1.041716036326574,1.2401225446561348,-0.12531195397919745,1.0290890479063424,1.0290890479063424,1.285195662561442,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,9204.348474519915,7532.542746365905,3687.0745537112025,2848.0641806839585,8930.461130282763,7308.453101080963,3577.6752338255683,2763.641519179041
1,792549708,2023-02-18,PVG,LHR,CA849,9244.034182063437,9587.180733376732,41.307,52.54116593427791,1.0371208656907736,1.0371208656907736,1.271967606804607,-0.1454501947438042,,,,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,,,,,9154.886622896905,7492.073958674351,3667.3179163867853,2832.8181269876613
13,792878671,2023-02-19,PVG,LHR,MU7551,9244.034182063437,9566.182930605626,41.307,52.69938633162244,1.034849367948819,1.034849367948819,1.27579795994922,-0.15540498686128312,1.041716036326574,1.041716036326574,1.2401225446561348,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,8930.461130282763,7308.453101080963,3577.6752338255683,2763.641519179041,9169.168648923966,7503.759252696492,3673.0226120100933,2837.2203992147524
28,793276209,2023-02-21,PVG,LHR,MU7551,9244.034182063437,9552.552335857848,41.307,52.88833851606783,1.0333748391360391,1.0333748391360391,1.2803722980625034,-0.1618670790444921,1.0382827021376966,1.0382827021376966,1.2579602523026774,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,9044.226423443059,7401.533795484841,3623.1167117185723,2798.70837800828,9197.773562854161,7527.163273184836,3684.4483247901667,2846.0375388778953
