,flight_id,date,origin,destination,airline_code,GCD,actual_distance,mean_latitude,actual_latitude,geta,zeta_1,zeta_2,rolling_geta,rolling_zeta_1,rolling_zeta_2,pre_footprint_first,pre_footprint_business,pre_footprint_premium_economy,pre_footprint_economy,post_footprint_first,post_footprint_business,post_footprint_premium_economy,post_footprint_economy,actual_footprint_first,actual_footprint_business,actual_footprint_premium_economy,actual_footprint_economy
81,521491221,2019-01-05,ICN,LHR,KE503,8863.736032710949,9284.84819644152,44.4698505,53.28306725561196,1.0475095560355687,1.0475095560355687,1.1981840877925138,1.0481703794778798,1.0481703794778798,1.2261864323213914,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,9290.837629545003,7603.187541987771,3721.227809082521,2874.2704995420972,8988.268593098874,7355.631057622755,3600.3721087293234,2781.007032342083
97,521649480,2019-01-06,ICN,LHR,KE907,8863.736032710949,9274.6746087784,44.4698505,54.4530780467401,1.0463617795646118,1.0463617795646118,1.2244942907271543,1.0480602422374947,1.0480602422374947,1.2215193748999118,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,9237.83403786201,7559.820966974414,3700.0564880864167,2857.932744719357,9255.896317427589,7574.599195709889,3707.271137253804,2863.50023714227
90,521635905,2019-01-06,ICN,LHR,BA18,8863.736032710949,9336.2537843135,44.4698505,53.03767536952808,1.0533090956069495,1.0533090956069495,1.192665924737662,1.0543676940035762,1.0543676940035762,1.2096018408315832,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,9164.306508411186,7499.662079241921,3670.687253311457,2835.268719306248,8983.364284945877,7351.618441861213,3598.4131720068476,2779.4953350846963
98,521657905,2019-01-06,ICN,LHR,OZ521,8863.736032710949,9204.15560414845,44.4698505,54.82692570584348,1.0384058787605144,1.0384058787605144,1.2329010574443795,1.0471134335150252,1.0471134335150252,1.2471332399681752,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,9527.763041644317,7797.035606432663,3815.8633572108265,2947.3000654874822,9280.502604270343,7594.731612217594,3717.0996711461094,2871.084845444653
108,521802888,2019-01-07,ICN,LHR,BA18,8863.736032710949,9345.15130334056,44.4698505,53.10997197647005,1.0543129069788388,1.0543129069788388,1.1942916690594687,1.0541912609374717,1.0541912609374717,1.206779188149263,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,9133.210249049884,7474.219685219038,3658.2664178961186,2825.6836507247103,9007.838532813128,7371.642826479874,3608.1889653310964,2787.0392438733234
116,521817050,2019-01-07,ICN,LHR,KE907,8863.736032710949,9364.930606261492,44.4698505,54.40744290626668,1.056544392985184,1.056544392985184,1.2234680866819347,1.0478176047127972,1.0478176047127972,1.2219443628752322,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,9240.395188231036,7561.916453639979,3701.0794930349534,2858.722190216627,9334.184404441403,7638.653085084827,3738.5418901917087,2887.6316503269254
117,521824674,2019-01-07,ICN,LHR,OZ521,8863.736032710949,9335.53505537474,44.4698505,54.84438614048008,1.0532280091512938,1.0532280091512938,1.2332936927791127,1.0456621743892733,1.0456621743892733,1.2447612095475424,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,9485.665338550141,7762.592031173795,3799.048195122642,2934.3239268916927,9417.185283053906,7706.562894858693,3771.6950820465895,2913.215727967428
132,521999913,2019-01-08,ICN,LHR,OZ521,8863.736032710949,9398.1304506192,44.4698505,55.92538226793031,1.0602899743331828,1.0602899743331828,1.257602210017106,1.0467430079267048,1.0467430079267048,1.2431229928663383,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,9475.607521741,7754.362908329951,3795.0307830676275,2931.2237191536474,9780.20238607047,8003.576888235881,3916.6956635355914,3025.11162477793
131,521993897,2019-01-08,ICN,LHR,KE907,8863.736032710949,9283.82414501013,44.4698505,54.59676076742757,1.047394023327057,1.047394023327057,1.2277253049777528,1.0489084532468456,1.0489084532468456,1.22213482835107,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,9252.097410997483,7571.4909995398,3705.7537331513245,2862.329267404581,9301.347610834247,7611.786617588063,3725.4258300179417,2877.510081842902
127,521976353,2019-01-08,ICN,LHR,BA18,8863.736032710949,9432.909608030855,44.4698505,55.082384634191136,1.0642137325862835,1.0642137325862835,1.2386455995436985,1.0542086389433813,1.0542086389433813,1.204995256850721,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,9114.8639692466,7459.209092652714,3650.9383299974206,2820.0286184558,9578.905386854454,7838.8793434227755,3836.2912371441935,2963.0641122354937
