,flight_id,date,origin,destination,airline_code,GCD,actual_distance,mean_latitude,actual_latitude,geta,zeta_1,zeta_2,rolling_geta,rolling_zeta_1,rolling_zeta_2,pre_footprint_first,pre_footprint_business,pre_footprint_premium_economy,pre_footprint_economy,post_footprint_first,post_footprint_business,post_footprint_premium_economy,post_footprint_economy,actual_footprint_first,actual_footprint_business,actual_footprint_premium_economy,actual_footprint_economy
4,520869040,2019-01-01,SIN,ZRH,LX177,10308.666419056575,10944.417588780612,24.404123,25.97757096616436,1.061671524121567,1.061671524121567,1.0644746777486886,,,,9472.503505957848,7752.2756178918735,3795.285138189923,2931.988025581832,,,,,9903.649798639897,8105.031675540822,3967.498685778264,3064.8839709113836
5,520878492,2019-01-01,SIN,ZRH,SQ346,10308.666419056575,10587.43553701543,24.404123,30.53181731957672,1.0270422095959493,1.0270422095959493,1.2510925846250127,,,,9472.503505957848,7752.2756178918735,3795.285138189923,2931.988025581832,,,,,9193.46807413247,7523.973900943836,3683.8295083187636,2845.978524578839
15,521035833,2019-01-02,SIN,ZRH,LX177,10308.666419056575,10849.240210397513,24.404123,25.66325921171472,1.0524387703865974,1.0524387703865974,1.0515952247788096,1.061671524121567,1.061671524121567,1.0644746777486886,9472.503505957848,7752.2756178918735,3795.285138189923,2931.988025581832,9903.649798639897,8105.031675540822,3967.498685778264,3064.8839709113836,9847.41328019308,8059.01997862979,3945.036030966836,3047.5497031514983
16,521041312,2019-01-02,SIN,ZRH,SQ346,10308.666419056575,10673.935879360306,24.404123,26.88665462824033,1.035433240872795,1.035433240872795,1.1017259103406556,1.0270422095959493,1.0270422095959493,1.2510925846250127,9472.503505957848,7752.2756178918735,3795.285138189923,2931.988025581832,9193.46807413247,7523.973900943836,3683.8295083187636,2845.978524578839,9576.359882266557,7837.249016689909,3836.768679408686,2964.0005733928974
28,521220631,2019-01-03,SIN,ZRH,SQ346,10308.666419056575,10624.857697712268,24.404123,29.82808724856509,1.0306723746605264,1.0306723746605264,1.222256060935486,1.031237725234372,1.031237725234372,1.1764092474828343,9472.503505957848,7752.2756178918735,3795.285138189923,2931.988025581832,9378.20121931845,7675.119201550546,3757.617804378844,2902.920417342131,9281.005992298944,7595.595833989131,3718.7949381318485,2872.9610931045845
27,521207977,2019-01-03,SIN,ZRH,LX177,10308.666419056575,10725.577882620631,24.404123,27.184964862264643,1.0404428125439538,1.0404428125439538,1.113949674088458,1.0570551472540823,1.0570551472540823,1.0580349512637492,9472.503505957848,7752.2756178918735,3795.285138189923,2931.988025581832,9875.573165301019,8082.059884627191,3956.2839850752907,3056.229667737326,9595.549231348434,7852.949393211443,3844.4335160021847,2969.9154721866007
38,521386588,2019-01-04,SIN,ZRH,LX177,10308.666419056575,10658.141660319572,24.404123,27.069769071567976,1.033901110682654,1.033901110682654,1.1092293327470926,1.051517702350706,1.051517702350706,1.0766731922053188,9472.503505957848,7752.2756178918735,3795.285138189923,2931.988025581832,9781.320377575457,8004.943967397188,3918.6364227053655,3027.1773169753283,9545.728944292616,7812.187340165774,3824.5337081611397,2954.5589348412705
41,521412061,2019-01-04,SIN,ZRH,SQ346,10308.666419056575,10607.470425750294,24.404123,28.30817355524231,1.0289857091642185,1.0289857091642185,1.159975040088198,1.0310492750430902,1.0310492750430902,1.191691518633718,9472.503505957848,7752.2756178918735,3795.285138189923,2931.988025581832,9345.236555510288,7648.148112980232,3744.4506687781986,2892.759434321718,9391.892249209317,7686.320953279437,3763.086437340935,2907.1405217261054
49,521564520,2019-01-05,SIN,ZRH,LX177,10308.666419056575,10636.390060387885,24.404123,26.99079787788468,1.0317910802434618,1.0317910802434618,1.1059933552164394,1.0471135544336931,1.0471135544336931,1.084812227340762,9472.503505957848,7752.2756178918735,3795.285138189923,2931.988025581832,9722.052327525835,7956.451926447498,3894.9628777139533,3008.9086140481004,9533.395912259804,7802.096677593472,3819.607502752579,2950.7574178652476
50,521577481,2019-01-05,SIN,ZRH,SQ346,10308.666419056575,10651.308723127358,24.404123,28.81457687910575,1.0332382764309236,1.0332382764309236,1.1807257683099597,1.0305333835733723,1.0305333835733723,1.183762398997338,9472.503505957848,7752.2756178918735,3795.285138189923,2931.988025581832,9356.717742997203,7657.541811833164,3749.036620370983,2896.2983798965197,9387.440393618705,7682.678525978028,3761.3082245680944,2905.7682878295677
