flight_id,date,origin,destination,airline_code,GCD,actual_distance,mean_latitude,actual_latitude,geta,zeta_1,zeta_2
525883895,20190130,SIN,ZRH,SQ346,10308.666419056577,10558.257239761515,24.404123,29.59961623107344,1.0242117467535417,1.0242117467535417,1.212894076589986
541693820,20190425,SIN,ZRH,SQ346,10308.666419056577,10852.447815552023,24.404123,25.48262681339681,1.052749926555991,1.052749926555991,1.0441935083427014
547475738,20190524,SIN,ZRH,LX177,10308.666419056577,10697.17120016153,24.404123,27.22831482164526,1.0376872007796047,1.0376872007796047,1.1157260116106307
547495611,20190524,SIN,ZRH,SQ346,10308.666419056577,10967.88639429849,24.404123,26.14574911306703,1.0639481333902978,1.0639481333902978,1.0713660602787092
520869040,20190101,SIN,ZRH,LX177,10308.666419056577,10944.417588780612,24.404123,25.97757096616436,1.061671524121567,1.061671524121567,1.0644746777486886
520878492,20190101,SIN,ZRH,SQ346,10308.666419056577,10587.43553701543,24.404123,30.531817319576717,1.0270422095959493,1.0270422095959493,1.2510925846250127
536224249,20190328,SIN,ZRH,LX177,10308.666419056577,10773.85822685416,24.404123,26.639825792220527,1.0451262839330633,1.0451262839330633,1.0916116834938314
541878627,20190426,SIN,ZRH,LX177,10308.666419056577,10711.032148526187,24.404123,27.167200732491768,1.0390317925823847,1.0390317925823847,1.1132217589827658
526054941,20190131,SIN,ZRH,LX177,10308.666419056577,10536.425727106165,24.404123,31.06049388892509,1.0220939643200164,1.0220939643200164,1.272755996555381
536234357,20190328,SIN,ZRH,SQ346,10308.666419056577,11055.698933787455,24.404123,26.076014397188704,1.072466455345758,1.072466455345758,1.0685085629665407
531026131,20190228,SIN,ZRH,LX177,10308.666419056577,10703.015872129617,24.404123,26.88084923224694,1.0382541676141588,1.0382541676141588,1.101488024472215
531029279,20190228,SIN,ZRH,SQ346,10308.666419056577,10836.439109670915,24.404123,27.497869598545503,1.051196989907317,1.051196989907317,1.1267714721215552
541900875,20190426,SIN,ZRH,SQ346,10308.666419056577,10669.704549344553,24.404123,27.128771146199757,1.0350227774972485,1.0350227774972485,1.1116470420264541
526063705,20190131,SIN,ZRH,SQ346,10308.666419056577,10541.032763313138,24.404123,29.508619817577717,1.02254087335943,1.02254087335943,1.2091653454450184
547690587,20190525,SIN,ZRH,LX177,10308.666419056577,10680.014649661096,24.404123,26.893588559308544,1.036022916593561,1.036022916593561,1.1020100398325539
521035833,20190102,SIN,ZRH,LX177,10308.666419056577,10849.240210397513,24.404123,25.663259211714717,1.0524387703865974,1.0524387703865974,1.0515952247788096
521041312,20190102,SIN,ZRH,SQ346,10308.666419056577,10673.935879360306,24.404123,26.88665462824033,1.0354332408727953,1.0354332408727953,1.1017259103406556
547745179,20190525,SIN,ZRH,SQ346,10308.666419056577,10867.027894392217,24.404123,25.798832404939763,1.0541642781556548,1.0541642781556548,1.0571505644738703
526237403,20190201,SIN,ZRH,LX177,10308.666419056577,10582.528446551345,24.404123,28.664385301172366,1.0265661935658823,1.0265661935658823,1.1745714157059595
531212566,20190301,SIN,ZRH,LX177,10308.666419056577,10934.516216976954,24.404123,27.15450439829353,1.060711034044465,1.060711034044465,1.1127015053273388
536431110,20190329,SIN,ZRH,LX177,10308.666419056577,10822.408498360603,24.404123,26.173653947897133,1.0498359398218884,1.0498359398218884,1.072509507835915
536441990,20190329,SIN,ZRH,SQ346,10308.666419056577,11146.516485756527,24.404123,25.656709540013274,1.081276280814665,1.081276280814665,1.0513268409609833
531232687,20190301,SIN,ZRH,SQ346,10308.666419056577,10889.735736202885,24.404123,27.20103863078674,1.0563670695631537,1.0563670695631537,1.1146083237978575
526249570,20190201,SIN,ZRH,SQ346,10308.666419056577,10542.466033355617,24.404123,29.087121294098047,1.022679908806326,1.022679908806326,1.1918937342717888
542071415,20190427,SIN,ZRH,LX177,10308.666419056577,10756.743250189267,24.404123,27.22198218251161,1.0434660326484497,1.0434660326484497,1.1154665210674284
542089582,20190427,SIN,ZRH,SQ346,10308.666419056577,10754.573754933597,24.404123,27.27487577391266,1.0432555791166855,1.0432555791166855,1.1176339249688532
547871138,20190526,SIN,ZRH,LX177,10308.666419056577,10728.808724963419,24.404123,27.32336939189651,1.04075622285441,1.04075622285441,1.119621032556528
521207977,20190103,SIN,ZRH,LX177,10308.666419056577,10725.577882620633,24.404123,27.184964862264643,1.0404428125439538,1.0404428125439538,1.113949674088458
521220631,20190103,SIN,ZRH,SQ346,10308.666419056577,10624.857697712267,24.404123,29.828087248565094,1.0306723746605264,1.0306723746605264,1.222256060935486
547884467,20190526,SIN,ZRH,SQ346,10308.666419056577,10875.594423567192,24.404123,26.10668755586253,1.0549952808117444,1.0549952808117444,1.0697654472509637
526410490,20190202,SIN,ZRH,LX177,10308.666419056577,10685.808714875286,24.404123,27.220560963338283,1.0365849742815931,1.0365849742815931,1.115408284220592
531387386,20190302,SIN,ZRH,LX177,10308.666419056577,10802.660227372895,24.404123,26.670094086573176,1.04792024382544,1.04792024382544,1.0928519777815076
531394579,20190302,SIN,ZRH,SQ346,10308.666419056577,10835.284213340827,24.404123,25.751874743570465,1.0510849583133999,1.0510849583133999,1.0552263952927325
536617186,20190330,SIN,ZRH,LX177,10308.666419056577,11085.716146568748,24.404123,24.984733072497377,1.075378297824801,1.075378297824801,1.0237914746003116
536638431,20190330,SIN,ZRH,SQ346,10308.666419056577,10951.638279321825,24.404123,25.210012265369702,1.062371972680836,1.062371972680836,1.0330226685617714
