,flight_id,date,origin,destination,airline_code,GCD,actual_distance,mean_latitude,actual_latitude,geta,zeta_1,zeta_2,z_score_dist,rolling_geta_30D,rolling_zeta_1_30D,rolling_zeta_2_30D,pre_footprint_first_30D,pre_footprint_business_30D,pre_footprint_premium_economy_30D,pre_footprint_economy_30D,post_footprint_first_30D,post_footprint_business_30D,post_footprint_premium_economy_30D,post_footprint_economy_30D,actual_footprint_first_30D,actual_footprint_business_30D,actual_footprint_premium_economy_30D,actual_footprint_economy_30D,rolling_geta_7D,rolling_zeta_1_7D,rolling_zeta_2_7D,pre_footprint_first_7D,pre_footprint_business_7D,pre_footprint_premium_economy_7D,pre_footprint_economy_7D,post_footprint_first_7D,post_footprint_business_7D,post_footprint_premium_economy_7D,post_footprint_economy_7D,actual_footprint_first_7D,actual_footprint_business_7D,actual_footprint_premium_economy_7D,actual_footprint_economy_7D
0,520796053,2019-01-01,ICN,FRA,OZ541,8546.290590793822,8903.382863775108,43.749671,53.164401898355,1.0417833057731445,1.0417833057731445,1.2151954673751717,0.030580556781183942,,,,7135.502619804189,5839.632243494669,2859.9901580568044,2209.5348599390613,,,,,8592.281644500761,7031.5423546100465,3441.8740525804924,2658.570439994681,,,,7135.502619804189,5839.632243494669,2859.9901580568044,2209.5348599390613,,,,,8592.281644500761,7031.5423546100465,3441.8740525804924,2658.570439994681
1,520796370,2019-01-01,ICN,FRA,KE905,8546.290590793822,8832.8238204677,43.749671,54.80567369458002,1.0335272041864028,1.0335272041864028,1.252710533402183,-0.0446894819822929,,,,7135.502619804189,5839.632243494669,2859.9901580568044,2209.5348599390613,,,,,8898.490554634944,7282.076917447104,3564.1836342988618,2752.9558568968364,,,,7135.502619804189,5839.632243494669,2859.9901580568044,2209.5348599390613,,,,,8898.490554634944,7282.076917447104,3564.1836342988618,2752.9558568968364
6,520814322,2019-01-01,ICN,FRA,LH713,8546.290590793822,8902.71660304971,43.749671,53.25067142501878,1.041705346719644,1.041705346719644,1.2171673570989547,0.02986981201656419,,,,7135.502619804189,5839.632243494669,2859.9901580568044,2209.5348599390613,,,,,8609.963785329823,7046.009560742915,3448.936862241191,2664.02075897182,,,,7135.502619804189,5839.632243494669,2859.9901580568044,2209.5348599390613,,,,,8609.963785329823,7046.009560742915,3448.936862241191,2664.02075897182
24,520956187,2019-01-02,ICN,FRA,LH713,8546.290590793822,8924.675901540892,43.749671,52.77324947848161,1.044274800479482,1.044274800479482,1.20625477340119,0.05329526070708577,1.041705346719644,1.041705346719644,1.2171673570989547,7135.502619804189,5839.632243494669,2859.9901580568044,2209.5348599390613,8609.963785329823,7046.009560742915,3448.936862241191,2664.02075897182,8531.51239754134,6981.822061643247,3417.6008817779507,2639.839010179064,1.041705346719644,1.041705346719644,1.2171673570989547,7135.502619804189,5839.632243494669,2859.9901580568044,2209.5348599390613,8609.963785329823,7046.009560742915,3448.936862241191,2664.02075897182,8531.51239754134,6981.822061643247,3417.6008817779507,2639.839010179064
23,520945659,2019-01-02,ICN,FRA,KE905,8546.290590793822,8859.42380716802,43.749671,54.63329273104745,1.036639664079701,1.036639664079701,1.2487703674628192,-0.016313501580773243,1.0335272041864028,1.0335272041864028,1.252710533402183,7135.502619804189,5839.632243494669,2859.9901580568044,2209.5348599390613,8898.490554634944,7282.076917447104,3564.1836342988618,2752.9558568968364,8882.934415550355,7269.349167286986,3557.9700173804144,2748.1608537983193,1.0335272041864028,1.0335272041864028,1.252710533402183,7135.502619804189,5839.632243494669,2859.9901580568044,2209.5348599390613,8898.490554634944,7282.076917447104,3564.1836342988618,2752.9558568968364,8882.934415550355,7269.349167286986,3557.9700173804144,2748.1608537983193
16,520934801,2019-01-02,ICN,FRA,OZ541,8546.290590793822,8905.146158490808,43.749671,53.056427856739695,1.0419896285861787,1.0419896285861787,1.2127274707217728,0.03246158089065098,1.0417833057731445,1.0417833057731445,1.2151954673751717,7135.502619804189,5839.632243494669,2859.9901580568044,2209.5348599390613,8592.281644500761,7031.5423546100465,3441.8740525804924,2658.570439994681,8571.266848698902,7014.348430772161,3433.480074484635,2652.092867993255,1.0417833057731445,1.0417833057731445,1.2151954673751717,7135.502619804189,5839.632243494669,2859.9901580568044,2209.5348599390613,8592.281644500761,7031.5423546100465,3441.8740525804924,2658.570439994681,8571.266848698902,7014.348430772161,3433.480074484635,2652.092867993255
47,521132610,2019-01-03,ICN,FRA,LH713,8546.290590793822,8903.459384036232,43.749671,52.9316323458512,1.0417922593958082,1.0417922593958082,1.2098749804507376,0.030662186048688055,1.042990073599563,1.042990073599563,1.2117110652500722,7135.502619804189,5839.632243494669,2859.9901580568044,2209.5348599390613,8570.183716456915,7013.462231665081,3433.0474370038874,2651.759004787984,8543.717155047798,6991.8077723303495,3422.475850259223,2643.6009879900025,1.042990073599563,1.042990073599563,1.2117110652500722,7135.502619804189,5839.632243494669,2859.9901580568044,2209.5348599390613,8570.183716456915,7013.462231665081,3433.0474370038874,2651.759004787984,8543.717155047798,6991.8077723303495,3422.475850259223,2643.6009879900025
46,521121628,2019-01-03,ICN,FRA,KE905,8546.290590793822,8763.307406368083,43.749671,54.3449886000969,1.0253931004649004,1.0253931004649004,1.242180509199644,-0.11884727861197959,1.035083434133052,1.035083434133052,1.250740450432501,7135.502619804189,5839.632243494669,2859.9901580568044,2209.5348599390613,8890.658231230078,7275.6686528431255,3561.055155120668,2750.541632210962,8718.40127375789,7134.73114218406,3492.2502454030837,2697.445382535585,1.035083434133052,1.035083434133052,1.250740450432501,7135.502619804189,5839.632243494669,2859.9901580568044,2209.5348599390613,8890.658231230078,7275.6686528431255,3561.055155120668,2750.541632210962,8718.40127375789,7134.73114218406,3492.2502454030837,2697.445382535585
38,521107671,2019-01-03,ICN,FRA,OZ541,8546.290590793822,8898.639563938434,43.749671,52.89003897559228,1.0412282930706998,1.0412282930706998,1.2089242676954597,0.02552056240147241,1.0418864671796615,1.0418864671796615,1.2139614690484724,7135.502619804189,5839.632243494669,2859.9901580568044,2209.5348599390613,8581.743772093607,7022.920459004192,3437.664891045134,2655.3222605737246,8530.54205558638,6981.028145498279,3417.2132963266226,2639.53991329806,1.0418864671796615,1.0418864671796615,1.2139614690484724,7135.502619804189,5839.632243494669,2859.9901580568044,2209.5348599390613,8581.743772093607,7022.920459004192,3437.664891045134,2655.3222605737246,8530.54205558638,6981.028145498279,3417.2132963266226,2639.53991329806
60,521287968,2019-01-04,ICN,FRA,OZ541,8546.290590793822,8964.118057646743,43.749671,53.06254152977387,1.0488899204179891,1.0488899204179891,1.2128672128705578,0.09537083996442015,1.0416670758100077,1.0416670758100077,1.2122824019308014,7135.502619804189,5839.632243494669,2859.9901580568044,2209.5348599390613,8564.553642506267,7008.855807523642,3430.7986063292824,2650.0235984708097,8629.151743634166,7061.708799355558,3456.601143313892,2669.9352290741535,1.0416670758100077,1.0416670758100077,1.2122824019308014,7135.502619804189,5839.632243494669,2859.9901580568044,2209.5348599390613,8564.553642506267,7008.855807523642,3430.7986063292824,2650.0235984708097,8629.151743634166,7061.708799355558,3456.601143313892,2669.9352290741535
63,521292479,2019-01-04,ICN,FRA,KE905,8546.290590793822,8961.128646641553,43.749671,54.7635819039659,1.0485401299476758,1.0485401299476758,1.2517484280959712,0.0921818358099804,1.0318533229103348,1.0318533229103348,1.2478871366882156,7135.502619804189,5839.632243494669,2859.9901580568044,2209.5348599390613,8832.694798545086,7228.244026100856,3537.902715815242,2732.6750627611837,9016.883624354654,7378.943974490503,3611.4735933971324,2789.4491752621443,1.0318533229103348,1.0318533229103348,1.2478871366882156,7135.502619804189,5839.632243494669,2859.9901580568044,2209.5348599390613,8832.694798545086,7228.244026100856,3537.902715815242,2732.6750627611837,9016.883624354654,7378.943974490503,3611.4735933971324,2789.4491752621443
81,521470964,2019-01-05,ICN,FRA,OZ541,8546.290590793822,8914.272161394676,43.749671,53.2184722718063,1.0430574606247591,1.0430574606247591,1.2164313709194818,0.042196897019258335,1.043472786962003,1.043472786962003,1.2124286046657404,7135.502619804189,5839.632243494669,2859.9901580568044,2209.5348599390613,8580.6948879834,7022.062281095841,3437.2459333579327,2654.9989539658914,8614.240455290172,7049.508654346835,3450.6451002992158,2665.338993888575,1.043472786962003,1.043472786962003,1.2124286046657404,7135.502619804189,5839.632243494669,2859.9901580568044,2209.5348599390613,8580.6948879834,7022.062281095841,3437.2459333579327,2654.9989539658914,8614.240455290172,7049.508654346835,3450.6451002992158,2665.338993888575
