,flight_id,date,origin,destination,airline_code,GCD,actual_distance,mean_latitude,actual_latitude,geta,zeta_1,zeta_2,rolling_geta,rolling_zeta_1,rolling_zeta_2,pre_footprint_first,pre_footprint_business,pre_footprint_premium_economy,pre_footprint_economy,post_footprint_first,post_footprint_business,post_footprint_premium_economy,post_footprint_economy,actual_footprint_first,actual_footprint_business,actual_footprint_premium_economy,actual_footprint_economy
0,520796053,2019-01-01,ICN,FRA,OZ541,8546.290590793822,8903.382863775108,43.749671,53.164401898355,1.0417833057731445,1.0417833057731445,1.2151954673751717,,,,7122.121608796513,5828.684143579298,2854.6453565008974,2205.410315352888,,,,,8576.159280676,7018.351329662513,3435.434267484579,2653.600904554378
1,520796370,2019-01-01,ICN,FRA,KE905,8546.290590793822,8832.8238204677,43.749671,54.80567369458002,1.0335272041864028,1.0335272041864028,1.252710533402183,,,,7122.121608796513,5828.684143579298,2854.6453565008974,2205.410315352888,,,,,8881.791969815657,7268.414438958596,3557.51368820343,2747.8087078829367
6,520814322,2019-01-01,ICN,FRA,LH713,8546.290590793822,8902.71660304971,43.749671,53.25067142501878,1.041705346719644,1.041705346719644,1.2171673570989547,,,,7122.121608796513,5828.684143579298,2854.6453565008974,2205.410315352888,,,,,8593.80814742179,7032.791311545435,3442.4837864176993,2659.040967173464
24,520956187,2019-01-02,ICN,FRA,LH713,8546.290590793822,8924.675901540892,43.749671,52.77324947848161,1.044274800479482,1.044274800479482,1.20625477340119,1.041705346719644,1.041705346719644,1.2171673570989547,7122.121608796513,5828.684143579298,2854.6453565008974,2205.410315352888,8593.80814742179,7032.791311545435,3442.4837864176993,2659.040967173464,8515.50438870352,6968.724599866848,3411.2067737023895,2634.9047233639967
23,520945659,2019-01-02,ICN,FRA,KE905,8546.290590793822,8859.42380716802,43.749671,54.63329273104745,1.036639664079701,1.036639664079701,1.2487703674628192,1.0335272041864028,1.0335272041864028,1.252710533402183,7122.121608796513,5828.684143579298,2854.6453565008974,2205.410315352888,8881.791969815657,7268.414438958596,3557.51368820343,2747.8087078829367,8866.265104124617,7255.710639756837,3551.3117640097935,2743.022727975329
16,520934801,2019-01-02,ICN,FRA,OZ541,8546.290590793822,8905.146158490808,43.749671,53.056427856739695,1.0419896285861787,1.0419896285861787,1.2127274707217728,1.0417833057731445,1.0417833057731445,1.2151954673751717,7122.121608796513,5828.684143579298,2854.6453565008974,2205.410315352888,8576.159280676,7018.351329662513,3435.434267484579,2653.600904554378,8555.184030315619,7001.1897611858385,3427.056085096313,2647.1355219859083
47,521132610,2019-01-03,ICN,FRA,LH713,8546.290590793822,8903.459384036232,43.749671,52.9316323458512,1.0417922593958082,1.0417922593958082,1.2098749804507376,1.042990073599563,1.042990073599563,1.2117110652500722,7122.121608796513,5828.684143579298,2854.6453565008974,2205.410315352888,8554.102936301513,7000.305229719753,3426.6242617486337,2646.802287041219,8527.686179414186,6978.691519539212,3416.0725685146613,2638.6596219211197
46,521121628,2019-01-03,ICN,FRA,KE905,8546.290590793822,8763.307406368083,43.749671,54.3449886000969,1.0253931004649004,1.0253931004649004,1.242180509199644,1.035083434133052,1.035083434133052,1.250740450432501,7122.121608796513,5828.684143579298,2854.6453565008974,2205.410315352888,8873.974385201964,7262.018233365577,3554.3910961673937,2745.399026261955,8702.04157922264,7121.345937564311,3485.71566286997,2692.402692600714
38,521107671,2019-01-03,ICN,FRA,OZ541,8546.290590793822,8898.639563938434,43.749671,52.89003897559228,1.0412282930706998,1.0412282930706998,1.2089242676954597,1.0418864671796615,1.0418864671796615,1.2139614690484724,7122.121608796513,5828.684143579298,2854.6453565008974,2205.410315352888,8565.641238336217,7009.745658657238,3431.2330267090865,2650.358837526348,8514.535872728757,6967.932177705678,3410.8199176056514,2634.606189320639
60,521287968,2019-01-04,ICN,FRA,OZ541,8546.290590793822,8964.118057646743,43.749671,53.06254152977387,1.0488899204179891,1.0488899204179891,1.2128672128705578,1.0416670758100077,1.0416670758100077,1.2122824019308014,7122.121608796513,5828.684143579298,2854.6453565008974,2205.410315352888,8548.483456970109,6995.707473903149,3424.379662902055,2645.0701463950327,8612.959998009961,7048.461007481208,3450.133644919678,2664.9443074826013
