,flight_id,date,origin,destination,airline_code,GCD,actual_distance,mean_latitude,actual_latitude,geta,zeta_1,zeta_2,z_score_dist,rolling_geta_30D,rolling_zeta_1_30D,rolling_zeta_2_30D,pre_footprint_first,pre_footprint_business,pre_footprint_premium_economy,pre_footprint_economy,post_footprint_first_30D,post_footprint_business_30D,post_footprint_premium_economy_30D,post_footprint_economy_30D,rolling_geta_7D,rolling_zeta_1_7D,rolling_zeta_2_7D,post_footprint_first_7D,post_footprint_business_7D,post_footprint_premium_economy_7D,post_footprint_economy_7D,actual_footprint_first,actual_footprint_business,actual_footprint_premium_economy,actual_footprint_economy
0,520796053,2019-01-01,ICN,FRA,OZ541,8546.290590793822,8903.382863775108,43.749671,53.164401898355,1.0417833057731445,1.0417833057731445,1.2151954673751717,0.030580556781183942,,,,2083.6777342780374,1706.3209735187268,842.1305588949382,652.3672460765964,,,,,,,,,,,,2169.7079807948135,1776.7093570324525,876.4937766797641,678.8850919489549
1,520796370,2019-01-01,ICN,FRA,KE905,8546.290590793822,8832.8238204677,43.749671,54.80567369458002,1.0335272041864028,1.0335272041864028,1.252710533402183,-0.0446894819822929,,,,2083.6777342780374,1706.3209735187268,842.1305588949382,652.3672460765964,,,,,,,,,,,,2152.708979838995,1762.8010835231466,869.703834820707,673.6453430747894
6,520814322,2019-01-01,ICN,FRA,LH713,8546.290590793822,8902.71660304971,43.749671,53.25067142501878,1.041705346719644,1.041705346719644,1.2171673570989547,0.02986981201656419,,,,2083.6777342780374,1706.3209735187268,842.1305588949382,652.3672460765964,,,,,,,,,,,,2169.5474660517416,1776.5780267881212,876.429661984094,678.8356151034343
24,520956187,2019-01-02,ICN,FRA,LH713,8546.290590793822,8924.675901540892,43.749671,52.77324947848161,1.044274800479482,1.044274800479482,1.20625477340119,0.05329526070708577,1.041705346719644,1.041705346719644,1.2171673570989547,2083.6777342780374,1706.3209735187268,842.1305588949382,652.3672460765964,2169.5474660517416,1776.5780267881212,876.429661984094,678.8356151034343,1.041705346719644,1.041705346719644,1.2171673570989547,2169.5474660517416,1776.5780267881212,876.429661984094,678.8356151034343,2174.8378741772376,1780.9065425271633,878.5428193205846,680.4663232898442
23,520945659,2019-01-02,ICN,FRA,KE905,8546.290590793822,8859.42380716802,43.749671,54.63329273104745,1.036639664079701,1.036639664079701,1.2487703674628192,-0.016313501580773243,1.0335272041864028,1.0335272041864028,1.252710533402183,2083.6777342780374,1706.3209735187268,842.1305588949382,652.3672460765964,2152.708979838995,1762.8010835231466,869.703834820707,673.6453430747894,1.0335272041864028,1.0335272041864028,1.252710533402183,2152.708979838995,1762.8010835231466,869.703834820707,673.6453430747894,2159.1174170590616,1768.0443503395645,872.2635685512222,675.6206710247245
16,520934801,2019-01-02,ICN,FRA,OZ541,8546.290590793822,8905.146158490808,43.749671,53.056427856739695,1.0419896285861787,1.0419896285861787,1.2127274707217728,0.03246158089065098,1.0417833057731445,1.0417833057731445,1.2151954673751717,2083.6777342780374,1706.3209735187268,842.1305588949382,652.3672460765964,2169.7079807948135,1776.7093570324525,876.4937766797641,678.8850919489549,1.0417833057731445,1.0417833057731445,1.2151954673751717,2169.7079807948135,1776.7093570324525,876.4937766797641,678.8850919489549,2170.1327916645837,1777.0569295622647,876.6634596578598,679.0160350721654
47,521132610,2019-01-03,ICN,FRA,LH713,8546.290590793822,8903.459384036232,43.749671,52.9316323458512,1.0417922593958082,1.0417922593958082,1.2098749804507376,0.030662186048688055,1.042990073599563,1.042990073599563,1.2117110652500722,2083.6777342780374,1706.3209735187268,842.1305588949382,652.3672460765964,2172.19267011449,1778.7422846576421,877.4862406523392,679.6509691966393,1.042990073599563,1.042990073599563,1.2117110652500722,2172.19267011449,1778.7422846576421,877.4862406523392,679.6509691966393,2169.7264159652896,1776.724440353751,876.5011402734258,678.8907743807636
46,521121628,2019-01-03,ICN,FRA,KE905,8546.290590793822,8763.307406368083,43.749671,54.3449886000969,1.0253931004649004,1.0253931004649004,1.242180509199644,-0.11884727861197959,1.035083434133052,1.035083434133052,1.250740450432501,2083.6777342780374,1706.3209735187268,842.1305588949382,652.3672460765964,2155.913198449028,1765.4227169313556,870.9837016859647,674.633007049757,1.035083434133052,1.035083434133052,1.250740450432501,2155.913198449028,1765.4227169313556,870.9837016859647,674.633007049757,2135.961167874255,1749.0983282792681,863.0142258370636,668.4830203527032
38,521107671,2019-01-03,ICN,FRA,OZ541,8546.290590793822,8898.639563938434,43.749671,52.89003897559228,1.0412282930706998,1.0412282930706998,1.2089242676954597,0.02552056240147241,1.0418864671796615,1.0418864671796615,1.2139614690484724,2083.6777342780374,1706.3209735187268,842.1305588949382,652.3672460765964,2169.9203862296986,1776.8831432973584,876.5786181688119,678.9505635105601,1.0418864671796615,1.0418864671796615,1.2139614690484724,2169.9203862296986,1776.8831432973584,876.5786181688119,678.9505635105601,2168.5652306287425,1775.774379623849,876.0373259032027,678.5328521960608
60,521287968,2019-01-04,ICN,FRA,OZ541,8546.290590793822,8964.118057646743,43.749671,53.06254152977387,1.0488899204179891,1.0488899204179891,1.2128672128705578,0.09537083996442015,1.0416670758100077,1.0416670758100077,1.2122824019308014,2083.6777342780374,1706.3209735187268,842.1305588949382,652.3672460765964,2169.468667696047,1776.513555406189,876.398187413609,678.8113264057271,1.0416670758100077,1.0416670758100077,1.2122824019308014,2169.468667696047,1776.513555406189,876.398187413609,678.8113264057271,2184.3402316060615,1788.681198605292,882.3383632253932,683.3953169859448
