,flight_id,date,origin,destination,airline_code,GCD,actual_distance,mean_latitude,actual_latitude,geta,zeta_1,zeta_2,z_score_dist,rolling_geta_30D,rolling_zeta_1_30D,rolling_zeta_2_30D,pre_footprint_first,pre_footprint_business,pre_footprint_premium_economy,pre_footprint_economy,post_footprint_first_30D,post_footprint_business_30D,post_footprint_premium_economy_30D,post_footprint_economy_30D,rolling_geta_7D,rolling_zeta_1_7D,rolling_zeta_2_7D,post_footprint_first_7D,post_footprint_business_7D,post_footprint_premium_economy_7D,post_footprint_economy_7D,actual_footprint_first,actual_footprint_business,actual_footprint_premium_economy,actual_footprint_economy
1,520792488,2019-01-01,ICN,LHR,KE907,8863.736032710949,9237.031195224368,44.4698505,54.48185222835781,1.0421148780983325,1.0421148780983325,1.2251413399367692,-0.20705043566636372,,,,2159.941457150825,1768.8179463925346,872.9209856773471,676.252787312642,,,,,,,,,,,,2249.8432160355774,1842.3739309346047,908.8306086864271,703.9639828779705
2,520796238,2019-01-01,ICN,LHR,BA18,8863.736032710949,9370.043816510764,44.4698505,54.3897275741476,1.057121261500943,1.057121261500943,1.2230697194304172,0.03659172261359688,,,,2159.941457150825,1768.8179463925346,872.9209856773471,676.252787312642,,,,,,,,,,,,2281.8770321906113,1868.5834168796325,921.6259341165344,713.8380426871215
7,520811618,2019-01-01,ICN,LHR,OZ521,8863.736032710949,9178.532140267216,44.4698505,56.20519337325299,1.0355150589316442,1.0355150589316442,1.2638943630640942,-0.3142044475883608,,,,2159.941457150825,1768.8179463925346,872.9209856773471,676.252787312642,,,,,,,,,,,,2235.7547186161805,1830.8469785005525,903.2032145467475,699.6213636450029
23,520943715,2019-01-02,ICN,LHR,KE907,8863.736032710949,9410.992452900511,44.4698505,54.61815053924365,1.0617410557094609,1.0617410557094609,1.228206299889487,0.11159824494306558,1.0421148780983325,1.0421148780983325,1.2251413399367692,2159.941457150825,1768.8179463925346,872.9209856773471,676.252787312642,2249.8432160355774,1842.3739309346047,908.8306086864271,703.9639828779705,1.0421148780983325,1.0421148780983325,1.2251413399367692,2249.8432160355774,1842.3739309346047,908.8306086864271,703.9639828779705,2291.7388113001603,1876.6521452419909,925.565042476769,716.8778240319683
19,520932897,2019-01-02,ICN,LHR,BA18,8863.736032710949,9310.062942619494,44.4698505,53.15491453939455,1.050354264642066,1.050354264642066,1.1953022990125537,-0.07327656980146256,1.057121261500943,1.057121261500943,1.2230697194304172,2159.941457150825,1768.8179463925346,872.9209856773471,676.252787312642,2281.8770321906113,1868.5834168796325,921.6259341165344,713.8380426871215,1.057121261500943,1.057121261500943,1.2230697194304172,2281.8770321906113,1868.5834168796325,921.6259341165344,713.8380426871215,2267.431664010744,1856.7644792779229,915.8559944401443,709.3854220975886
24,520951731,2019-01-02,ICN,LHR,OZ521,8863.736032710949,9353.917040136608,44.4698505,54.43255479719303,1.0553018507790262,1.0553018507790262,1.2240327814277907,0.0070519498920473,1.0355150589316442,1.0355150589316442,1.2638943630640942,2159.941457150825,1768.8179463925346,872.9209856773471,676.252787312642,2235.7547186161805,1830.8469785005525,903.2032145467475,699.6213636450029,1.0355150589316442,1.0355150589316442,1.2638943630640942,2235.7547186161805,1830.8469785005525,903.2032145467475,699.6213636450029,2277.993173767652,1865.4057145335748,920.0745974850911,712.6408874629992
42,521127476,2019-01-03,ICN,LHR,OZ521,8863.736032710949,9274.761504875793,44.4698505,54.5746116026323,1.0463715831166436,1.0463715831166436,1.2272272334855792,-0.13793899355553588,1.0454084548553353,1.0454084548553353,1.2439635722459426,2159.941457150825,1768.8179463925346,872.9209856773471,676.252787312642,2256.8739461919163,1848.126346517064,911.6389060159194,706.1311255540012,1.0454084548553353,1.0454084548553353,1.2439635722459426,2256.8739461919163,1848.126346517064,911.6389060159194,706.1311255540012,2258.9299161634085,1849.8085037664666,912.4601258397597,706.7648549344185
39,521103707,2019-01-03,ICN,LHR,BA18,8863.736032710949,9315.279317350483,44.4698505,53.069800941038906,1.0509427720966813,1.0509427720966813,1.1933883371395393,-0.06372162091342537,1.0537377630715046,1.0537377630715046,1.2091860092214854,2159.941457150825,1768.8179463925346,872.9209856773471,676.252787312642,2274.6543481006775,1862.6739480787776,918.7409642783393,711.6117323923551,1.0537377630715046,1.0537377630715046,1.2091860092214854,2274.6543481006775,1862.6739480787776,918.7409642783393,711.6117323923551,2268.6879386974038,1857.79234038519,916.3577905223726,709.7726544939028
41,521120036,2019-01-03,ICN,LHR,KE907,8863.736032710949,9210.787672794817,44.4698505,54.59326000567867,1.0391541037326808,1.0391541037326808,1.2276465828388308,-0.25512127573978166,1.0519279669038966,1.0519279669038966,1.226673819913128,2159.941457150825,1768.8179463925346,872.9209856773471,676.252787312642,2270.791013667869,1859.5130380882974,917.197825581598,710.4209034549693,1.0519279669038966,1.0519279669038966,1.226673819913128,2270.791013667869,1859.5130380882974,917.197825581598,710.4209034549693,2243.522912258098,1837.2027732984852,906.3060782571271,702.0158210601963
57,521285231,2019-01-04,ICN,LHR,BA18,8863.736032710949,9353.019485373674,44.4698505,52.84335887449936,1.0552005893290437,1.0552005893290437,1.1882963014345946,0.0054078789948584,1.0528060994132302,1.0528060994132302,1.2039201185275035,2159.941457150825,1768.8179463925346,872.9209856773471,676.252787312642,2272.665544966253,1861.0467455142486,917.9465730263505,710.9987064262044,1.0528060994132302,1.0528060994132302,1.2039201185275035,2272.665544966253,1861.0467455142486,917.9465730263505,710.9987064262044,2277.777013045558,1865.2288557609525,919.9882560148454,712.5742583767856
