,flight_id,date,origin,destination,airline_code,GCD,actual_distance,mean_latitude,actual_latitude,geta,zeta_1,zeta_2,z_score_dist,rolling_geta_30D,rolling_zeta_1_30D,rolling_zeta_2_30D,pre_footprint_first,pre_footprint_business,pre_footprint_premium_economy,pre_footprint_economy,post_footprint_first_30D,post_footprint_business_30D,post_footprint_premium_economy_30D,post_footprint_economy_30D,rolling_geta_7D,rolling_zeta_1_7D,rolling_zeta_2_7D,post_footprint_first_7D,post_footprint_business_7D,post_footprint_premium_economy_7D,post_footprint_economy_7D,actual_footprint_first,actual_footprint_business,actual_footprint_premium_economy,actual_footprint_economy
12,520884831,2019-01-01,LHR,ICN,KE908,8863.736032710949,9374.71029581167,44.4698505,52.79559368574367,1.057647730168747,1.057647730168747,1.1872221986836602,0.11327261553249031,,,,2159.941457150825,1768.8179463925346,872.9209856773471,676.252787312642,,,,,,,,,,,,2283.0008739626987,1869.502923784068,922.074832278908,714.1844541424383
13,520894024,2019-01-01,LHR,ICN,OZ522,8863.736032710949,9342.361266071164,44.4698505,52.601423372601865,1.053998137082815,1.053998137082815,1.1828558625939585,0.07771153245187112,,,,2159.941457150825,1768.8179463925346,872.9209856773471,676.252787312642,,,,,,,,,,,,2275.210163115268,1863.128705817988,918.9629744801899,711.7830560545228
6,520846584,2019-01-01,LHR,ICN,BA17,8863.736032710949,9391.730195730684,44.4698505,52.80164621325238,1.0595679024139724,1.0595679024139724,1.1873583027505878,0.13198248349140557,,,,2159.941457150825,1768.8179463925346,872.9209856773471,676.252787312642,,,,,,,,,,,,2287.0998259246253,1872.8566117529165,923.7120841137001,715.4479095057026
30,521061168,2019-01-02,LHR,ICN,OZ522,8863.736032710949,9346.591368354511,44.4698505,52.89003323575248,1.054475374025312,1.054475374025312,1.1893458745887278,0.08236165704430262,1.053998137082815,1.053998137082815,1.1828558625939585,2159.941457150825,1768.8179463925346,872.9209856773471,676.252787312642,2275.210163115268,1863.128705817988,918.9629744801899,711.7830560545228,1.053998137082815,1.053998137082815,1.1828558625939585,2275.210163115268,1863.128705817988,918.9629744801899,711.7830560545228,2276.228910941988,1863.9622267671227,919.3698947768855,712.0970734954295
29,521049880,2019-01-02,LHR,ICN,KE908,8863.736032710949,9409.230715473972,44.4698505,52.879797809428425,1.0615422978245197,1.0615422978245197,1.1891157090673925,0.15122069377274203,1.057647730168747,1.057647730168747,1.1872221986836602,2159.941457150825,1768.8179463925346,872.9209856773471,676.252787312642,2283.0008739626987,1869.502923784068,922.074832278908,714.1844541424383,1.057647730168747,1.057647730168747,1.1872221986836602,2283.0008739626987,1869.502923784068,922.074832278908,714.1844541424383,2291.314526955642,1876.3050035055667,925.395569809612,716.7470432041836
24,520998295,2019-01-02,LHR,ICN,BA17,8863.736032710949,9396.33714224505,44.4698505,52.83127442537674,1.0600876546377933,1.0600876546377933,1.1880245566684948,0.13704687055523615,1.0595679024139724,1.0595679024139724,1.1873583027505878,2159.941457150825,1768.8179463925346,872.9209856773471,676.252787312642,2287.0998259246253,1872.8566117529165,923.7120841137001,715.4479095057026,1.0595679024139724,1.0595679024139724,1.1873583027505878,2287.0998259246253,1872.8566117529165,923.7120841137001,715.4479095057026,2288.209330242711,1873.7643880131686,924.1552554407539,715.789901603749
45,521228293,2019-01-03,LHR,ICN,KE908,8863.736032710949,9340.058923217632,44.4698505,53.55029372244592,1.0537383885021905,1.0537383885021905,1.2041932482423328,0.07518058156551358,1.0595950139966335,1.0595950139966335,1.1881689538755262,2159.941457150825,1768.8179463925346,872.9209856773471,676.252787312642,2287.157700459171,1872.9039636448174,923.7352010442601,715.465748673311,1.0595950139966335,1.0595950139966335,1.1881689538755262,2287.157700459171,1872.9039636448174,923.7352010442601,715.465748673311,2274.6556831946223,1862.6750404283687,918.7414975573411,711.612143919892
46,521240772,2019-01-03,LHR,ICN,OZ522,8863.736032710949,9338.040794664965,44.4698505,52.7924147755428,1.0535107047641796,1.0535107047641796,1.1871507140673383,0.07296206565624369,1.0542367555540637,1.0542367555540637,1.186100868591343,2159.941457150825,1768.8179463925346,872.9209856773471,676.252787312642,2275.719537028628,1863.5454662925554,919.1664346285378,711.9400647749762,1.0542367555540637,1.0542367555540637,1.186100868591343,2275.719537028628,1863.5454662925554,919.1664346285378,711.9400647749762,2274.1696514300556,1862.2773780755415,918.5473610059262,711.4623301515526
39,521175783,2019-01-03,LHR,ICN,BA17,8863.736032710949,9363.08465387936,44.4698505,53.43138144300049,1.0563361340326023,1.0563361340326023,1.2015192505088472,0.10049262114203202,1.0598277785258827,1.0598277785258827,1.1876914297095413,2159.941457150825,1768.8179463925346,872.9209856773471,676.252787312642,2287.6545780836677,1873.3104998830424,923.9336697772269,715.6189055547256,1.0598277785258827,1.0598277785258827,1.1876914297095413,2287.6545780836677,1873.3104998830424,923.9336697772269,715.6189055547256,2280.2010368288825,1867.212147947309,920.9564882419348,713.3214361622705
64,521421597,2019-01-04,LHR,ICN,OZ522,8863.736032710949,9367.784374711488,44.4698505,52.57896387821758,1.0568663529848346,1.0568663529848346,1.1823508126751534,0.10565899442455914,1.0539947386241024,1.0539947386241024,1.1864508170833414,2159.941457150825,1768.8179463925346,872.9209856773471,676.252787312642,2275.2029084957708,1863.1227702202177,918.960076754334,711.7808199005018,1.0539947386241024,1.0539947386241024,1.1864508170833414,2275.2029084957708,1863.1227702202177,918.960076754334,711.7808199005018,2281.332884255543,1868.1382049327583,921.4085841174702,713.670315269636
63,521409542,2019-01-04,LHR,ICN,KE908,8863.736032710949,9313.953191236173,44.4698505,53.33149562503358,1.0507931595507505,1.0507931595507505,1.1992731035835973,0.04648271608639517,1.0576428054984859,1.0576428054984859,1.1935103853311284,2159.941457150825,1768.8179463925346,872.9209856773471,676.252787312642,2282.990361370988,1869.494322572668,922.0706332152871,714.1812137555047,1.0576428054984859,1.0576428054984859,1.1935103853311284,2282.990361370988,1869.494322572668,922.0706332152871,714.1812137555047,2268.368563891213,1857.5310337255794,916.2302220628543,709.6742108391536
58,521360101,2019-01-04,LHR,ICN,BA17,8863.736032710949,9450.299060204146,44.4698505,53.118719301123015,1.0661755974375289,1.0661755974375289,1.1944883714219596,0.19636686448167526,1.0586638970281228,1.0586638970281228,1.19230070330931,2159.941457150825,1768.8179463925346,872.9209856773471,676.252787312642,2285.1700643320733,1871.277715904465,922.9412759321298,714.8530824239075,1.0586638970281228,1.0586638970281228,1.19230070330931,2285.1700643320733,1871.277715904465,922.9412759321298,714.8530824239075,2301.205135772721,1884.3973198104493,929.3461936723429,719.7957109787661
80,521596676,2019-01-05,LHR,ICN,OZ522,8863.736032710949,9424.883463722192,44.4698505,52.84844155580095,1.0633082290515388,1.0633082290515388,1.1884105964287186,0.16842766057700362,1.0547126422142854,1.0547126422142854,1.1854258159812945,2159.941457150825,1768.8179463925346,872.9209856773471,676.252787312642,2276.7354024357137,1864.3766288983527,919.572203595118,712.2531937427852,1.0547126422142854,1.0547126422142854,1.1854258159812945,2276.7354024357137,1864.3766288983527,919.572203595118,712.2531937427852,2295.084223807378,1879.3893009297142,926.9013066770951,717.9090094212669
79,521586867,2019-01-05,LHR,ICN,KE908,8863.736032710949,9364.37812630364,44.4698505,53.36215601999309,1.056482062613903,1.056482062613903,1.1999625683471342,0.10191452716862089,1.0559303940115519,1.0559303940115519,1.1949510648942456,2159.941457150825,1768.8179463925346,872.9209856773471,676.252787312642,2279.334912001044,1866.5035003608955,920.6105304271788,713.0544630264169,1.0559303940115519,1.0559303940115519,1.1949510648942456,2279.334912001044,1866.5035003608955,920.6105304271788,713.0544630264169,2280.512547552002,1867.467020357134,921.0809155364536,713.4174558027776
75,521533570,2019-01-05,LHR,ICN,BA17,8863.736032710949,9385.777384620633,44.4698505,52.72400116707617,1.0588963107636695,1.0588963107636695,1.1856122872973491,0.12543859601948198,1.060541822130474,1.060541822130474,1.1928476203374725,2159.941457150825,1768.8179463925346,872.9209856773471,676.252787312642,2289.1788321922345,1874.5576168809607,924.5425053671828,716.088739562622,1.060541822130474,1.060541822130474,1.1928476203374725,2289.1788321922345,1874.5576168809607,924.5425053671828,716.088739562622,2285.666193124512,1871.6836394619147,923.1394455577458,715.0060084863495
