flight_id,date,origin,destination,airline_code,GCD,actual_distance,TIM,TIM_actual_distance
525883895,20190130,SIN,ZRH,SQ346,10308.666419056577,10558.257239761515,"[3025.282565893112, 2420.2260527144895, 907.5847697679335, 605.0565131786224]","[3095.133230090136, 2476.106584072109, 928.5399690270408, 619.0266460180272]"
541693820,20190425,SIN,ZRH,SQ346,10308.666419056577,10852.447815552023,"[3025.282565893112, 2420.2260527144895, 907.5847697679335, 605.0565131786224]","[3177.4656133942685, 2541.9724907154146, 953.2396840182805, 635.4931226788536]"
547475738,20190524,SIN,ZRH,LX177,10308.666419056577,10697.17120016153,"[3025.282565893112, 2420.2260527144895, 907.5847697679335, 605.0565131786224]","[3134.0097896237535, 2507.207831699003, 940.2029368871262, 626.8019579247507]"
547495611,20190524,SIN,ZRH,SQ346,10308.666419056577,10967.88639429849,"[3025.282565893112, 2420.2260527144895, 907.5847697679335, 605.0565131786224]","[3209.772335959733, 2567.8178687677864, 962.9317007879198, 641.9544671919466]"
536224249,20190328,SIN,ZRH,LX177,10308.666419056577,10773.85822685416,"[3025.282565893112, 2420.2260527144895, 907.5847697679335, 605.0565131786224]","[3155.471475332571, 2524.3771802660567, 946.6414425997713, 631.0942950665142]"
520869040,20190101,SIN,ZRH,LX177,10308.666419056577,10944.417588780612,"[3025.282565893112, 2420.2260527144895, 907.5847697679335, 605.0565131786224]","[3203.204339393576, 2562.5634715148603, 960.9613018180727, 640.6408678787151]"
520878492,20190101,SIN,ZRH,SQ346,10308.666419056577,10587.43553701543,"[3025.282565893112, 2420.2260527144895, 907.5847697679335, 605.0565131786224]","[3103.299089065108, 2482.639271252087, 930.9897267195327, 620.6598178130217]"
526054941,20190131,SIN,ZRH,LX177,10308.666419056577,10536.425727106165,"[3025.282565893112, 2420.2260527144895, 907.5847697679335, 605.0565131786224]","[3089.02344746634, 2471.2187579730717, 926.7070342399019, 617.8046894932679]"
541878627,20190426,SIN,ZRH,LX177,10308.666419056577,10711.032148526187,"[3025.282565893112, 2420.2260527144895, 907.5847697679335, 605.0565131786224]","[3137.888924469087, 2510.31113957527, 941.3666773407264, 627.5777848938175]"
536234357,20190328,SIN,ZRH,SQ346,10308.666419056577,11055.698933787455,"[3025.282565893112, 2420.2260527144895, 907.5847697679335, 605.0565131786224]","[3234.3476155746143, 2587.478092459691, 970.3042846723843, 646.8695231149228]"
