,flight_id,date,origin,destination,airline_code,GCD,actual_distance,mean_latitude,actual_latitude,geta,zeta_1,zeta_2,rolling_geta,rolling_zeta_1,rolling_zeta_2,pre_footprint_first,pre_footprint_business,pre_footprint_premium_economy,pre_footprint_economy,post_footprint_first,post_footprint_business,post_footprint_premium_economy,post_footprint_economy,actual_footprint_first,actual_footprint_business,actual_footprint_premium_economy,actual_footprint_economy
13,520900389,2019-01-01,LHR,PVG,MU552,9244.034182063437,9532.36966388588,41.307,52.42487871844205,1.0311915205140536,1.0311915205140536,1.2691524128705074,,,,7650.302430081665,6261.0505281891565,3066.339116642971,2369.0471471000096,,,,,9060.92332269274,7415.194894870945,3629.785984543872,2803.855007464503
7,520848136,2019-01-01,LHR,PVG,VS250,9244.034182063437,9650.311317978252,41.307,51.59945186383928,1.043950198356377,1.043950198356377,1.2491696773873502,,,,7650.302430081665,6261.0505281891565,3066.339116642971,2369.0471471000096,,,,,9004.111737555839,7368.712688849843,3607.0936297988483,2786.343481932248
8,520855454,2019-01-01,LHR,PVG,BA169,9244.034182063437,9633.226449265236,41.307,51.45724961519154,1.0421019935167446,1.0421019935167446,1.2457271071535465,,,,7650.302430081665,6261.0505281891565,3066.339116642971,2369.0471471000096,,,,,8960.756651749056,7333.240345917023,3589.776229047616,2772.979769403737
35,521070963,2019-01-02,LHR,PVG,MU552,9244.034182063437,9558.408148063412,41.307,52.62026157736496,1.0340083084731524,1.0340083084731524,1.2738824310011612,1.0311915205140536,1.0311915205140536,1.2691524128705074,7650.302430081665,6261.0505281891565,3066.339116642971,2369.0471471000096,9060.92332269274,7415.194894870945,3629.785984543872,2803.855007464503,9127.378914418336,7469.56765173734,3656.3304623751746,2824.3391884367384
29,521006153,2019-01-02,LHR,PVG,BA169,9244.034182063437,9650.893554475757,41.307,51.44041054027179,1.0440131834650466,1.0440131834650466,1.2453194504629188,1.0421019935167446,1.0421019935167446,1.2457271071535465,7650.302430081665,6261.0505281891565,3066.339116642971,2369.0471471000096,8960.756651749056,7333.240345917023,3589.776229047616,2772.979769403737,8973.914692531982,7344.006015648507,3595.031969201251,2777.035585951883
28,521001729,2019-01-02,LHR,PVG,VS250,9244.034182063437,9600.080870564878,41.307,51.87115732744679,1.0385163751549398,1.0385163751549398,1.2557473873059477,1.043950198356377,1.043950198356377,1.2491696773873502,7650.302430081665,6261.0505281891565,3066.339116642971,2369.0471471000096,9004.111737555839,7368.712688849843,3607.0936297988483,2786.343481932248,9010.905914013321,7374.271560496875,3609.8074400543087,2788.4377096187163
44,521183608,2019-01-03,LHR,PVG,BA169,9244.034182063437,9612.643527318987,41.307,51.39274903881957,1.039875376701958,1.039875376701958,1.2441656145161732,1.0430575884908957,1.0430575884908957,1.2455232788082327,7650.302430081665,6261.0505281891565,3066.339116642971,2369.0471471000096,8967.33637254163,7338.623753838218,3592.4043788869226,2775.007893568493,8929.383031533009,7307.57102028571,3577.244606881775,2763.3092074905517
50,521247410,2019-01-03,LHR,PVG,MU552,9244.034182063437,9557.683615774524,41.307,52.42795025362141,1.0339299301077527,1.0339299301077527,1.2692267715791854,1.0325999144936029,1.0325999144936029,1.2715174219358343,7650.302430081665,6261.0505281891565,3066.339116642971,2369.0471471000096,9094.013725968975,7442.268861187863,3643.003344488867,2814.054748247092,9085.566434988425,7435.357441294687,3639.629227693796,2811.4509667942807
43,521179867,2019-01-03,LHR,PVG,VS250,9244.034182063437,9510.340891006244,41.307,52.728882217030375,1.0288084946136975,1.0288084946136975,1.2765120250086033,1.0412332867556584,1.0412332867556584,1.2524585323466488,7650.302430081665,6261.0505281891565,3066.339116642971,2369.0471471000096,9007.374118682257,7371.381909771459,3608.396728623775,2787.349073841953,9105.09418438866,7451.334690803969,3647.4292321417306,2817.4701736406596
51,521258696,2019-01-03,LHR,PVG,BA161,9244.034182063437,9603.67995111579,41.307,51.58598599248442,1.0389057160509196,1.0389057160509196,1.2488436824868523,1.0419968512279165,1.0419968512279165,1.245070724044213,7650.302430081665,6261.0505281891565,3066.339116642971,2369.0471471000096,8954.670355954328,7328.260649357698,3587.3451688523355,2771.103737887464,8958.116729294388,7331.080409363202,3588.721760021689,2772.166043306204
